DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,KNN,0.8939999999999999,7.0,0.9399999999999998,3.0,0.946,1.5,0.946,1.5,0.938,4.0,0.932,5.0,0.922,6.0,aspect_ratio,1,GEO
x80data,KNN,0.7779999999999999,7.0,0.866,3.5,0.8719999999999999,2.0,0.8360000000000001,6.0,0.8960000000000001,1.0,0.866,3.5,0.8560000000000001,5.0,aspect_ratio,1,GEO
x7data,KNN,0.836,7.0,0.8939999999999999,5.0,0.922,2.0,0.908,3.0,0.9,4.0,0.8699999999999999,6.0,0.942,1.0,aspect_ratio,1,GEO
x79data,KNN,0.784,7.0,0.866,5.0,0.8560000000000001,6.0,0.8759999999999999,1.5,0.8759999999999999,1.5,0.868,4.0,0.8700000000000001,3.0,aspect_ratio,1,GEO
x78data,KNN,0.8800000000000001,4.0,0.9059999999999999,1.5,0.8780000000000001,5.0,0.8720000000000001,7.0,0.8740000000000001,6.0,0.9059999999999999,1.5,0.8960000000000001,3.0,aspect_ratio,1,GEO
x76data,KNN,0.948,1.0,0.9200000000000002,7.0,0.9359999999999999,3.5,0.9419999999999998,2.0,0.922,6.0,0.9359999999999999,3.5,0.9260000000000002,5.0,aspect_ratio,1,GEO
x75data,KNN,0.996,5.5,0.998,2.5,0.998,2.5,0.998,2.5,0.99,7.0,0.996,5.5,0.998,2.5,aspect_ratio,1,GEO
x74data,KNN,0.996,6.0,0.998,3.0,0.998,3.0,0.998,3.0,0.994,7.0,0.998,3.0,0.998,3.0,aspect_ratio,1,GEO
x73data,KNN,0.8480000000000001,7.0,0.8859999999999999,1.0,0.8759999999999999,3.0,0.8720000000000001,4.0,0.868,5.5,0.882,2.0,0.868,5.5,aspect_ratio,1,GEO
x72data,KNN,0.9399999999999998,5.5,0.95,1.5,0.95,1.5,0.944,3.0,0.94,5.5,0.94,5.5,0.94,5.5,aspect_ratio,1,GEO
x71data,KNN,0.902,7.0,0.9559999999999998,2.0,0.958,1.0,0.952,5.0,0.954,3.5,0.954,3.5,0.948,6.0,aspect_ratio,1,GEO
x70data,KNN,0.5319999999999999,7.0,0.634,4.0,0.632,5.0,0.6459999999999999,3.0,0.6499999999999999,2.0,0.612,6.0,0.6739999999999999,1.0,aspect_ratio,1,GEO
x69data,KNN,0.6279999999999999,7.0,0.698,4.0,0.708,3.0,0.7240000000000001,1.0,0.7120000000000001,2.0,0.6539999999999999,6.0,0.696,5.0,aspect_ratio,1,GEO
x68data,KNN,0.884,7.0,0.914,5.0,0.9179999999999999,4.0,0.9359999999999999,1.0,0.9259999999999999,2.0,0.9,6.0,0.922,3.0,aspect_ratio,1,GEO
x66data,KNN,0.636,7.0,0.682,4.0,0.684,3.0,0.6739999999999999,6.0,0.6880000000000001,2.0,0.69,1.0,0.6799999999999999,5.0,aspect_ratio,1,GEO
x65data,KNN,0.78,4.0,0.7659999999999999,7.0,0.78,4.0,0.8119999999999999,1.0,0.7739999999999999,6.0,0.78,4.0,0.7859999999999999,2.0,aspect_ratio,1,GEO
x64data,KNN,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,aspect_ratio,1,GEO
x63data,KNN,0.6159999999999999,6.0,0.634,1.0,0.6180000000000001,4.5,0.62,3.0,0.614,7.0,0.6180000000000001,4.5,0.628,2.0,aspect_ratio,1,GEO
x60data,KNN,0.7460000000000001,7.0,0.8039999999999999,3.0,0.8059999999999999,1.5,0.8059999999999998,1.5,0.8,4.0,0.7859999999999999,6.0,0.79,5.0,aspect_ratio,1,GEO
x50data,KNN,0.6459999999999999,7.0,0.8039999999999999,4.0,0.794,6.0,0.8139999999999998,3.0,0.8160000000000001,2.0,0.8,5.0,0.852,1.0,aspect_ratio,1,GEO
x4data,KNN,0.996,6.0,1.0,1.0,0.998,3.5,0.998,3.5,0.998,3.5,0.998,3.5,0.994,7.0,aspect_ratio,1,GEO
x48data,KNN,0.722,7.0,0.942,3.5,0.942,3.5,0.93,5.0,0.91,6.0,0.95,2.0,0.954,1.0,aspect_ratio,1,GEO
x45data,KNN,0.6559999999999999,2.0,0.6460000000000001,4.0,0.632,5.0,0.622,7.0,0.6239999999999999,6.0,0.662,1.0,0.648,3.0,aspect_ratio,1,GEO
x39data,KNN,0.932,7.0,0.952,5.5,0.968,2.0,0.97,1.0,0.966,3.5,0.952,5.5,0.966,3.5,aspect_ratio,1,GEO
x38data,KNN,0.8880000000000001,6.0,0.908,4.0,0.908,4.0,0.91,2.0,0.8720000000000001,7.0,0.908,4.0,0.966,1.0,aspect_ratio,1,GEO
x35data,KNN,0.992,7.0,0.996,3.5,0.996,3.5,0.996,3.5,0.996,3.5,0.996,3.5,0.996,3.5,aspect_ratio,1,GEO
x32data,KNN,0.952,7.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,0.996,6.0,aspect_ratio,1,GEO
x31data,KNN,0.5959999999999999,7.0,0.8079999999999999,2.5,0.79,5.0,0.8220000000000001,1.0,0.8079999999999999,2.5,0.7879999999999999,6.0,0.8059999999999999,4.0,aspect_ratio,1,GEO
x30data,KNN,0.784,7.0,0.8640000000000001,3.5,0.852,6.0,0.8819999999999999,1.0,0.8719999999999999,2.0,0.8600000000000001,5.0,0.8640000000000001,3.5,aspect_ratio,1,GEO
x20data,KNN,0.202,7.0,0.612,2.0,0.556,6.0,0.5720000000000001,4.0,0.6199999999999999,1.0,0.562,5.0,0.58,3.0,aspect_ratio,1,GEO
x1data,KNN,0.8340000000000001,7.0,0.868,3.0,0.86,4.5,0.858,6.0,0.86,4.5,0.882,2.0,0.8859999999999999,1.0,aspect_ratio,1,GEO
x18data,KNN,0.222,7.0,0.736,3.0,0.7020000000000001,5.0,0.7240000000000001,4.0,0.762,2.0,0.446,6.0,0.7979999999999998,1.0,aspect_ratio,1,GEO
appendicitis,KNN,0.194,7.0,0.5379999999999999,4.0,0.488,5.0,0.5760000000000001,1.0,0.5720000000000001,2.0,0.568,3.0,0.484,6.0,aspect_ratio,1,GEO
autoUniv-au1-1000,KNN,0.484,7.0,0.588,2.0,0.5539999999999999,6.0,0.596,1.0,0.58,3.0,0.5599999999999999,5.0,0.578,4.0,aspect_ratio,1,GEO
climate-simulation-craches,KNN,0.062,7.0,0.51,3.0,0.46799999999999997,5.0,0.5,4.0,0.52,1.0,0.36200000000000004,6.0,0.5119999999999999,2.0,aspect_ratio,1,GEO
colon32,KNN,0.7979999999999999,7.0,0.8019999999999999,6.0,0.8440000000000001,2.0,0.8320000000000001,4.0,0.8079999999999999,5.0,0.858,1.0,0.8420000000000001,3.0,aspect_ratio,1,GEO
fertility-diagnosis,KNN,0.0,7.0,0.218,6.0,0.2280000000000001,4.0,0.226,5.0,0.384,1.0,0.36000000000000004,2.0,0.316,3.0,aspect_ratio,1,GEO
habermans-survival,KNN,0.508,7.0,0.5759999999999998,5.0,0.58,4.0,0.6100000000000001,1.0,0.5539999999999999,6.0,0.604,2.0,0.5900000000000001,3.0,aspect_ratio,1,GEO
indian-liver-patient,KNN,0.4480000000000001,7.0,0.5579999999999999,4.0,0.5720000000000001,1.0,0.5439999999999999,6.0,0.5599999999999999,3.0,0.546,5.0,0.5619999999999999,2.0,aspect_ratio,1,GEO
ionosphere,KNN,0.738,7.0,0.8340000000000001,4.0,0.8219999999999998,5.0,0.858,2.0,0.85,3.0,0.7759999999999999,6.0,0.8719999999999999,1.0,aspect_ratio,1,GEO
lsvt-voice-rehabilitation,KNN,0.5,7.0,0.5660000000000001,5.0,0.5539999999999999,6.0,0.5820000000000001,3.0,0.6459999999999999,1.0,0.5720000000000001,4.0,0.5900000000000001,2.0,aspect_ratio,1,GEO
ozone-eighthr,KNN,0.22000000000000008,7.0,0.6940000000000001,2.0,0.6319999999999999,5.0,0.6839999999999999,3.0,0.7140000000000001,1.0,0.4280000000000001,6.0,0.6759999999999999,4.0,aspect_ratio,1,GEO
ozone-onehr,KNN,0.0,7.0,0.5920000000000001,2.0,0.498,4.0,0.5439999999999999,3.0,0.6080000000000001,1.0,0.126,6.0,0.476,5.0,aspect_ratio,1,GEO
parkinsons,KNN,0.524,7.0,0.654,5.0,0.624,6.0,0.672,2.0,0.68,1.0,0.6639999999999999,3.5,0.664,3.5,aspect_ratio,1,GEO
