DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,DTREE,0.8340000000000001,6.0,0.8480000000000001,4.0,0.8540000000000001,3.0,0.8400000000000001,5.0,0.8320000000000001,7.0,0.868,1.0,0.86,2.0,area,9,IBA
x80data,DTREE,0.552,6.0,0.616,3.0,0.632,2.0,0.518,7.0,0.6020000000000001,4.0,0.6719999999999999,1.0,0.5980000000000001,5.0,area,9,IBA
x7data,DTREE,0.7260000000000001,3.0,0.6579999999999999,7.0,0.76,2.0,0.6679999999999999,6.0,0.674,5.0,0.7879999999999999,1.0,0.6859999999999999,4.0,area,9,IBA
x79data,DTREE,0.6639999999999999,7.0,0.726,3.0,0.7459999999999999,1.0,0.7240000000000001,4.0,0.716,5.0,0.7340000000000001,2.0,0.7080000000000001,6.0,area,9,IBA
x78data,DTREE,0.7879999999999999,5.0,0.858,1.0,0.784,6.0,0.7759999999999999,7.0,0.836,4.0,0.8440000000000001,2.0,0.8379999999999999,3.0,area,9,IBA
x76data,DTREE,0.5959999999999999,7.0,0.7140000000000001,5.0,0.7659999999999999,2.0,0.716,4.0,0.732,3.0,0.7739999999999999,1.0,0.688,6.0,area,9,IBA
x75data,DTREE,0.982,1.0,0.95,4.0,0.968,2.5,0.968,2.5,0.946,5.0,0.938,6.0,0.8859999999999999,7.0,area,9,IBA
x74data,DTREE,0.956,5.0,0.956,5.0,0.9620000000000001,2.5,0.9620000000000001,2.5,0.956,5.0,0.97,1.0,0.93,7.0,area,9,IBA
x73data,DTREE,0.7899999999999999,1.5,0.7719999999999999,4.0,0.746,6.0,0.75,5.0,0.698,7.0,0.782,3.0,0.7899999999999999,1.5,area,9,IBA
x72data,DTREE,0.8540000000000001,5.0,0.8859999999999999,2.0,0.85,6.0,0.882,3.0,0.8380000000000001,7.0,0.8779999999999999,4.0,0.8939999999999999,1.0,area,9,IBA
x71data,DTREE,0.7659999999999999,6.5,0.7999999999999999,5.0,0.8300000000000001,4.0,0.7659999999999999,6.5,0.836,3.0,0.8939999999999999,1.0,0.866,2.0,area,9,IBA
x70data,DTREE,0.42,7.0,0.43,4.0,0.462,1.0,0.434,3.0,0.458,2.0,0.424,5.5,0.424,5.5,area,9,IBA
x69data,DTREE,0.42200000000000004,7.0,0.4900000000000001,3.5,0.5199999999999999,1.0,0.49,3.5,0.512,2.0,0.458,6.0,0.466,5.0,area,9,IBA
x68data,DTREE,0.8539999999999999,6.5,0.8860000000000001,2.0,0.89,1.0,0.8539999999999999,6.5,0.858,4.0,0.86,3.0,0.8560000000000001,5.0,area,9,IBA
x66data,DTREE,0.4400000000000001,1.0,0.41600000000000004,3.0,0.41200000000000003,4.0,0.408,6.0,0.408,6.0,0.424,2.0,0.408,6.0,area,9,IBA
x65data,DTREE,0.614,5.5,0.6140000000000001,5.5,0.618,3.5,0.65,1.5,0.6180000000000001,3.5,0.5900000000000001,7.0,0.65,1.5,area,9,IBA
x64data,DTREE,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,0.98,7.0,1.0,3.5,area,9,IBA
x63data,DTREE,0.35600000000000004,3.0,0.35200000000000004,4.0,0.34,6.0,0.348,5.0,0.376,1.0,0.338,7.0,0.366,2.0,area,9,IBA
x60data,DTREE,0.512,5.0,0.514,4.0,0.45,7.0,0.524,2.5,0.458,6.0,0.532,1.0,0.524,2.5,area,9,IBA
x50data,DTREE,0.4440000000000001,7.0,0.546,3.0,0.5760000000000001,1.0,0.476,6.0,0.5740000000000001,2.0,0.4980000000000001,4.0,0.4920000000000001,5.0,area,9,IBA
