DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,KNN,0.8939999999999999,7.0,0.9399999999999998,3.0,0.946,1.5,0.946,1.5,0.938,4.0,0.932,5.0,0.924,6.0,volume,1,GEO
x80data,KNN,0.7779999999999999,7.0,0.866,3.5,0.8719999999999999,2.0,0.8360000000000001,6.0,0.8960000000000001,1.0,0.866,3.5,0.8539999999999999,5.0,volume,1,GEO
x7data,KNN,0.836,7.0,0.8939999999999999,5.0,0.922,1.0,0.908,2.5,0.9,4.0,0.8699999999999999,6.0,0.908,2.5,volume,1,GEO
x79data,KNN,0.784,7.0,0.866,4.0,0.8560000000000001,5.5,0.8759999999999999,1.5,0.8759999999999999,1.5,0.868,3.0,0.8560000000000001,5.5,volume,1,GEO
x78data,KNN,0.8800000000000001,4.0,0.9059999999999999,2.5,0.8780000000000001,5.0,0.8720000000000001,7.0,0.8740000000000001,6.0,0.9059999999999999,2.5,0.932,1.0,volume,1,GEO
x76data,KNN,0.948,1.0,0.9200000000000002,7.0,0.9359999999999999,3.5,0.9419999999999998,2.0,0.922,6.0,0.9359999999999999,3.5,0.924,5.0,volume,1,GEO
x75data,KNN,0.996,4.5,0.998,2.0,0.998,2.0,0.998,2.0,0.99,6.0,0.996,4.5,0.978,7.0,volume,1,GEO
x74data,KNN,0.996,5.0,0.998,2.5,0.998,2.5,0.998,2.5,0.994,6.0,0.998,2.5,0.97,7.0,volume,1,GEO
x73data,KNN,0.8480000000000001,7.0,0.8859999999999999,1.0,0.8759999999999999,3.0,0.8720000000000001,4.0,0.868,5.0,0.882,2.0,0.866,6.0,volume,1,GEO
x72data,KNN,0.9399999999999998,6.0,0.95,1.5,0.95,1.5,0.944,3.0,0.94,6.0,0.94,6.0,0.942,4.0,volume,1,GEO
x71data,KNN,0.902,7.0,0.9559999999999998,2.0,0.958,1.0,0.952,6.0,0.954,4.0,0.954,4.0,0.954,4.0,volume,1,GEO
x70data,KNN,0.5319999999999999,7.0,0.634,4.0,0.632,5.0,0.6459999999999999,3.0,0.6499999999999999,1.5,0.612,6.0,0.65,1.5,volume,1,GEO
x69data,KNN,0.6279999999999999,7.0,0.698,4.5,0.708,3.0,0.7240000000000001,1.0,0.7120000000000001,2.0,0.6539999999999999,6.0,0.6980000000000001,4.5,volume,1,GEO
x68data,KNN,0.884,7.0,0.914,5.0,0.9179999999999999,3.0,0.9359999999999999,1.0,0.9259999999999999,2.0,0.9,6.0,0.916,4.0,volume,1,GEO
x66data,KNN,0.636,7.0,0.682,5.0,0.684,3.5,0.6739999999999999,6.0,0.6880000000000001,2.0,0.69,1.0,0.6839999999999999,3.5,volume,1,GEO
x65data,KNN,0.78,3.0,0.7659999999999999,7.0,0.78,3.0,0.8119999999999999,1.0,0.7739999999999999,5.0,0.78,3.0,0.772,6.0,volume,1,GEO
x64data,KNN,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,0.994,7.0,volume,1,GEO
