DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SGD,0.778,7.0,0.8940000000000001,4.0,0.906,2.5,0.906,2.5,0.91,1.0,0.8880000000000001,5.0,0.8740000000000001,6.0,aspect_ratio,4,GEO
x80data,SGD,0.33399999999999996,7.0,0.8619999999999999,3.0,0.6579999999999999,6.0,0.85,4.0,0.8880000000000001,1.0,0.8080000000000002,5.0,0.866,2.0,aspect_ratio,4,GEO
x7data,SGD,0.46,7.0,0.79,3.0,0.86,2.0,0.784,4.0,0.8859999999999999,1.0,0.688,6.0,0.736,5.0,aspect_ratio,4,GEO
x79data,SGD,0.76,7.0,0.858,3.5,0.852,5.0,0.8880000000000001,1.0,0.8699999999999999,2.0,0.818,6.0,0.858,3.5,aspect_ratio,4,GEO
x78data,SGD,0.0,7.0,0.5579999999999999,2.0,0.544,4.5,0.544,4.5,0.382,6.0,0.6859999999999999,1.0,0.5519999999999999,3.0,aspect_ratio,4,GEO
x76data,SGD,0.7120000000000001,6.0,0.8800000000000001,1.0,0.8400000000000001,4.0,0.8480000000000001,3.0,0.8539999999999999,2.0,0.76,5.0,0.6859999999999999,7.0,aspect_ratio,4,GEO
x75data,SGD,0.742,5.0,0.898,2.0,0.6859999999999999,6.0,0.61,7.0,0.8059999999999998,4.0,0.974,1.0,0.8320000000000001,3.0,aspect_ratio,4,GEO
x74data,SGD,0.6900000000000001,7.0,0.772,4.0,0.8420000000000001,2.0,0.9,1.0,0.8400000000000001,3.0,0.7060000000000001,6.0,0.716,5.0,aspect_ratio,4,GEO
x73data,SGD,0.8019999999999999,5.0,0.784,6.0,0.85,1.0,0.8299999999999998,3.0,0.8420000000000001,2.0,0.8140000000000001,4.0,0.762,7.0,aspect_ratio,4,GEO
x72data,SGD,0.556,7.0,0.728,2.0,0.6759999999999999,4.0,0.7440000000000001,1.0,0.632,5.0,0.6300000000000001,6.0,0.71,3.0,aspect_ratio,4,GEO
