DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,DTREE,0.906,6.5,0.9179999999999999,3.0,0.92,2.0,0.914,4.0,0.908,5.0,0.9279999999999999,1.0,0.906,6.5,radius_ratio,9,GEO
x80data,DTREE,0.728,6.0,0.7699999999999999,4.0,0.7859999999999999,3.0,0.708,7.0,0.7659999999999999,5.0,0.8099999999999999,1.0,0.8059999999999999,2.0,radius_ratio,9,GEO
x7data,DTREE,0.8420000000000001,3.0,0.8,7.0,0.8640000000000001,2.0,0.8019999999999999,6.0,0.8099999999999999,5.0,0.8779999999999999,1.0,0.8320000000000001,4.0,radius_ratio,9,GEO
x79data,DTREE,0.8059999999999999,7.0,0.8440000000000001,3.0,0.858,1.0,0.8420000000000001,4.5,0.8420000000000002,4.5,0.8480000000000001,2.0,0.8299999999999998,6.0,radius_ratio,9,GEO
x78data,DTREE,0.8800000000000001,6.0,0.9239999999999998,1.0,0.882,5.0,0.8759999999999999,7.0,0.912,4.0,0.914,3.0,0.922,2.0,radius_ratio,9,GEO
x76data,DTREE,0.7559999999999999,7.0,0.8360000000000001,5.0,0.8740000000000001,2.0,0.8400000000000001,4.0,0.852,3.0,0.8759999999999999,1.0,0.8,6.0,radius_ratio,9,GEO
x75data,DTREE,0.992,1.0,0.976,5.0,0.984,3.0,0.984,3.0,0.974,6.0,0.97,7.0,0.984,3.0,radius_ratio,9,GEO
x74data,DTREE,0.978,6.0,0.978,6.0,0.98,3.0,0.98,3.0,0.978,6.0,0.988,1.0,0.98,3.0,radius_ratio,9,GEO
x73data,DTREE,0.884,2.0,0.8779999999999999,3.0,0.86,6.0,0.8619999999999999,5.0,0.836,7.0,0.89,1.0,0.8740000000000001,4.0,radius_ratio,9,GEO
x72data,DTREE,0.92,5.0,0.94,1.0,0.9179999999999999,6.0,0.938,2.0,0.914,7.0,0.9359999999999999,3.0,0.93,4.0,radius_ratio,9,GEO
x71data,DTREE,0.8720000000000001,5.5,0.8879999999999999,4.0,0.904,3.0,0.8720000000000001,5.5,0.91,2.0,0.9419999999999998,1.0,0.8400000000000001,7.0,radius_ratio,9,GEO
x70data,DTREE,0.638,7.0,0.6519999999999999,4.5,0.6779999999999999,1.0,0.6519999999999999,4.5,0.6699999999999999,2.0,0.6420000000000001,6.0,0.664,3.0,radius_ratio,9,GEO
x69data,DTREE,0.6439999999999999,7.0,0.6980000000000001,3.0,0.716,1.0,0.6960000000000001,4.0,0.7120000000000001,2.0,0.6719999999999999,5.5,0.672,5.5,radius_ratio,9,GEO
x68data,DTREE,0.922,6.0,0.94,2.0,0.942,1.0,0.9259999999999999,3.5,0.9260000000000002,3.5,0.924,5.0,0.916,7.0,radius_ratio,9,GEO
