DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SGD,0.778,7.0,0.8940000000000001,4.0,0.906,2.5,0.906,2.5,0.91,1.0,0.8880000000000001,6.0,0.89,5.0,min_solid_angle,9,GEO
x80data,SGD,0.33399999999999996,7.0,0.8619999999999999,2.0,0.6579999999999999,6.0,0.85,3.0,0.8880000000000001,1.0,0.8080000000000002,4.0,0.738,5.0,min_solid_angle,9,GEO
x7data,SGD,0.46,7.0,0.79,4.0,0.86,3.0,0.784,5.0,0.8859999999999999,1.0,0.688,6.0,0.8800000000000001,2.0,min_solid_angle,9,GEO
x79data,SGD,0.76,7.0,0.858,3.0,0.852,4.0,0.8880000000000001,1.0,0.8699999999999999,2.0,0.818,6.0,0.8420000000000001,5.0,min_solid_angle,9,GEO
x78data,SGD,0.0,7.0,0.5579999999999999,3.0,0.544,4.5,0.544,4.5,0.382,6.0,0.6859999999999999,2.0,0.7300000000000001,1.0,min_solid_angle,9,GEO
x76data,SGD,0.7120000000000001,7.0,0.8800000000000001,1.0,0.8400000000000001,4.0,0.8480000000000001,3.0,0.8539999999999999,2.0,0.76,6.0,0.7859999999999999,5.0,min_solid_angle,9,GEO
x75data,SGD,0.742,5.0,0.898,3.0,0.6859999999999999,6.0,0.61,7.0,0.8059999999999998,4.0,0.974,2.0,0.978,1.0,min_solid_angle,9,GEO
x74data,SGD,0.6900000000000001,7.0,0.772,5.0,0.8420000000000001,3.0,0.9,1.0,0.8400000000000001,4.0,0.7060000000000001,6.0,0.882,2.0,min_solid_angle,9,GEO
x73data,SGD,0.8019999999999999,6.0,0.784,7.0,0.85,1.0,0.8299999999999998,3.0,0.8420000000000001,2.0,0.8140000000000001,4.0,0.8079999999999999,5.0,min_solid_angle,9,GEO
x72data,SGD,0.556,7.0,0.728,3.0,0.6759999999999999,4.0,0.7440000000000001,2.0,0.632,5.0,0.6300000000000001,6.0,0.78,1.0,min_solid_angle,9,GEO
x71data,SGD,0.542,3.0,0.672,2.0,0.162,7.0,0.6759999999999999,1.0,0.33399999999999996,6.0,0.5,5.0,0.522,4.0,min_solid_angle,9,GEO
x70data,SGD,0.256,5.0,0.438,1.0,0.404,2.0,0.33799999999999997,4.0,0.226,6.0,0.34600000000000003,3.0,0.132,7.0,min_solid_angle,9,GEO
x69data,SGD,0.268,4.0,0.29800000000000004,3.0,0.03,6.0,0.19,5.0,0.0,7.0,0.34400000000000003,1.0,0.32,2.0,min_solid_angle,9,GEO
x68data,SGD,0.262,6.0,0.21600000000000005,7.0,0.266,5.0,0.496,1.0,0.268,4.0,0.35200000000000004,3.0,0.414,2.0,min_solid_angle,9,GEO
x66data,SGD,0.636,2.0,0.5880000000000001,4.0,0.642,1.0,0.528,6.0,0.614,3.0,0.5599999999999999,5.0,0.514,7.0,min_solid_angle,9,GEO
x65data,SGD,0.0,7.0,0.27,3.0,0.528,1.0,0.398,2.0,0.13,5.0,0.264,4.0,0.124,6.0,min_solid_angle,9,GEO
x64data,SGD,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,min_solid_angle,9,GEO
x63data,SGD,0.294,4.0,0.334,3.0,0.264,6.0,0.35600000000000004,2.0,0.204,7.0,0.36,1.0,0.268,5.0,min_solid_angle,9,GEO
x60data,SGD,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,min_solid_angle,9,GEO
x50data,SGD,0.246,7.0,0.868,3.0,0.7240000000000001,6.0,0.89,1.0,0.866,4.0,0.8740000000000001,2.0,0.8560000000000001,5.0,min_solid_angle,9,GEO
x4data,SGD,0.764,5.0,0.9179999999999999,1.0,0.8480000000000001,4.0,0.74,6.0,0.7380000000000001,7.0,0.902,3.0,0.91,2.0,min_solid_angle,9,GEO
