DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,RF,0.922,7.0,0.942,4.0,0.946,1.5,0.9420000000000002,4.0,0.9359999999999999,6.0,0.946,1.5,0.942,4.0,max_solid_angle,9,GEO
x80data,RF,0.6859999999999999,7.0,0.75,5.0,0.748,6.0,0.7539999999999999,4.0,0.826,3.0,0.868,1.0,0.8320000000000001,2.0,max_solid_angle,9,GEO
x7data,RF,0.8560000000000001,7.0,0.882,6.0,0.884,4.5,0.898,3.0,0.908,2.0,0.94,1.0,0.884,4.5,max_solid_angle,9,GEO
x79data,RF,0.826,7.0,0.866,4.5,0.8619999999999999,6.0,0.882,2.0,0.8940000000000001,1.0,0.866,4.5,0.8779999999999999,3.0,max_solid_angle,9,GEO
x78data,RF,0.9440000000000002,1.0,0.924,6.5,0.9420000000000002,2.5,0.9420000000000002,2.5,0.924,6.5,0.94,4.0,0.938,5.0,max_solid_angle,9,GEO
x76data,RF,0.8480000000000001,7.0,0.9,3.0,0.922,2.0,0.8559999999999999,6.0,0.8759999999999999,5.0,0.9280000000000002,1.0,0.8880000000000001,4.0,max_solid_angle,9,GEO
x75data,RF,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,0.992,6.0,0.996,5.0,0.986,7.0,max_solid_angle,9,GEO
x74data,RF,0.998,1.0,0.984,5.5,0.994,2.0,0.984,5.5,0.984,5.5,0.99,3.0,0.984,5.5,max_solid_angle,9,GEO
x73data,RF,0.86,7.0,0.868,6.0,0.8860000000000001,2.0,0.8880000000000001,1.0,0.8759999999999999,4.5,0.8800000000000001,3.0,0.8759999999999999,4.5,max_solid_angle,9,GEO
x72data,RF,0.9559999999999998,7.0,0.966,4.5,0.968,2.5,0.966,4.5,0.968,2.5,0.962,6.0,0.972,1.0,max_solid_angle,9,GEO
