DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,LRG,0.8111713960683484,7.0,0.8956060621580934,4.0,0.8975126886498771,3.0,0.9033844479323166,2.0,0.9100670059029248,1.0,0.8937186184725825,5.0,0.8771659468230425,6.0,area,4,AUC
x80data,LRG,0.5,7.0,0.8644223263075723,2.0,0.8644223263075723,2.0,0.8577829820452771,5.0,0.8554293520686963,6.0,0.8644223263075723,2.0,0.8611163153786106,4.0,area,4,AUC
x7data,LRG,0.5555555555555556,7.0,0.7117469668279683,3.5,0.7107160389929168,5.0,0.7339691890501905,1.0,0.7197758141057109,2.0,0.7117469668279683,3.5,0.7088517193819108,6.0,area,4,AUC
x79data,LRG,0.5123106060606061,7.0,0.8450929102344198,5.0,0.8568396226415095,4.0,0.8611024156660949,2.0,0.8687771583762149,1.0,0.8592988850771869,3.0,0.8394153802172671,6.0,area,4,AUC
x78data,LRG,0.5,4.0,0.5,4.0,0.5,4.0,0.5,4.0,0.5,4.0,0.5,4.0,0.5,4.0,area,4,AUC
x76data,LRG,0.51,7.0,0.8713118022328548,5.0,0.8951708817498293,2.0,0.8954272043745728,1.0,0.8936728184096605,3.0,0.8830975165185692,4.0,0.8657609933925723,6.0,area,4,AUC
x75data,LRG,0.5,7.0,0.7285714285714285,1.5,0.7,3.5,0.6,5.0,0.5857142857142856,6.0,0.7285714285714285,1.5,0.7,3.5,area,4,AUC
x74data,LRG,0.5,7.0,0.7285714285714286,1.5,0.6714285714285715,4.0,0.5571428571428572,5.5,0.5571428571428572,5.5,0.7285714285714286,1.5,0.7142857142857142,3.0,area,4,AUC
x73data,LRG,0.6558333333333333,7.0,0.8379411764705882,6.0,0.8556014328808447,4.0,0.8627111613876319,2.0,0.8717439668174961,1.0,0.8383578431372548,5.0,0.8589668174962292,3.0,area,4,AUC
x72data,LRG,0.5796198568872988,7.0,0.7466249254621349,6.0,0.7564445438282649,2.0,0.7541249254621347,3.0,0.7612224209898628,1.0,0.7481693500298152,5.0,0.7510077519379845,4.0,area,4,AUC
x71data,LRG,0.5,4.0,0.5,4.0,0.5,4.0,0.5,4.0,0.5,4.0,0.5,4.0,0.5,4.0,area,4,AUC
x70data,LRG,0.5,7.0,0.6251247663809465,1.0,0.6242328720537839,2.0,0.6209716517993391,4.0,0.6084268536200417,6.0,0.6202583688666824,5.0,0.6234142243847426,3.0,area,4,AUC
x69data,LRG,0.5,7.0,0.5707368368066043,3.0,0.5938608409678177,1.0,0.5382504446457934,5.0,0.5273171918520756,6.0,0.5760670760763784,2.0,0.5464280949025134,4.0,area,4,AUC
x68data,LRG,0.5,7.0,0.5145268566059265,6.0,0.5191251652740025,4.0,0.5444422900097319,2.0,0.5375712540689285,3.0,0.5167995838786537,5.0,0.5577928185509581,1.0,area,4,AUC
x66data,LRG,0.5816883318961883,7.0,0.6951877905355904,3.0,0.6959207344350724,1.0,0.6931293884246083,5.0,0.6950251230217648,4.0,0.6954027139346867,2.0,0.6784600722246354,6.0,area,4,AUC
x65data,LRG,0.5,4.0,0.5,4.0,0.5,4.0,0.5,4.0,0.5,4.0,0.5,4.0,0.5,4.0,area,4,AUC
x64data,LRG,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,area,4,AUC
x63data,LRG,0.5124297693920336,7.0,0.5799783368273934,3.0,0.5903857442348011,1.0,0.5767190775681342,4.0,0.5738756114605171,5.0,0.5814311670160726,2.0,0.5735359888190078,6.0,area,4,AUC
x60data,LRG,0.5,4.0,0.5,4.0,0.5,4.0,0.5,4.0,0.5,4.0,0.5,4.0,0.5,4.0,area,4,AUC
x50data,LRG,0.5,7.0,0.8821940784427362,1.0,0.8730879370003579,5.0,0.881850444031568,2.0,0.8749467332571974,4.0,0.8790894369918354,3.0,0.8696336952630951,6.0,area,4,AUC
x4data,LRG,0.7374583512159234,6.0,0.90831813462149,1.0,0.8484292162744221,4.0,0.7670217068972291,5.0,0.7325103419396302,7.0,0.9059240802723304,2.0,0.8842949260882031,3.0,area,4,AUC
x48data,LRG,0.5,7.0,0.9614583333333334,4.0,0.9618055555555556,3.0,0.9684027777777778,2.0,0.9607638888888892,5.0,0.9704861111111108,1.0,0.9482638888888888,6.0,area,4,AUC
x45data,LRG,0.5,7.0,0.7739130434782608,2.0,0.7696119682094437,4.0,0.7055750350631136,5.0,0.7044763908368397,6.0,0.7739130434782608,2.0,0.7739130434782608,2.0,area,4,AUC
x39data,LRG,0.5,7.0,0.9729954034729316,1.5,0.9608231188287368,4.0,0.9464036431733058,5.0,0.9407601293837248,6.0,0.9729954034729316,1.5,0.9729826353421858,3.0,area,4,AUC
x38data,LRG,0.5,7.0,0.9341517857142858,1.0,0.9294146825396826,3.0,0.924702380952381,5.0,0.9120287698412698,6.0,0.9309771825396826,2.0,0.9278521825396826,4.0,area,4,AUC
x35data,LRG,0.9715,7.0,0.9955400782013684,6.0,0.9994143472072164,2.5,0.9997076023391812,1.0,0.9994143472072164,2.5,0.9991210920752516,4.0,0.9988278369432868,5.0,area,4,AUC
x32data,LRG,0.6444444444444444,7.0,0.9116014897579144,4.0,0.913814400993172,2.0,0.9260335195530728,1.0,0.9121632526381128,3.0,0.909379267535692,5.0,0.8955214152700186,6.0,area,4,AUC
x31data,LRG,0.5,7.0,0.8043161881977673,1.5,0.7898744019138756,5.0,0.8021999601275918,4.0,0.8032635566188198,3.0,0.8043161881977671,1.5,0.7871760366826156,6.0,area,4,AUC
x30data,LRG,0.5,7.0,0.8787020272854775,5.0,0.8843892643121254,4.0,0.87791427599983,6.0,0.8937676909345912,2.0,0.8845554422202389,3.0,0.8999551617153301,1.0,area,4,AUC
x20data,LRG,0.5,7.0,0.6659615341746836,1.0,0.6433855913177229,5.0,0.6584662074587844,3.0,0.6643164107904298,2.0,0.6560919880644165,4.0,0.5641177763128983,6.0,area,4,AUC
x1data,LRG,0.5,7.0,0.8644496487119439,3.0,0.8627556596409056,6.0,0.8687080405932864,2.0,0.8729937548790009,1.0,0.8627829820452769,4.5,0.8627829820452769,4.5,area,4,AUC
x18data,LRG,0.5,7.0,0.5796446306641837,2.0,0.5102653631284916,6.0,0.5682650527622595,3.0,0.5443823711980137,5.0,0.5682619490999379,4.0,0.5832122905027933,1.0,area,4,AUC
appendicitis,LRG,0.5,7.0,0.7055882352941177,1.5,0.5782352941176471,6.0,0.6864705882352942,3.0,0.6497058823529411,4.0,0.7055882352941175,1.5,0.6173529411764707,5.0,area,4,AUC
autoUniv-au1-1000,LRG,0.5117970098921539,7.0,0.62324267007449,1.0,0.6220810799867255,2.0,0.6172519348891241,4.0,0.617828195196928,3.0,0.6079587969639293,5.0,0.5970380718110684,6.0,area,4,AUC
climate-simulation-craches,LRG,0.5,6.5,0.5489775304061018,1.0,0.5,6.5,0.5469057926200783,2.0,0.5458956916099773,3.0,0.5268769325912184,5.0,0.5370294784580498,4.0,area,4,AUC
colon32,LRG,0.845,7.0,0.89,6.0,0.91,3.0,0.91,3.0,0.91,3.0,0.91,3.0,0.91,3.0,area,4,AUC
