DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,GNB,0.8560000000000001,6.0,0.866,4.0,0.8799999999999999,3.0,0.8940000000000001,1.0,0.89,2.0,0.8620000000000001,5.0,0.85,7.0,aspect_ratio,4,GEO
x80data,GNB,0.8759999999999999,7.0,0.904,1.5,0.904,1.5,0.89,6.0,0.8939999999999999,5.0,0.898,3.5,0.898,3.5,aspect_ratio,4,GEO
x7data,GNB,0.638,1.5,0.6379999999999999,1.5,0.6239999999999999,5.0,0.6199999999999999,6.0,0.616,7.0,0.6359999999999999,3.0,0.63,4.0,aspect_ratio,4,GEO
x79data,GNB,0.414,6.0,0.452,4.0,0.42200000000000004,5.0,0.33,7.0,0.6679999999999999,3.0,0.8959999999999999,1.0,0.858,2.0,aspect_ratio,4,GEO
x78data,GNB,0.914,3.0,0.92,2.0,0.91,4.0,0.8960000000000001,5.5,0.8960000000000001,5.5,0.93,1.0,0.882,7.0,aspect_ratio,4,GEO
x76data,GNB,0.914,2.0,0.92,1.0,0.912,3.0,0.91,4.0,0.8939999999999999,7.0,0.908,5.0,0.902,6.0,aspect_ratio,4,GEO
x75data,GNB,0.992,1.0,0.984,3.5,0.974,6.0,0.976,5.0,0.938,7.0,0.986,2.0,0.984,3.5,aspect_ratio,4,GEO
x74data,GNB,0.994,1.0,0.982,5.0,0.98,6.0,0.984,4.0,0.972,7.0,0.988,2.0,0.986,3.0,aspect_ratio,4,GEO
x73data,GNB,0.868,2.0,0.86,5.5,0.8780000000000001,1.0,0.86,5.5,0.8539999999999999,7.0,0.866,3.0,0.8620000000000001,4.0,aspect_ratio,4,GEO
x72data,GNB,0.8140000000000001,1.0,0.8079999999999999,4.0,0.8019999999999999,6.0,0.8039999999999999,5.0,0.7959999999999999,7.0,0.812,2.5,0.812,2.5,aspect_ratio,4,GEO
x71data,GNB,0.868,3.0,0.8720000000000001,2.0,0.8779999999999999,1.0,0.852,5.5,0.852,5.5,0.7939999999999999,7.0,0.8559999999999999,4.0,aspect_ratio,4,GEO
x70data,GNB,0.696,2.0,0.6920000000000001,3.0,0.6699999999999999,6.0,0.7,1.0,0.6900000000000001,4.0,0.6519999999999999,7.0,0.6799999999999999,5.0,aspect_ratio,4,GEO
x69data,GNB,0.708,4.0,0.716,3.0,0.7,6.0,0.728,2.0,0.732,1.0,0.6659999999999999,7.0,0.7060000000000001,5.0,aspect_ratio,4,GEO
x68data,GNB,0.764,3.0,0.8059999999999999,1.0,0.772,2.0,0.6060000000000001,6.0,0.6220000000000001,5.0,0.732,4.0,0.5660000000000001,7.0,aspect_ratio,4,GEO
x66data,GNB,0.16399999999999998,7.0,0.20600000000000002,4.0,0.174,6.0,0.204,5.0,0.5720000000000001,3.0,0.6399999999999999,1.0,0.5820000000000001,2.0,aspect_ratio,4,GEO
x65data,GNB,0.6799999999999999,3.5,0.6799999999999999,3.5,0.6819999999999999,1.5,0.674,6.0,0.654,7.0,0.6759999999999999,5.0,0.6819999999999999,1.5,aspect_ratio,4,GEO
x64data,GNB,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,aspect_ratio,4,GEO
