DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,QDA,0.884,6.0,0.89,4.0,0.904,3.0,0.912,2.0,0.914,1.0,0.8859999999999999,5.0,0.868,7.0,edge_ratio,9,GEO
x80data,QDA,0.85,5.0,0.8539999999999999,3.0,0.852,4.0,0.8379999999999999,7.0,0.8400000000000001,6.0,0.866,1.0,0.8560000000000001,2.0,edge_ratio,9,GEO
x7data,QDA,0.0,4.5,0.0,4.5,0.0,4.5,0.0,4.5,0.0,4.5,0.6679999999999999,1.0,0.0,4.5,edge_ratio,9,GEO
x79data,QDA,0.5700000000000001,4.0,0.384,6.0,0.27,7.0,0.43,5.0,0.7120000000000001,3.0,0.9,1.0,0.836,2.0,edge_ratio,9,GEO
x78data,QDA,0.904,2.0,0.89,3.0,0.8859999999999999,4.0,0.8379999999999999,7.0,0.8620000000000001,6.0,0.912,1.0,0.8800000000000001,5.0,edge_ratio,9,GEO
x76data,QDA,0.406,7.0,0.508,6.0,0.6020000000000001,4.0,0.67,3.0,0.522,5.0,0.9259999999999999,1.0,0.904,2.0,edge_ratio,9,GEO
x75data,QDA,0.992,1.0,0.986,2.5,0.984,4.0,0.986,2.5,0.956,7.0,0.968,6.0,0.97,5.0,edge_ratio,9,GEO
x74data,QDA,0.994,1.0,0.99,2.5,0.986,4.5,0.99,2.5,0.9640000000000001,7.0,0.986,4.5,0.974,6.0,edge_ratio,9,GEO
x73data,QDA,0.764,7.0,0.826,4.0,0.8440000000000001,3.0,0.784,6.0,0.8240000000000001,5.0,0.8779999999999999,1.0,0.8700000000000001,2.0,edge_ratio,9,GEO
x72data,QDA,0.972,2.5,0.97,4.5,0.972,2.5,0.966,6.0,0.974,1.0,0.8540000000000001,7.0,0.97,4.5,edge_ratio,9,GEO
x71data,QDA,0.924,5.0,0.934,2.5,0.934,2.5,0.942,1.0,0.932,4.0,0.8400000000000001,7.0,0.922,6.0,edge_ratio,9,GEO
x70data,QDA,0.8119999999999999,2.0,0.8099999999999999,3.0,0.8079999999999999,5.0,0.8079999999999999,5.0,0.8160000000000001,1.0,0.392,7.0,0.8079999999999999,5.0,edge_ratio,9,GEO
x69data,QDA,0.804,3.0,0.8,4.0,0.7939999999999999,5.0,0.8079999999999999,1.5,0.8079999999999999,1.5,0.402,7.0,0.79,6.0,edge_ratio,9,GEO
x68data,QDA,0.978,1.0,0.974,4.0,0.9760000000000002,2.5,0.972,5.0,0.976,2.5,0.9,7.0,0.97,6.0,edge_ratio,9,GEO
x66data,QDA,0.08800000000000001,7.0,0.2240000000000001,6.0,0.37,5.0,0.48200000000000004,4.0,0.588,2.0,0.66,1.0,0.5519999999999999,3.0,edge_ratio,9,GEO
x65data,QDA,0.718,3.0,0.708,5.0,0.7200000000000001,2.0,0.716,4.0,0.7060000000000001,6.0,0.7340000000000001,1.0,0.7020000000000002,7.0,edge_ratio,9,GEO
x64data,QDA,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,edge_ratio,9,GEO
x63data,QDA,0.506,6.0,0.616,3.0,0.612,4.0,0.626,2.0,0.6399999999999999,1.0,0.37,7.0,0.5579999999999999,5.0,edge_ratio,9,GEO
x60data,QDA,0.6599999999999999,1.0,0.6579999999999999,2.0,0.6439999999999999,3.0,0.64,5.0,0.642,4.0,0.298,7.0,0.628,6.0,edge_ratio,9,GEO
x50data,QDA,0.35200000000000004,6.0,0.172,7.0,0.374,5.0,0.394,4.0,0.78,2.0,0.8640000000000001,1.0,0.728,3.0,edge_ratio,9,GEO
x4data,QDA,0.984,2.0,0.978,3.0,0.962,5.0,0.8340000000000001,7.0,0.8800000000000001,6.0,0.99,1.0,0.97,4.0,edge_ratio,9,GEO
x48data,QDA,0.5740000000000001,5.0,0.762,3.0,0.7040000000000001,4.0,0.182,7.0,0.8059999999999999,2.0,0.952,1.0,0.438,6.0,edge_ratio,9,GEO
x45data,QDA,0.628,1.0,0.47,6.0,0.61,2.0,0.4560000000000001,7.0,0.4920000000000001,5.0,0.51,3.5,0.51,3.5,edge_ratio,9,GEO
x39data,QDA,0.9359999999999999,3.0,0.938,2.0,0.934,4.0,0.8420000000000001,7.0,0.916,6.0,0.976,1.0,0.932,5.0,edge_ratio,9,GEO
x38data,QDA,0.86,4.0,0.7340000000000001,5.0,0.868,3.0,0.6100000000000001,7.0,0.622,6.0,0.9279999999999999,1.0,0.908,2.0,edge_ratio,9,GEO
x35data,QDA,0.992,3.5,0.992,3.5,0.992,3.5,0.9620000000000001,7.0,0.984,6.0,1.0,1.0,0.992,3.5,edge_ratio,9,GEO
x32data,QDA,0.9260000000000002,2.0,0.914,4.0,0.942,1.0,0.7759999999999999,7.0,0.8479999999999999,5.5,0.922,3.0,0.8480000000000001,5.5,edge_ratio,9,GEO
x31data,QDA,0.374,5.0,0.308,6.0,0.28,7.0,0.426,4.0,0.462,3.0,0.754,1.0,0.562,2.0,edge_ratio,9,GEO
x30data,QDA,0.19,7.0,0.34600000000000003,4.0,0.46,3.0,0.308,6.0,0.542,2.0,0.762,1.0,0.342,5.0,edge_ratio,9,GEO
x20data,QDA,0.48200000000000004,6.0,0.6759999999999999,1.0,0.61,5.0,0.654,4.0,0.6579999999999999,3.0,0.414,7.0,0.6699999999999999,2.0,edge_ratio,9,GEO
x1data,QDA,0.8420000000000002,6.0,0.868,2.5,0.8720000000000001,1.0,0.858,4.5,0.794,7.0,0.8680000000000001,2.5,0.858,4.5,edge_ratio,9,GEO
x18data,QDA,0.0,5.5,0.0,5.5,0.0,5.5,0.0,5.5,0.268,2.0,0.21,3.0,0.53,1.0,edge_ratio,9,GEO
appendicitis,QDA,0.68,5.0,0.6659999999999998,7.0,0.6819999999999998,4.0,0.7040000000000001,1.5,0.6920000000000001,3.0,0.674,6.0,0.7040000000000001,1.5,edge_ratio,9,GEO
autoUniv-au1-1000,QDA,0.534,6.0,0.5720000000000001,1.0,0.526,7.0,0.5539999999999999,3.0,0.546,5.0,0.55,4.0,0.5579999999999999,2.0,edge_ratio,9,GEO
climate-simulation-craches,QDA,0.7559999999999999,1.0,0.6220000000000001,5.5,0.6439999999999999,4.0,0.622,5.5,0.7520000000000001,2.0,0.732,3.0,0.546,7.0,edge_ratio,9,GEO
colon32,QDA,0.08399999999999999,2.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.35200000000000004,1.0,0.0,5.0,edge_ratio,9,GEO
fertility-diagnosis,QDA,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.21600000000000005,1.0,0.11599999999999999,2.0,edge_ratio,9,GEO
habermans-survival,QDA,0.458,7.0,0.5900000000000001,1.0,0.51,6.0,0.568,3.5,0.568,3.5,0.5780000000000001,2.0,0.5519999999999999,5.0,edge_ratio,9,GEO
indian-liver-patient,QDA,0.564,3.5,0.5660000000000001,2.0,0.5760000000000001,1.0,0.564,3.5,0.55,6.0,0.37,7.0,0.5619999999999999,5.0,edge_ratio,9,GEO
ionosphere,QDA,0.8940000000000001,2.5,0.892,4.5,0.8940000000000001,2.5,0.892,4.5,0.8879999999999999,6.0,0.8960000000000001,1.0,0.884,7.0,edge_ratio,9,GEO
lsvt-voice-rehabilitation,QDA,0.0,4.5,0.0,4.5,0.0,4.5,0.0,4.5,0.0,4.5,0.0,4.5,0.06999999999999999,1.0,edge_ratio,9,GEO
ozone-eighthr,QDA,0.384,2.0,0.258,4.0,0.154,7.0,0.24,5.0,0.39,1.0,0.194,6.0,0.364,3.0,edge_ratio,9,GEO
ozone-onehr,QDA,0.0,4.5,0.0,4.5,0.0,4.5,0.0,4.5,0.0,4.5,0.124,1.0,0.0,4.5,edge_ratio,9,GEO
parkinsons,QDA,0.736,2.0,0.662,4.0,0.6599999999999999,5.0,0.6399999999999999,6.0,0.7779999999999999,1.0,0.0,7.0,0.6839999999999999,3.0,edge_ratio,9,GEO
phoneme,QDA,0.778,5.0,0.7859999999999999,2.0,0.78,4.0,0.7759999999999999,6.0,0.774,7.0,0.7879999999999999,1.0,0.784,3.0,edge_ratio,9,GEO
pima-indians-diabetes,QDA,0.5,6.0,0.604,3.0,0.6060000000000001,2.0,0.6020000000000001,4.0,0.6180000000000001,1.0,0.34600000000000003,7.0,0.5680000000000001,5.0,edge_ratio,9,GEO
planning-relax,QDA,0.308,6.0,0.35600000000000004,3.0,0.35200000000000004,4.0,0.32,5.0,0.374,1.0,0.26,7.0,0.366,2.0,edge_ratio,9,GEO
qsar-biodegradation,QDA,0.626,6.0,0.6459999999999999,4.0,0.624,7.0,0.638,5.0,0.7040000000000001,2.0,0.6499999999999999,3.0,0.7300000000000001,1.0,edge_ratio,9,GEO
saheart,QDA,0.622,6.0,0.65,1.0,0.636,5.0,0.648,2.5,0.64,4.0,0.542,7.0,0.648,2.5,edge_ratio,9,GEO
seismic-bumps,QDA,0.194,6.0,0.392,4.0,0.496,1.0,0.394,3.0,0.376,5.0,0.16599999999999998,7.0,0.452,2.0,edge_ratio,9,GEO
