DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,RF,0.927866121451886,7.0,0.9442776389828024,3.0,0.9467454065139024,1.0,0.9422649296894354,4.0,0.9366293337252416,5.0,0.9445750942064288,2.0,0.9341263729673857,6.0,volume,4,AUC
x80data,RF,0.7295511319281809,7.0,0.7701366120218579,5.0,0.7684699453551913,6.0,0.7767759562841531,4.0,0.8332864949258394,2.0,0.8727556596409055,1.0,0.8332591725214676,3.0,volume,4,AUC
x7data,RF,0.8726231386025202,7.0,0.8907216494845359,4.5,0.8907216494845359,4.5,0.9059564719358534,3.0,0.9119129438717068,2.0,0.9431949412067232,1.0,0.8796210580452112,6.0,volume,4,AUC
x79data,RF,0.8390237278444825,7.0,0.8718864351057747,5.0,0.8693310463121785,6.0,0.8845758290451687,3.0,0.8947226986849628,1.0,0.8728305460263008,4.0,0.8874153087478559,2.0,volume,4,AUC
x78data,RF,0.9472972972972976,1.0,0.927927927927928,6.5,0.9445945945945948,2.5,0.9445945945945948,2.5,0.927927927927928,6.5,0.9418918918918922,4.0,0.9391891891891893,5.0,volume,4,AUC
x76data,RF,0.8584694691273638,7.0,0.905710868079289,4.0,0.9239878104351787,2.0,0.8693785600364548,6.0,0.8822972203235361,5.0,0.9286295283663704,1.0,0.918661995898838,3.0,volume,4,AUC
x75data,RF,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,0.9916666666666666,6.0,0.9944444444444442,5.0,0.98015873015873,7.0,volume,4,AUC
x74data,RF,0.9972222222222221,1.0,0.9829365079365079,6.0,0.9944444444444444,2.5,0.9829365079365079,6.0,0.9829365079365079,6.0,0.9888888888888888,4.0,0.9944444444444442,2.5,volume,4,AUC
x73data,RF,0.8640535444947209,7.0,0.8705542986425339,6.0,0.8882522624434388,2.0,0.8897209653092005,1.0,0.8785614630467571,5.0,0.8828883861236803,4.0,0.8881391402714932,3.0,volume,4,AUC
x72data,RF,0.9550745378652354,7.0,0.9655933214072748,3.0,0.9680515802027432,1.0,0.9650745378652356,4.0,0.9671541443053072,2.0,0.9593276684555754,5.0,0.9569677996422182,6.0,volume,4,AUC
x71data,RF,0.9284090909090909,5.5,0.931439393939394,4.0,0.9362878787878788,3.0,0.9084090909090908,7.0,0.9284090909090909,5.5,0.9453787878787878,1.5,0.9453787878787878,1.5,volume,4,AUC
x70data,RF,0.6432243934624451,7.0,0.6679593829841037,6.0,0.6815371915719838,4.0,0.6964388172408681,2.0,0.7207293855709898,1.0,0.6785911935426677,5.0,0.6894495746171264,3.0,volume,4,AUC
x69data,RF,0.6794557267022384,7.0,0.7291485553206484,5.0,0.7368872042685995,4.0,0.7410111413134669,3.0,0.7581303667908319,2.0,0.7204369878183832,6.0,0.7582512903117554,1.0,volume,4,AUC
x68data,RF,0.956770858082486,7.0,0.9713594348803652,3.0,0.9751640927547904,1.0,0.9698803584012886,4.0,0.9750431692338668,2.0,0.9648085371992348,6.0,0.9658465518977144,5.0,volume,4,AUC
x66data,RF,0.6737429736581064,7.0,0.6963642611238257,3.0,0.6992048158401463,2.0,0.6951345621462517,4.0,0.7047040670120138,1.0,0.6898669614434554,6.0,0.6913136584954714,5.0,volume,4,AUC
x65data,RF,0.7985221674876847,6.0,0.7990147783251231,4.5,0.8273399014778325,1.0,0.7990147783251229,4.5,0.8172413793103448,3.0,0.7954433497536945,7.0,0.827216748768473,2.0,volume,4,AUC
x64data,RF,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,volume,4,AUC
x63data,RF,0.637230607966457,6.0,0.6447386443046821,4.0,0.6490677847658979,2.0,0.6487281621243886,3.0,0.6491355695317961,1.0,0.6444444444444444,5.0,0.6341481481481481,7.0,volume,4,AUC
x60data,RF,0.7780158730158729,3.0,0.7497883597883598,7.0,0.7739682539682541,4.0,0.7871693121693122,2.0,0.7660846560846558,6.0,0.800026455026455,1.0,0.7662764550264549,5.0,volume,4,AUC
x50data,RF,0.6554187192118227,7.0,0.7774372304702813,4.0,0.7645272470042783,5.0,0.7512807881773398,6.0,0.8318178873983673,1.0,0.7948251998568189,3.0,0.8056626382804642,2.0,volume,4,AUC
x4data,RF,0.9775741877353606,7.0,0.9874261907487016,4.0,0.9940612618387492,1.0,0.9799438559818064,6.0,0.983160762589644,5.0,0.9921152254307272,2.0,0.9911673328166934,3.0,volume,4,AUC
x48data,RF,0.7347222222222222,7.0,0.8541666666666667,4.5,0.8871527777777777,1.0,0.8538194444444445,6.0,0.8788194444444445,2.0,0.8770833333333332,3.0,0.8541666666666666,4.5,volume,4,AUC
x45data,RF,0.7239130434782608,4.0,0.7359630668536701,3.0,0.7185250116877044,5.0,0.6881252921926133,7.0,0.7120266479663394,6.0,0.7728260869565217,1.5,0.7728260869565217,1.5,volume,4,AUC
