DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SVM,0.556,7.0,0.7879999999999999,5.0,0.8100000000000002,3.0,0.818,1.0,0.8160000000000001,2.0,0.784,6.0,0.79,4.0,area_volume_ratio,9,IBA
x80data,SVM,0.0,7.0,0.7539999999999999,2.0,0.742,3.0,0.736,4.0,0.728,6.0,0.76,1.0,0.732,5.0,area_volume_ratio,9,IBA
x7data,SVM,0.0,7.0,0.28,2.5,0.07200000000000001,5.0,0.12,4.0,0.048,6.0,0.28,2.5,0.41200000000000003,1.0,area_volume_ratio,9,IBA
x79data,SVM,0.0,7.0,0.7300000000000001,6.0,0.7700000000000001,1.0,0.7559999999999999,3.0,0.7440000000000001,4.0,0.7340000000000001,5.0,0.758,2.0,area_volume_ratio,9,IBA
x78data,SVM,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,area_volume_ratio,9,IBA
x76data,SVM,0.0,7.0,0.804,1.5,0.79,5.0,0.8,3.5,0.7820000000000001,6.0,0.8,3.5,0.804,1.5,area_volume_ratio,9,IBA
x75data,SVM,0.0,6.5,0.414,1.5,0.18,4.0,0.03,5.0,0.0,6.5,0.384,3.0,0.414,1.5,area_volume_ratio,9,IBA
x74data,SVM,0.0,6.0,0.388,2.5,0.15,4.0,0.0,6.0,0.0,6.0,0.388,2.5,0.418,1.0,area_volume_ratio,9,IBA
x73data,SVM,0.0,7.0,0.768,6.0,0.774,4.0,0.8,2.0,0.79,3.0,0.7699999999999999,5.0,0.8079999999999999,1.0,area_volume_ratio,9,IBA
x72data,SVM,0.0,7.0,0.518,4.0,0.522,2.0,0.53,1.0,0.514,5.0,0.5199999999999999,3.0,0.51,6.0,area_volume_ratio,9,IBA
x71data,SVM,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,area_volume_ratio,9,IBA
x70data,SVM,0.0,4.5,0.0,4.5,0.094,1.0,0.0,4.5,0.0,4.5,0.0,4.5,0.0,4.5,area_volume_ratio,9,IBA
x69data,SVM,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,area_volume_ratio,9,IBA
x68data,SVM,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,area_volume_ratio,9,IBA
x66data,SVM,0.006,7.0,0.392,3.0,0.41600000000000004,1.0,0.41200000000000003,2.0,0.368,5.0,0.382,4.0,0.366,6.0,area_volume_ratio,9,IBA
x65data,SVM,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,area_volume_ratio,9,IBA
x64data,SVM,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,area_volume_ratio,9,IBA
x63data,SVM,0.0,7.0,0.10799999999999996,3.0,0.098,4.0,0.11400000000000005,2.0,0.078,6.0,0.092,5.0,0.218,1.0,area_volume_ratio,9,IBA
x60data,SVM,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,area_volume_ratio,9,IBA
x50data,SVM,0.0,7.0,0.784,1.0,0.7759999999999999,2.0,0.754,6.0,0.772,3.0,0.76,5.0,0.768,4.0,area_volume_ratio,9,IBA
x4data,SVM,0.5920000000000001,7.0,0.8779999999999999,1.0,0.8399999999999999,4.0,0.7060000000000001,5.0,0.6759999999999999,6.0,0.8759999999999999,2.5,0.8759999999999999,2.5,area_volume_ratio,9,IBA
x48data,SVM,0.0,7.0,0.922,2.5,0.922,2.5,0.914,5.0,0.902,6.0,0.92,4.0,0.932,1.0,area_volume_ratio,9,IBA
x45data,SVM,0.0,7.0,0.562,2.5,0.562,2.5,0.41,5.5,0.41,5.5,0.562,2.5,0.562,2.5,area_volume_ratio,9,IBA
x39data,SVM,0.0,7.0,0.924,2.5,0.904,5.0,0.89,6.0,0.922,4.0,0.924,2.5,0.9259999999999999,1.0,area_volume_ratio,9,IBA
