DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,QDA,0.79,6.5,0.7979999999999999,4.0,0.8220000000000001,3.0,0.836,1.0,0.8340000000000001,2.0,0.79,6.5,0.7939999999999999,5.0,aspect_ratio,1,IBA
x80data,QDA,0.7240000000000001,5.0,0.73,3.0,0.728,4.0,0.706,6.0,0.7040000000000001,7.0,0.752,2.0,0.7759999999999999,1.0,aspect_ratio,1,IBA
x7data,QDA,0.0,4.5,0.0,4.5,0.0,4.5,0.0,4.5,0.0,4.5,0.466,1.0,0.0,4.5,aspect_ratio,1,IBA
x79data,QDA,0.33799999999999997,4.0,0.15999999999999998,6.0,0.146,7.0,0.212,5.0,0.53,3.0,0.8100000000000002,1.0,0.69,2.0,aspect_ratio,1,IBA
x78data,QDA,0.826,2.0,0.8039999999999999,3.0,0.794,4.0,0.7340000000000001,7.0,0.762,6.0,0.8399999999999999,1.0,0.7699999999999999,5.0,aspect_ratio,1,IBA
x76data,QDA,0.17600000000000002,7.0,0.2600000000000001,6.0,0.36,4.0,0.442,3.0,0.272,5.0,0.8620000000000001,1.0,0.736,2.0,aspect_ratio,1,IBA
x75data,QDA,0.982,1.0,0.97,2.0,0.9640000000000001,3.5,0.9640000000000001,3.5,0.904,7.0,0.938,5.0,0.916,6.0,aspect_ratio,1,IBA
x74data,QDA,0.982,1.0,0.976,2.5,0.97,4.0,0.976,2.5,0.924,6.0,0.9640000000000001,5.0,0.922,7.0,aspect_ratio,1,IBA
x73data,QDA,0.6220000000000001,7.0,0.6900000000000001,4.0,0.7120000000000001,3.0,0.6519999999999999,6.0,0.6880000000000001,5.0,0.772,1.0,0.7559999999999999,2.0,aspect_ratio,1,IBA
x72data,QDA,0.946,1.5,0.944,3.5,0.944,3.5,0.932,6.0,0.946,1.5,0.736,7.0,0.938,5.0,aspect_ratio,1,IBA
x71data,QDA,0.858,6.0,0.8759999999999999,3.5,0.8759999999999999,3.5,0.8880000000000001,2.0,0.8720000000000001,5.0,0.718,7.0,0.91,1.0,aspect_ratio,1,IBA
x70data,QDA,0.6599999999999999,1.5,0.6539999999999999,4.0,0.6559999999999999,3.0,0.652,5.0,0.66,1.5,0.162,7.0,0.634,6.0,aspect_ratio,1,IBA
x69data,QDA,0.644,3.0,0.634,5.0,0.636,4.0,0.6460000000000001,2.0,0.65,1.0,0.174,7.0,0.6079999999999999,6.0,aspect_ratio,1,IBA
x68data,QDA,0.958,1.0,0.954,4.0,0.956,2.5,0.95,6.0,0.9559999999999998,2.5,0.8160000000000001,7.0,0.952,5.0,aspect_ratio,1,IBA
x66data,QDA,0.014000000000000002,7.0,0.07200000000000001,6.0,0.174,5.0,0.24,4.0,0.336,3.0,0.426,1.0,0.406,2.0,aspect_ratio,1,IBA
x65data,QDA,0.51,3.0,0.5,5.0,0.512,2.0,0.508,4.0,0.4920000000000001,6.0,0.54,1.0,0.484,7.0,aspect_ratio,1,IBA
x64data,QDA,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,aspect_ratio,1,IBA
x63data,QDA,0.256,6.0,0.384,3.0,0.38,4.0,0.39399999999999996,2.0,0.41200000000000003,1.0,0.138,7.0,0.358,5.0,aspect_ratio,1,IBA
x60data,QDA,0.442,1.0,0.438,2.0,0.42,4.5,0.418,6.0,0.42,4.5,0.102,7.0,0.422,3.0,aspect_ratio,1,IBA
x50data,QDA,0.222,6.0,0.08199999999999999,7.0,0.262,5.0,0.28,4.0,0.6199999999999999,3.0,0.738,1.0,0.626,2.0,aspect_ratio,1,IBA
x4data,QDA,0.9640000000000001,2.0,0.958,3.0,0.9280000000000002,5.0,0.708,7.0,0.7919999999999999,6.0,0.972,1.0,0.95,4.0,aspect_ratio,1,IBA
x48data,QDA,0.398,6.0,0.5920000000000001,4.0,0.6140000000000001,3.0,0.094,7.0,0.67,2.0,0.906,1.0,0.456,5.0,aspect_ratio,1,IBA
x45data,QDA,0.518,1.0,0.386,6.0,0.502,2.0,0.366,7.0,0.414,5.0,0.4480000000000001,4.0,0.454,3.0,aspect_ratio,1,IBA
x39data,QDA,0.892,3.0,0.8939999999999999,2.0,0.89,4.0,0.732,7.0,0.858,5.0,0.95,1.0,0.7979999999999999,6.0,aspect_ratio,1,IBA
x38data,QDA,0.76,4.0,0.6839999999999999,5.0,0.772,3.0,0.496,7.0,0.508,6.0,0.8640000000000001,2.0,0.8700000000000001,1.0,aspect_ratio,1,IBA
x35data,QDA,0.984,4.0,0.984,4.0,0.984,4.0,0.93,7.0,0.968,6.0,0.994,1.0,0.988,2.0,aspect_ratio,1,IBA
x32data,QDA,0.866,2.0,0.8480000000000001,4.0,0.892,1.0,0.6199999999999999,7.0,0.732,6.0,0.8560000000000001,3.0,0.754,5.0,aspect_ratio,1,IBA
x31data,QDA,0.246,4.0,0.128,7.0,0.14,6.0,0.236,5.0,0.29,3.0,0.5920000000000001,1.0,0.35200000000000004,2.0,aspect_ratio,1,IBA
x30data,QDA,0.1,7.0,0.16399999999999998,5.0,0.242,3.0,0.14400000000000002,6.0,0.332,2.0,0.6519999999999999,1.0,0.184,4.0,aspect_ratio,1,IBA
x20data,QDA,0.248,6.0,0.4800000000000001,1.0,0.4,4.0,0.452,3.0,0.4560000000000001,2.0,0.182,7.0,0.36,5.0,aspect_ratio,1,IBA
x1data,QDA,0.7140000000000001,6.0,0.752,4.0,0.762,2.0,0.7380000000000001,5.0,0.6599999999999999,7.0,0.7579999999999999,3.0,0.7659999999999999,1.0,aspect_ratio,1,IBA
x18data,QDA,0.0,5.5,0.0,5.5,0.0,5.5,0.0,5.5,0.128,2.0,0.08,3.0,0.486,1.0,aspect_ratio,1,IBA
appendicitis,QDA,0.494,5.0,0.472,7.0,0.5,3.0,0.516,1.0,0.496,4.0,0.4819999999999999,6.0,0.514,2.0,aspect_ratio,1,IBA
autoUniv-au1-1000,QDA,0.294,5.0,0.33399999999999996,1.0,0.28600000000000003,6.5,0.312,2.0,0.306,4.0,0.31,3.0,0.28600000000000003,6.5,aspect_ratio,1,IBA
climate-simulation-craches,QDA,0.5800000000000001,1.0,0.41600000000000004,6.5,0.4360000000000001,5.0,0.41600000000000004,6.5,0.5640000000000001,2.0,0.526,3.0,0.518,4.0,aspect_ratio,1,IBA
colon32,QDA,0.036000000000000004,2.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.212,1.0,0.0,5.0,aspect_ratio,1,IBA
fertility-diagnosis,QDA,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.12,2.0,0.136,1.0,aspect_ratio,1,IBA
habermans-survival,QDA,0.2240000000000001,7.0,0.364,1.0,0.284,6.0,0.342,5.0,0.344,4.0,0.34800000000000003,3.0,0.354,2.0,aspect_ratio,1,IBA
