DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,LRG,0.6459999999999999,7.0,0.8039999999999999,4.0,0.8100000000000002,3.0,0.82,2.0,0.8280000000000001,1.0,0.8019999999999999,5.0,0.754,6.0,aspect_ratio,1,IBA
x80data,LRG,0.0,7.0,0.748,3.0,0.748,3.0,0.7340000000000001,6.0,0.736,5.0,0.748,3.0,0.758,1.0,aspect_ratio,1,IBA
x7data,LRG,0.12,7.0,0.46,4.5,0.462,3.0,0.504,1.0,0.4779999999999999,2.0,0.46,4.5,0.41600000000000004,6.0,aspect_ratio,1,IBA
x79data,LRG,0.028000000000000004,7.0,0.716,6.0,0.74,4.5,0.7440000000000001,3.0,0.76,2.0,0.74,4.5,0.77,1.0,aspect_ratio,1,IBA
x78data,LRG,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,aspect_ratio,1,IBA
x76data,LRG,0.022,7.0,0.76,5.0,0.8019999999999999,1.0,0.7979999999999999,2.0,0.794,3.0,0.78,4.0,0.7559999999999999,6.0,aspect_ratio,1,IBA
x75data,LRG,0.0,7.0,0.474,2.0,0.418,4.0,0.21,5.0,0.18,6.0,0.474,2.0,0.474,2.0,aspect_ratio,1,IBA
x74data,LRG,0.0,7.0,0.474,2.0,0.36,4.0,0.12,5.5,0.12,5.5,0.474,2.0,0.474,2.0,aspect_ratio,1,IBA
x73data,LRG,0.324,7.0,0.698,6.0,0.728,3.0,0.742,2.0,0.7559999999999999,1.0,0.7020000000000001,5.0,0.708,4.0,aspect_ratio,1,IBA
x72data,LRG,0.182,7.0,0.5539999999999999,5.5,0.5720000000000001,2.0,0.5660000000000001,3.0,0.5760000000000001,1.0,0.5559999999999999,4.0,0.5539999999999999,5.5,aspect_ratio,1,IBA
x71data,LRG,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,aspect_ratio,1,IBA
