DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,ABC,0.8740000000000001,7.0,0.938,1.0,0.9359999999999999,2.5,0.9359999999999999,2.5,0.924,4.0,0.9,6.0,0.908,5.0,volume,4,GEO
x80data,ABC,0.696,7.0,0.8139999999999998,4.0,0.82,2.0,0.768,6.0,0.8059999999999999,5.0,0.85,1.0,0.818,3.0,volume,4,GEO
x7data,ABC,0.7,7.0,0.8600000000000001,4.0,0.8859999999999999,2.0,0.852,5.0,0.866,3.0,0.9640000000000001,1.0,0.8280000000000001,6.0,volume,4,GEO
x79data,ABC,0.792,7.0,0.866,4.0,0.8780000000000001,3.0,0.8939999999999999,1.0,0.8859999999999999,2.0,0.8059999999999998,6.0,0.8640000000000001,5.0,volume,4,GEO
x78data,ABC,0.92,4.0,0.91,5.5,0.91,5.5,0.938,2.0,0.94,1.0,0.902,7.0,0.9359999999999999,3.0,volume,4,GEO
x76data,ABC,0.8619999999999999,5.5,0.836,7.0,0.906,1.0,0.8619999999999999,5.5,0.866,4.0,0.898,2.0,0.8959999999999999,3.0,volume,4,GEO
x75data,ABC,0.972,5.0,0.984,3.5,0.998,1.0,0.984,3.5,0.932,7.0,0.994,2.0,0.9440000000000002,6.0,volume,4,GEO
x74data,ABC,0.968,5.5,0.982,3.0,0.998,1.0,0.968,5.5,0.946,7.0,0.992,2.0,0.98,4.0,volume,4,GEO
x73data,ABC,0.8640000000000001,4.5,0.8640000000000001,4.5,0.8600000000000001,7.0,0.8640000000000001,4.5,0.866,2.0,0.8860000000000001,1.0,0.8639999999999999,4.5,volume,4,GEO
x72data,ABC,0.932,7.0,0.946,5.5,0.958,1.5,0.952,4.0,0.9559999999999998,3.0,0.958,1.5,0.946,5.5,volume,4,GEO
x71data,ABC,0.89,6.0,0.908,4.0,0.8940000000000001,5.0,0.9239999999999998,2.0,0.91,3.0,0.8800000000000001,7.0,0.9279999999999999,1.0,volume,4,GEO
x70data,ABC,0.6100000000000001,7.0,0.672,4.0,0.6659999999999999,6.0,0.698,3.0,0.7140000000000001,1.0,0.6699999999999999,5.0,0.7120000000000001,2.0,volume,4,GEO
x69data,ABC,0.6479999999999999,7.0,0.71,3.5,0.7340000000000001,1.0,0.71,3.5,0.7200000000000001,2.0,0.6659999999999999,6.0,0.708,5.0,volume,4,GEO
x68data,ABC,0.952,4.5,0.952,4.5,0.958,1.5,0.952,4.5,0.958,1.5,0.948,7.0,0.952,4.5,volume,4,GEO
x66data,ABC,0.642,6.0,0.674,3.5,0.6839999999999999,2.0,0.674,3.5,0.6859999999999999,1.0,0.6279999999999999,7.0,0.6659999999999999,5.0,volume,4,GEO
x65data,ABC,0.8160000000000001,1.0,0.7959999999999999,2.0,0.7759999999999999,6.0,0.7939999999999999,3.0,0.784,4.0,0.772,7.0,0.7799999999999999,5.0,volume,4,GEO
x64data,ABC,0.99,6.0,1.0,2.5,1.0,2.5,0.99,6.0,0.99,6.0,1.0,2.5,1.0,2.5,volume,4,GEO
x63data,ABC,0.532,7.0,0.5920000000000001,4.0,0.59,5.0,0.614,1.0,0.606,2.0,0.534,6.0,0.6039999999999999,3.0,volume,4,GEO
x60data,ABC,0.7759999999999999,1.0,0.7440000000000001,5.0,0.748,4.0,0.762,3.0,0.7360000000000001,6.0,0.698,7.0,0.768,2.0,volume,4,GEO
x50data,ABC,0.67,6.0,0.7579999999999999,2.0,0.7060000000000001,5.0,0.7459999999999999,4.0,0.752,3.0,0.6679999999999999,7.0,0.8099999999999999,1.0,volume,4,GEO
x4data,ABC,0.938,5.0,0.968,1.0,0.958,2.0,0.9359999999999999,6.0,0.91,7.0,0.94,4.0,0.946,3.0,volume,4,GEO
x48data,ABC,0.6859999999999999,6.0,0.836,3.0,0.8480000000000001,2.0,0.8300000000000001,4.0,0.8560000000000001,1.0,0.6759999999999999,7.0,0.7879999999999999,5.0,volume,4,GEO
x45data,ABC,0.5619999999999999,4.0,0.5760000000000001,3.0,0.552,5.0,0.5479999999999999,6.0,0.546,7.0,0.594,2.0,0.6519999999999999,1.0,volume,4,GEO
x39data,ABC,0.996,2.5,0.996,2.5,0.996,2.5,0.996,2.5,0.976,7.0,0.9920000000000002,5.0,0.986,6.0,volume,4,GEO
x38data,ABC,0.8620000000000001,5.0,0.8859999999999999,3.0,0.884,4.0,0.8560000000000001,6.0,0.852,7.0,0.8959999999999999,2.0,0.95,1.0,volume,4,GEO
x35data,ABC,0.996,4.5,0.996,4.5,1.0,1.0,0.996,4.5,0.996,4.5,0.996,4.5,0.996,4.5,volume,4,GEO
x32data,ABC,0.9259999999999999,7.0,0.958,6.0,0.976,4.0,0.9640000000000001,5.0,0.988,1.5,0.988,1.5,0.978,3.0,volume,4,GEO
x31data,ABC,0.648,7.0,0.7100000000000001,4.0,0.738,3.0,0.7440000000000001,2.0,0.7539999999999999,1.0,0.67,6.0,0.698,5.0,volume,4,GEO
x30data,ABC,0.804,7.0,0.8740000000000001,2.5,0.8740000000000001,2.5,0.8420000000000001,5.0,0.8640000000000001,4.0,0.818,6.0,0.92,1.0,volume,4,GEO
x20data,ABC,0.31,7.0,0.718,1.0,0.5900000000000001,4.0,0.6759999999999999,3.0,0.7,2.0,0.434,6.0,0.5119999999999999,5.0,volume,4,GEO
