DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SGD,0.778,7.0,0.8940000000000001,4.0,0.906,2.5,0.906,2.5,0.91,1.0,0.8880000000000001,5.0,0.8420000000000001,6.0,edge_ratio,4,GEO
x80data,SGD,0.33399999999999996,7.0,0.8619999999999999,2.0,0.6579999999999999,6.0,0.85,3.0,0.8880000000000001,1.0,0.8080000000000002,4.0,0.736,5.0,edge_ratio,4,GEO
x7data,SGD,0.46,7.0,0.79,4.0,0.86,2.0,0.784,5.0,0.8859999999999999,1.0,0.688,6.0,0.8480000000000001,3.0,edge_ratio,4,GEO
x79data,SGD,0.76,7.0,0.858,3.0,0.852,4.0,0.8880000000000001,1.0,0.8699999999999999,2.0,0.818,6.0,0.8400000000000001,5.0,edge_ratio,4,GEO
x78data,SGD,0.0,7.0,0.5579999999999999,2.0,0.544,3.5,0.544,3.5,0.382,6.0,0.6859999999999999,1.0,0.53,5.0,edge_ratio,4,GEO
x76data,SGD,0.7120000000000001,7.0,0.8800000000000001,1.0,0.8400000000000001,4.0,0.8480000000000001,3.0,0.8539999999999999,2.0,0.76,6.0,0.8059999999999998,5.0,edge_ratio,4,GEO
x75data,SGD,0.742,5.0,0.898,2.0,0.6859999999999999,6.0,0.61,7.0,0.8059999999999998,4.0,0.974,1.0,0.836,3.0,edge_ratio,4,GEO
x74data,SGD,0.6900000000000001,7.0,0.772,5.0,0.8420000000000001,2.0,0.9,1.0,0.8400000000000001,3.0,0.7060000000000001,6.0,0.8099999999999999,4.0,edge_ratio,4,GEO
x73data,SGD,0.8019999999999999,6.0,0.784,7.0,0.85,2.0,0.8299999999999998,4.0,0.8420000000000001,3.0,0.8140000000000001,5.0,0.868,1.0,edge_ratio,4,GEO
x72data,SGD,0.556,6.0,0.728,2.0,0.6759999999999999,3.0,0.7440000000000001,1.0,0.632,4.0,0.6300000000000001,5.0,0.514,7.0,edge_ratio,4,GEO
x71data,SGD,0.542,3.0,0.672,2.0,0.162,7.0,0.6759999999999999,1.0,0.33399999999999996,6.0,0.5,4.0,0.4920000000000001,5.0,edge_ratio,4,GEO
x70data,SGD,0.256,6.0,0.438,1.0,0.404,3.0,0.33799999999999997,5.0,0.226,7.0,0.34600000000000003,4.0,0.406,2.0,edge_ratio,4,GEO
x69data,SGD,0.268,4.0,0.29800000000000004,3.0,0.03,6.0,0.19,5.0,0.0,7.0,0.34400000000000003,2.0,0.5,1.0,edge_ratio,4,GEO
x68data,SGD,0.262,5.0,0.21600000000000005,6.0,0.266,4.0,0.496,1.0,0.268,3.0,0.35200000000000004,2.0,0.084,7.0,edge_ratio,4,GEO
x66data,SGD,0.636,2.0,0.5880000000000001,4.0,0.642,1.0,0.528,7.0,0.614,3.0,0.5599999999999999,5.0,0.5479999999999999,6.0,edge_ratio,4,GEO
x65data,SGD,0.0,7.0,0.27,3.0,0.528,1.0,0.398,2.0,0.13,6.0,0.264,4.0,0.146,5.0,edge_ratio,4,GEO
x64data,SGD,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,edge_ratio,4,GEO
x63data,SGD,0.294,5.0,0.334,3.0,0.264,6.0,0.35600000000000004,2.0,0.204,7.0,0.36,1.0,0.30599999999999994,4.0,edge_ratio,4,GEO
x60data,SGD,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,edge_ratio,4,GEO
x50data,SGD,0.246,7.0,0.868,3.0,0.7240000000000001,6.0,0.89,1.0,0.866,4.0,0.8740000000000001,2.0,0.8560000000000001,5.0,edge_ratio,4,GEO
x4data,SGD,0.764,5.0,0.9179999999999999,1.0,0.8480000000000001,4.0,0.74,6.0,0.7380000000000001,7.0,0.902,3.0,0.908,2.0,edge_ratio,4,GEO
x48data,SGD,0.33799999999999997,7.0,0.954,3.5,0.9620000000000001,2.0,0.966,1.0,0.9440000000000002,5.0,0.9359999999999999,6.0,0.954,3.5,edge_ratio,4,GEO
x45data,SGD,0.5980000000000001,6.0,0.638,3.0,0.626,4.0,0.57,7.0,0.7460000000000001,1.0,0.616,5.0,0.6559999999999999,2.0,edge_ratio,4,GEO
x39data,SGD,0.5479999999999999,7.0,0.98,1.0,0.966,3.5,0.8440000000000001,6.0,0.934,5.0,0.966,3.5,0.972,2.0,edge_ratio,4,GEO
x38data,SGD,0.16999999999999998,7.0,0.868,2.0,0.8620000000000001,3.0,0.91,1.0,0.8420000000000001,4.0,0.8320000000000001,5.0,0.828,6.0,edge_ratio,4,GEO
x35data,SGD,0.996,4.5,0.996,4.5,0.996,4.5,0.992,7.0,0.996,4.5,1.0,1.5,1.0,1.5,edge_ratio,4,GEO
x32data,SGD,0.608,7.0,0.93,1.5,0.93,1.5,0.912,4.0,0.9179999999999999,3.0,0.8240000000000001,6.0,0.8700000000000001,5.0,edge_ratio,4,GEO
x31data,SGD,0.21,7.0,0.6759999999999999,5.0,0.51,6.0,0.7020000000000001,4.0,0.7559999999999999,2.0,0.7979999999999999,1.0,0.752,3.0,edge_ratio,4,GEO
x30data,SGD,0.7780000000000001,5.0,0.8140000000000001,3.0,0.8459999999999999,2.0,0.7440000000000001,7.0,0.7739999999999999,6.0,0.7859999999999999,4.0,0.8559999999999999,1.0,edge_ratio,4,GEO
x20data,SGD,0.0,7.0,0.54,5.0,0.5900000000000001,2.0,0.5660000000000001,3.0,0.634,1.0,0.524,6.0,0.5619999999999999,4.0,edge_ratio,4,GEO
