DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,GNB,0.742,7.0,0.76,5.0,0.7819999999999999,3.0,0.8059999999999999,1.0,0.8039999999999999,2.0,0.7559999999999999,6.0,0.774,4.0,max_solid_angle,4,IBA
x80data,GNB,0.7659999999999999,7.0,0.8140000000000001,1.0,0.8119999999999999,2.0,0.7879999999999999,5.5,0.7879999999999999,5.5,0.7979999999999999,3.0,0.7959999999999999,4.0,max_solid_angle,4,IBA
x7data,GNB,0.434,2.5,0.438,1.0,0.418,5.0,0.4119999999999999,6.0,0.406,7.0,0.4320000000000001,4.0,0.434,2.5,max_solid_angle,4,IBA
x79data,GNB,0.162,6.0,0.196,4.0,0.168,5.0,0.102,7.0,0.4980000000000001,3.0,0.8,1.0,0.74,2.0,max_solid_angle,4,IBA
x78data,GNB,0.8399999999999999,3.0,0.8539999999999999,2.0,0.8300000000000001,4.0,0.8140000000000001,5.5,0.8140000000000001,5.5,0.868,1.0,0.778,7.0,max_solid_angle,4,IBA
x76data,GNB,0.8460000000000001,3.0,0.8540000000000001,1.0,0.8400000000000001,4.0,0.8360000000000001,5.0,0.8059999999999999,7.0,0.8300000000000001,6.0,0.85,2.0,max_solid_angle,4,IBA
x75data,GNB,0.982,1.0,0.9640000000000001,3.0,0.946,5.5,0.946,5.5,0.8759999999999999,7.0,0.97,2.0,0.952,4.0,max_solid_angle,4,IBA
x74data,GNB,0.982,1.0,0.958,4.0,0.952,5.5,0.9640000000000001,3.0,0.94,7.0,0.97,2.0,0.952,5.5,max_solid_angle,4,IBA
x73data,GNB,0.752,3.0,0.736,6.0,0.77,1.0,0.7380000000000001,5.0,0.7280000000000001,7.0,0.748,4.0,0.7559999999999999,2.0,max_solid_angle,4,IBA
x72data,GNB,0.648,2.0,0.6439999999999999,3.0,0.6340000000000001,6.0,0.638,5.0,0.6220000000000001,7.0,0.6500000000000001,1.0,0.6399999999999999,4.0,max_solid_angle,4,IBA
x71data,GNB,0.764,3.0,0.77,2.0,0.7759999999999999,1.0,0.7340000000000001,5.5,0.7340000000000001,5.5,0.642,7.0,0.7440000000000001,4.0,max_solid_angle,4,IBA
x70data,GNB,0.488,2.0,0.48200000000000004,3.0,0.452,6.0,0.494,1.0,0.476,4.0,0.4280000000000001,7.0,0.4699999999999999,5.0,max_solid_angle,4,IBA
x69data,GNB,0.506,4.0,0.514,3.0,0.494,6.0,0.5279999999999999,2.0,0.534,1.0,0.446,7.0,0.4980000000000001,5.0,max_solid_angle,4,IBA
x68data,GNB,0.6,4.0,0.6519999999999999,2.0,0.6040000000000001,3.0,0.374,7.0,0.398,6.0,0.55,5.0,0.708,1.0,max_solid_angle,4,IBA
x66data,GNB,0.026000000000000002,7.0,0.04,4.5,0.030000000000000006,6.0,0.04,4.5,0.32199999999999995,2.0,0.4,1.0,0.312,3.0,max_solid_angle,4,IBA
x65data,GNB,0.458,2.0,0.458,2.0,0.458,2.0,0.452,4.0,0.426,7.0,0.45,5.0,0.4480000000000001,6.0,max_solid_angle,4,IBA
x64data,GNB,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,max_solid_angle,4,IBA
x63data,GNB,0.236,6.0,0.382,2.0,0.376,3.5,0.33799999999999997,5.0,0.376,3.5,0.11199999999999999,7.0,0.386,1.0,max_solid_angle,4,IBA
x60data,GNB,0.36,3.5,0.36,3.5,0.37,1.0,0.35600000000000004,5.5,0.364,2.0,0.17600000000000002,7.0,0.35600000000000004,5.5,max_solid_angle,4,IBA
x50data,GNB,0.674,7.0,0.718,6.0,0.7759999999999999,2.0,0.774,3.0,0.784,1.0,0.772,4.0,0.732,5.0,max_solid_angle,4,IBA
x4data,GNB,0.596,1.0,0.5700000000000001,3.0,0.3640000000000001,5.0,0.26,6.0,0.256,7.0,0.552,4.0,0.5780000000000001,2.0,max_solid_angle,4,IBA
x48data,GNB,0.8560000000000001,3.0,0.8480000000000001,4.0,0.8160000000000001,7.0,0.8220000000000001,6.0,0.8240000000000001,5.0,0.8960000000000001,1.0,0.8620000000000001,2.0,max_solid_angle,4,IBA
x45data,GNB,0.556,2.5,0.5519999999999999,4.5,0.596,1.0,0.514,6.0,0.506,7.0,0.5519999999999999,4.5,0.556,2.5,max_solid_angle,4,IBA
x39data,GNB,0.8160000000000001,5.0,0.826,3.0,0.82,4.0,0.6619999999999999,7.0,0.7659999999999999,6.0,0.8859999999999999,1.0,0.836,2.0,max_solid_angle,4,IBA
x38data,GNB,0.8420000000000001,5.0,0.932,1.0,0.8480000000000001,4.0,0.534,7.0,0.7,6.0,0.89,3.0,0.892,2.0,max_solid_angle,4,IBA
x35data,GNB,0.992,2.5,0.992,2.5,0.992,2.5,0.976,7.0,0.978,6.0,0.988,5.0,0.992,2.5,max_solid_angle,4,IBA
x32data,GNB,0.7120000000000001,5.0,0.7879999999999999,3.0,0.79,2.0,0.5559999999999999,6.0,0.5119999999999999,7.0,0.792,1.0,0.778,4.0,max_solid_angle,4,IBA
x31data,GNB,0.102,7.0,0.132,6.0,0.21,4.0,0.168,5.0,0.3,3.0,0.628,1.0,0.48200000000000004,2.0,max_solid_angle,4,IBA
x30data,GNB,0.392,4.0,0.402,3.0,0.366,6.0,0.28,7.0,0.45,2.0,0.6579999999999999,1.0,0.3720000000000001,5.0,max_solid_angle,4,IBA
x20data,GNB,0.23399999999999999,6.0,0.28400000000000003,3.0,0.29600000000000004,2.0,0.266,5.0,0.27,4.0,0.21,7.0,0.304,1.0,max_solid_angle,4,IBA
x1data,GNB,0.78,6.0,0.7959999999999999,2.0,0.8039999999999999,1.0,0.7499999999999999,7.0,0.7879999999999999,4.0,0.7859999999999999,5.0,0.7939999999999999,3.0,max_solid_angle,4,IBA
x18data,GNB,0.506,1.0,0.43,4.5,0.4320000000000001,3.0,0.43,4.5,0.46399999999999997,2.0,0.0,7.0,0.4280000000000001,6.0,max_solid_angle,4,IBA
