DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,QDA,0.8864967393852407,7.0,0.8932730865916948,5.0,0.9036376485458304,3.0,0.9123327086216186,2.0,0.91330427692668,1.0,0.8868733972430494,6.0,0.8958426871166847,4.0,max_solid_angle,1,AUC
x80data,QDA,0.8520686963309914,5.0,0.8554293520686963,4.0,0.8564363778298205,3.0,0.8412256049960968,7.0,0.8439266198282592,6.0,0.8677829820452772,2.0,0.8781030444964871,1.0,max_solid_angle,1,AUC
x7data,QDA,0.5,5.0,0.5,5.0,0.5,5.0,0.5,5.0,0.5,5.0,0.698970241017369,1.0,0.5111111111111111,2.0,max_solid_angle,1,AUC
x79data,QDA,0.6165787592910235,4.0,0.5407482847341337,7.0,0.5515151515151515,6.0,0.5757393510577473,5.0,0.7543285448827901,3.0,0.9008937249857059,1.0,0.8446966123499143,2.0,max_solid_angle,1,AUC
x78data,QDA,0.9085585585585588,3.0,0.8972972972972973,4.0,0.8918918918918919,5.0,0.8585585585585587,7.0,0.8725225225225227,6.0,0.9144144144144146,1.0,0.909009009009009,2.0,max_solid_angle,1,AUC
x76data,QDA,0.5913220551378446,7.0,0.6352756892230577,6.0,0.6759905445431762,4.0,0.7162417407154249,3.0,0.6367737525632263,5.0,0.9280405559352928,1.0,0.9066866028708134,2.0,max_solid_angle,1,AUC
x75data,QDA,0.9916666666666666,1.0,0.9861111111111108,2.0,0.9833333333333332,3.5,0.9833333333333332,3.5,0.9555555555555556,6.0,0.9690476190476188,5.0,0.95,7.0,max_solid_angle,1,AUC
x74data,QDA,0.9916666666666666,1.0,0.9888888888888888,2.5,0.9861111111111108,4.0,0.9888888888888888,2.5,0.9638888888888888,6.0,0.9833333333333332,5.0,0.9496031746031748,7.0,max_solid_angle,1,AUC
x73data,QDA,0.7983257918552036,7.0,0.8375565610859729,4.0,0.8490950226244346,3.0,0.8173001508295628,6.0,0.8254732277526395,5.0,0.8780052790346907,1.0,0.8647944947209654,2.0,max_solid_angle,1,AUC
x72data,QDA,0.973360166964818,1.0,0.9724105545617174,4.0,0.9725909361955872,3.0,0.9651267143709004,6.0,0.973185748360167,2.0,0.8607498509242696,7.0,0.968907274895647,5.0,max_solid_angle,1,AUC
x71data,QDA,0.9261931818181818,6.0,0.9361931818181818,3.5,0.9361931818181818,3.5,0.9431628787878787,2.0,0.9331628787878788,5.0,0.8489204545454545,7.0,0.9461931818181816,1.0,max_solid_angle,1,AUC
x70data,QDA,0.8174052371360556,2.0,0.8127228282511197,3.0,0.8119104298009259,4.0,0.809492854090913,5.0,0.8211895024749813,1.0,0.5697436076304415,7.0,0.8086330778420139,6.0,max_solid_angle,1,AUC
x69data,QDA,0.8052507332460821,3.0,0.7992967884828351,4.0,0.7991116279069768,5.0,0.8069487768045909,2.0,0.8111983288029799,1.0,0.5653654686398871,7.0,0.7879438303298769,6.0,max_solid_angle,1,AUC
x68data,QDA,0.9776283298097252,2.0,0.9753090976207256,5.0,0.9775666096177724,3.0,0.9730892244706196,6.0,0.9768346790160743,4.0,0.903299379173798,7.0,0.9805120641632268,1.0,max_solid_angle,1,AUC
x66data,QDA,0.5039729384534593,7.0,0.5168204303654671,6.0,0.5405158161578308,4.0,0.5372732282596717,5.0,0.6510447935373863,3.0,0.6922855790613391,1.0,0.6575531149305307,2.0,max_solid_angle,1,AUC
x65data,QDA,0.7385467980295568,2.0,0.7241379310344828,7.0,0.7383004926108374,3.0,0.7348522167487685,5.0,0.7354679802955666,4.0,0.7450738916256159,1.0,0.7246305418719212,6.0,max_solid_angle,1,AUC
x64data,QDA,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,max_solid_angle,1,AUC
x63data,QDA,0.578414395527603,6.0,0.6276149545772188,4.0,0.6279734451432564,3.0,0.6337980433263453,2.0,0.6477610062893082,1.0,0.5315632424877708,7.0,0.6252858141160028,5.0,max_solid_angle,1,AUC
x60data,QDA,0.6768386243386244,1.0,0.676494708994709,2.0,0.6652513227513228,3.0,0.659457671957672,6.0,0.6649669312169313,4.0,0.5185978835978836,7.0,0.664702380952381,5.0,max_solid_angle,1,AUC
x50data,QDA,0.5713104470997324,6.0,0.5204314180033067,7.0,0.6156062181464877,5.0,0.6290360850222442,4.0,0.7914023215777183,2.0,0.8663911568684268,1.0,0.7866688257453084,3.0,max_solid_angle,1,AUC
x4data,QDA,0.9816138453400524,2.0,0.9786825090725676,3.0,0.963971350913688,5.0,0.8458303337317593,7.0,0.8884098514623904,6.0,0.9859389973387288,1.0,0.9777557072327564,4.0,max_solid_angle,1,AUC
x48data,QDA,0.6795138888888891,5.0,0.7815972222222222,4.0,0.8076388888888889,3.0,0.5395833333333333,7.0,0.815625,2.0,0.9541666666666666,1.0,0.6670138888888889,6.0,max_solid_angle,1,AUC
x45data,QDA,0.7413043478260869,2.0,0.6838359046283311,6.0,0.7424731182795699,1.0,0.6654862085086488,7.0,0.6979663394109397,5.0,0.7185366993922393,4.0,0.7228377746610566,3.0,max_solid_angle,1,AUC
x39data,QDA,0.9421467483827032,3.0,0.9432703438883214,2.0,0.9410231528770854,4.0,0.8566666666666667,7.0,0.9243318011576438,6.0,0.976340653728294,1.0,0.9272386789240722,5.0,max_solid_angle,1,AUC
x38data,QDA,0.8698660714285715,4.0,0.8357390873015873,5.0,0.8762648809523809,3.0,0.7341765873015873,6.0,0.7333581349206351,7.0,0.9294394841269842,2.0,0.9339037698412698,1.0,max_solid_angle,1,AUC
x35data,QDA,0.991373411534702,3.5,0.991373411534702,3.5,0.9910801564027372,5.0,0.9628734115347021,7.0,0.9829134897360704,6.0,0.9976556738865736,1.0,0.993489864691053,2.0,max_solid_angle,1,AUC
x32data,QDA,0.9294227188081936,2.0,0.92052451893234,5.0,0.944407200496586,1.0,0.7994320297951584,7.0,0.8560397268777157,6.0,0.9249317194289259,4.0,0.9271198013656116,3.0,max_solid_angle,1,AUC
x31data,QDA,0.589188596491228,4.0,0.511537081339713,7.0,0.526984649122807,6.0,0.5493161881977672,5.0,0.6159429824561403,3.0,0.7683163875598085,1.0,0.7197039473684209,2.0,max_solid_angle,1,AUC
x30data,QDA,0.5362269964724382,6.0,0.5347709209911173,7.0,0.5934242849249862,3.0,0.5476322835649624,5.0,0.6337632283564962,2.0,0.8199317863062603,1.0,0.5486291385099239,4.0,max_solid_angle,1,AUC
x20data,QDA,0.6041956059983631,6.0,0.7139101455644403,1.0,0.6725466452666877,5.0,0.6979914431929278,4.0,0.7012553380527929,3.0,0.5750242819701994,7.0,0.7135685261082928,2.0,max_solid_angle,1,AUC
x1data,QDA,0.8444769711163154,6.0,0.8670686963309914,4.0,0.8730210772833724,2.0,0.8587353629976582,5.0,0.814687743950039,7.0,0.8704839968774396,3.0,0.8780210772833724,1.0,max_solid_angle,1,AUC
x18data,QDA,0.5,5.5,0.5,5.5,0.5,5.5,0.5,5.5,0.5502157045313469,2.0,0.5336018001241465,3.0,0.7299627560521414,1.0,max_solid_angle,1,AUC
appendicitis,QDA,0.7211764705882352,3.5,0.7035294117647058,6.5,0.7211764705882354,3.5,0.7285294117647059,2.0,0.7167647058823531,5.0,0.7035294117647057,6.5,0.7476470588235294,1.0,max_solid_angle,1,AUC
autoUniv-au1-1000,QDA,0.6004249656440734,1.0,0.6002800934798567,2.0,0.5805880738766644,7.0,0.5832127079857045,5.0,0.5821596027379684,6.0,0.5853916862898308,4.0,0.5884071079491531,3.0,max_solid_angle,1,AUC
climate-simulation-craches,QDA,0.7616512059369202,2.0,0.6661471861471862,7.0,0.6802886002886004,5.0,0.6752690166975881,6.0,0.7573964131106988,3.0,0.7560915275200991,4.0,0.7621727478870336,1.0,max_solid_angle,1,AUC
colon32,QDA,0.495,7.0,0.5,4.0,0.5,4.0,0.5,4.0,0.5,4.0,0.55,1.0,0.5,4.0,max_solid_angle,1,AUC
fertility-diagnosis,QDA,0.4888888888888889,4.0,0.4888888888888889,4.0,0.4888888888888889,4.0,0.4888888888888889,4.0,0.4888888888888889,4.0,0.4996732026143791,1.0,0.4882352941176471,7.0,max_solid_angle,1,AUC
habermans-survival,QDA,0.5791339869281046,7.0,0.6440441176470589,1.0,0.5980718954248367,6.0,0.6315441176470589,3.5,0.6315441176470589,3.5,0.6359885620915032,2.0,0.6234395424836602,5.0,max_solid_angle,1,AUC
indian-liver-patient,QDA,0.6283716991725496,4.0,0.6331383593963325,2.0,0.6338355714684559,1.0,0.631933540119224,3.0,0.6217777910726174,5.0,0.5507665497743457,7.0,0.6086139055841394,6.0,max_solid_angle,1,AUC
ionosphere,QDA,0.8989743589743591,3.0,0.8989743589743591,3.0,0.8989743589743591,3.0,0.8967521367521367,5.0,0.8945299145299146,6.0,0.9011965811965812,1.0,0.8900854700854701,7.0,max_solid_angle,1,AUC
lsvt-voice-rehabilitation,QDA,0.5,4.5,0.5,4.5,0.5,4.5,0.5,4.5,0.5,4.5,0.5,4.5,0.525,1.0,max_solid_angle,1,AUC
ozone-eighthr,QDA,0.5604016766600044,3.0,0.5246534532533866,4.0,0.5134495058849655,6.0,0.5211411836553409,5.0,0.5607516100377526,2.0,0.5119424827892516,7.0,0.6601469020652898,1.0,max_solid_angle,1,AUC
ozone-onehr,QDA,0.5,4.5,0.5,4.5,0.5,4.5,0.5,4.5,0.4975650983690365,7.0,0.5078881695655555,2.0,0.5859971070009165,1.0,max_solid_angle,1,AUC
parkinsons,QDA,0.7672030651340996,3.0,0.7162068965517241,4.0,0.7127586206896551,5.0,0.6996551724137932,6.0,0.7966283524904215,2.0,0.4932183908045977,7.0,0.8227203065134101,1.0,max_solid_angle,1,AUC
phoneme,QDA,0.7793563203349354,4.0,0.7885346136618785,2.0,0.7831113956137808,3.0,0.7788840120423013,5.0,0.7774821220290349,7.0,0.7885638978021566,1.0,0.7788333665270534,6.0,max_solid_angle,1,AUC
pima-indians-diabetes,QDA,0.5813095737246681,6.0,0.6167735849056604,3.0,0.6274444444444445,1.0,0.6150698812019566,4.0,0.6246582809224319,2.0,0.5239028651292802,7.0,0.6136254367575122,5.0,max_solid_angle,1,AUC
planning-relax,QDA,0.5311888111888112,1.0,0.49594405594405605,5.5,0.49594405594405605,5.5,0.4874825174825175,7.0,0.5050349650349651,2.0,0.4981818181818182,3.0,0.4964335664335664,4.0,max_solid_angle,1,AUC
qsar-biodegradation,QDA,0.6814227893339252,7.0,0.6957641613067694,4.0,0.6842448294885219,6.0,0.6907341973503691,5.0,0.7305247270996079,2.0,0.6962114051213757,3.0,0.7677016937757642,1.0,max_solid_angle,1,AUC
saheart,QDA,0.6464617486338797,6.0,0.6618613387978141,1.0,0.6531557377049181,5.0,0.6583469945355191,2.0,0.6531659836065573,4.0,0.6040061475409836,7.0,0.6548599726775957,3.0,max_solid_angle,1,AUC
seismic-bumps,QDA,0.5159859433580396,6.0,0.5515408941855653,3.0,0.5947336358321066,1.0,0.5495463781760225,4.0,0.5469956808269041,5.0,0.5054247136343262,7.0,0.5667203089065321,2.0,max_solid_angle,1,AUC
spambase,QDA,0.810185955115027,3.0,0.8121321129309645,1.0,0.8095640928845785,4.0,0.8107514493374873,2.0,0.7306866919454732,7.0,0.7377306069326515,6.0,0.738542967326709,5.0,max_solid_angle,1,AUC
spectf-heart,QDA,0.9066047471620228,1.0,0.9052631578947368,2.0,0.8908152734778121,5.0,0.8769865841073271,6.0,0.9013415892672856,3.0,0.8592920536635706,7.0,0.9000247678018575,4.0,max_solid_angle,1,AUC
statlog-german-credit,QDA,0.5928571428571429,1.0,0.5876190476190477,3.0,0.5904761904761905,2.0,0.585,4.0,0.5835714285714285,5.0,0.5402380952380953,7.0,0.572857142857143,6.0,max_solid_angle,1,AUC
statlog-german-credit-numeric,QDA,0.6961904761904762,1.0,0.6895238095238095,2.0,0.6809523809523809,5.5,0.6809523809523811,5.5,0.6828571428571429,3.0,0.5407142857142858,7.0,0.6814285714285714,4.0,max_solid_angle,1,AUC
