DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,RF,0.927866121451886,7.0,0.9442776389828024,3.0,0.9467454065139024,1.0,0.9422649296894354,4.0,0.9366293337252416,5.0,0.9445750942064288,2.0,0.9346652797077456,6.0,aspect_ratio,9,AUC
x80data,RF,0.7295511319281809,7.0,0.7701366120218579,5.0,0.7684699453551913,6.0,0.7767759562841531,4.0,0.8332864949258394,3.0,0.8727556596409055,1.0,0.8591842310694771,2.0,aspect_ratio,9,AUC
x7data,RF,0.8726231386025202,7.0,0.8907216494845359,5.5,0.8907216494845359,5.5,0.9059564719358534,4.0,0.9119129438717068,3.0,0.9431949412067232,1.0,0.9150057273768616,2.0,aspect_ratio,9,AUC
x79data,RF,0.8390237278444825,7.0,0.8718864351057747,5.0,0.8693310463121785,6.0,0.8845758290451687,3.0,0.8947226986849628,1.0,0.8728305460263008,4.0,0.8862818038879361,2.0,aspect_ratio,9,AUC
x78data,RF,0.9472972972972976,1.0,0.927927927927928,6.5,0.9445945945945948,2.5,0.9445945945945948,2.5,0.927927927927928,6.5,0.9418918918918922,4.5,0.9418918918918922,4.5,aspect_ratio,9,AUC
x76data,RF,0.8584694691273638,7.0,0.905710868079289,3.0,0.9239878104351787,2.0,0.8693785600364548,6.0,0.8822972203235361,5.0,0.9286295283663704,1.0,0.9039878104351788,4.0,aspect_ratio,9,AUC
x75data,RF,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,0.9916666666666666,6.0,0.9944444444444442,5.0,0.9857142857142858,7.0,aspect_ratio,9,AUC
x74data,RF,0.9972222222222221,1.0,0.9829365079365079,5.5,0.9944444444444444,2.0,0.9829365079365079,5.5,0.9829365079365079,5.5,0.9888888888888888,3.0,0.9829365079365079,5.5,aspect_ratio,9,AUC
x73data,RF,0.8640535444947209,7.0,0.8705542986425339,6.0,0.8882522624434388,3.0,0.8897209653092005,2.0,0.8785614630467571,5.0,0.8828883861236803,4.0,0.8921248114630469,1.0,aspect_ratio,9,AUC
x72data,RF,0.9550745378652354,7.0,0.9655933214072748,4.0,0.9680515802027432,2.0,0.9650745378652356,5.0,0.9671541443053072,3.0,0.9593276684555754,6.0,0.9687686344663088,1.0,aspect_ratio,9,AUC
x71data,RF,0.9284090909090909,5.5,0.931439393939394,3.5,0.9362878787878788,2.0,0.9084090909090908,7.0,0.9284090909090909,5.5,0.9453787878787878,1.0,0.931439393939394,3.5,aspect_ratio,9,AUC
x70data,RF,0.6432243934624451,7.0,0.6679593829841037,6.0,0.6815371915719838,4.0,0.6964388172408681,2.0,0.7207293855709898,1.0,0.6785911935426677,5.0,0.6924893109291571,3.0,aspect_ratio,9,AUC
x69data,RF,0.6794557267022384,7.0,0.7291485553206484,5.0,0.7368872042685995,3.0,0.7410111413134669,2.0,0.7581303667908319,1.0,0.7204369878183832,6.0,0.7367451726568006,4.0,aspect_ratio,9,AUC
x68data,RF,0.956770858082486,7.0,0.9713594348803652,3.0,0.9751640927547904,1.0,0.9698803584012886,4.0,0.9750431692338668,2.0,0.9648085371992348,6.0,0.9697129299640928,5.0,aspect_ratio,9,AUC
