DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,KNN,0.8140000000000001,7.0,0.8880000000000001,3.0,0.9,1.0,0.8939999999999999,2.0,0.884,4.0,0.8779999999999999,5.0,0.8640000000000001,6.0,radius_ratio,9,IBA
x80data,KNN,0.6239999999999999,7.0,0.76,3.5,0.7699999999999999,2.0,0.7100000000000001,5.0,0.8059999999999999,1.0,0.76,3.5,0.7040000000000001,6.0,radius_ratio,9,IBA
x7data,KNN,0.728,7.0,0.8220000000000001,4.0,0.8640000000000001,1.0,0.8460000000000001,2.0,0.8280000000000001,3.0,0.784,6.0,0.818,5.0,radius_ratio,9,IBA
x79data,KNN,0.634,7.0,0.76,4.0,0.7440000000000001,5.0,0.7759999999999999,1.0,0.768,2.0,0.762,3.0,0.718,6.0,radius_ratio,9,IBA
x78data,KNN,0.792,3.5,0.8340000000000001,1.0,0.7879999999999999,5.0,0.774,7.0,0.7779999999999999,6.0,0.8299999999999998,2.0,0.792,3.5,radius_ratio,9,IBA
x76data,KNN,0.902,1.0,0.8540000000000001,6.5,0.8800000000000001,3.5,0.892,2.0,0.8539999999999999,6.5,0.8800000000000001,3.5,0.8620000000000001,5.0,radius_ratio,9,IBA
x75data,KNN,0.988,5.0,0.994,2.0,0.994,2.0,0.994,2.0,0.976,7.0,0.988,5.0,0.988,5.0,radius_ratio,9,IBA
x74data,KNN,0.988,6.0,0.994,3.0,0.994,3.0,0.994,3.0,0.982,7.0,0.994,3.0,0.994,3.0,radius_ratio,9,IBA
x73data,KNN,0.73,7.0,0.784,1.0,0.7699999999999999,4.0,0.764,5.0,0.7539999999999999,6.0,0.7799999999999999,2.0,0.7759999999999999,3.0,radius_ratio,9,IBA
x72data,KNN,0.8879999999999999,4.0,0.9,2.0,0.9059999999999999,1.0,0.89,3.0,0.8800000000000001,7.0,0.8860000000000001,5.5,0.8859999999999999,5.5,radius_ratio,9,IBA
x71data,KNN,0.8239999999999998,7.0,0.9179999999999999,2.5,0.924,1.0,0.904,6.0,0.91,5.0,0.912,4.0,0.9179999999999999,2.5,radius_ratio,9,IBA
x70data,KNN,0.29600000000000004,7.0,0.408,4.0,0.41,3.0,0.426,1.5,0.426,1.5,0.384,6.0,0.39799999999999996,5.0,radius_ratio,9,IBA
x69data,KNN,0.4,7.0,0.488,4.0,0.5,3.0,0.524,1.0,0.508,2.0,0.434,6.0,0.4859999999999999,5.0,radius_ratio,9,IBA
x68data,KNN,0.792,7.0,0.8340000000000001,4.0,0.8399999999999999,3.0,0.8699999999999999,1.0,0.858,2.0,0.8100000000000002,6.0,0.8300000000000001,5.0,radius_ratio,9,IBA
x66data,KNN,0.41,7.0,0.466,4.0,0.4699999999999999,3.0,0.454,6.0,0.474,2.0,0.48,1.0,0.458,5.0,radius_ratio,9,IBA
x65data,KNN,0.612,4.5,0.594,7.0,0.618,2.0,0.6579999999999999,1.0,0.6,6.0,0.614,3.0,0.6119999999999999,4.5,radius_ratio,9,IBA
x64data,KNN,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,radius_ratio,9,IBA
x63data,KNN,0.386,2.5,0.406,1.0,0.382,5.0,0.386,2.5,0.3800000000000001,6.5,0.384,4.0,0.38,6.5,radius_ratio,9,IBA
x60data,KNN,0.562,7.0,0.648,3.0,0.6539999999999999,1.0,0.6519999999999999,2.0,0.6459999999999999,4.0,0.62,6.0,0.6359999999999999,5.0,radius_ratio,9,IBA
x50data,KNN,0.44799999999999995,7.0,0.6659999999999999,3.0,0.6519999999999999,5.0,0.6799999999999999,2.0,0.6839999999999999,1.0,0.6619999999999999,4.0,0.6239999999999999,6.0,radius_ratio,9,IBA
x4data,KNN,0.992,7.0,0.994,3.5,0.994,3.5,0.994,3.5,0.994,3.5,0.994,3.5,0.994,3.5,radius_ratio,9,IBA
x48data,KNN,0.5559999999999999,7.0,0.8939999999999999,2.5,0.8939999999999999,2.5,0.8719999999999999,4.5,0.836,6.0,0.9079999999999998,1.0,0.8719999999999999,4.5,radius_ratio,9,IBA
x45data,KNN,0.562,2.0,0.53,4.0,0.518,5.0,0.5,7.0,0.504,6.0,0.5599999999999999,3.0,0.568,1.0,radius_ratio,9,IBA
x39data,KNN,0.8800000000000001,7.0,0.916,5.0,0.942,2.0,0.946,1.0,0.934,3.0,0.916,5.0,0.916,5.0,radius_ratio,9,IBA
x38data,KNN,0.8100000000000002,6.0,0.836,5.0,0.8400000000000001,3.5,0.8420000000000001,2.0,0.7819999999999999,7.0,0.8400000000000001,3.5,0.8879999999999999,1.0,radius_ratio,9,IBA
x35data,KNN,0.984,7.0,0.992,3.5,0.992,3.5,0.992,3.5,0.992,3.5,0.992,3.5,0.992,3.5,radius_ratio,9,IBA
x32data,KNN,0.916,7.0,1.0,2.5,1.0,2.5,1.0,2.5,0.998,5.0,1.0,2.5,0.988,6.0,radius_ratio,9,IBA
x31data,KNN,0.382,7.0,0.6679999999999999,3.0,0.642,5.0,0.688,1.0,0.662,4.0,0.6359999999999999,6.0,0.674,2.0,radius_ratio,9,IBA
x30data,KNN,0.64,7.0,0.762,3.0,0.7420000000000001,6.0,0.7859999999999999,1.0,0.7659999999999999,2.0,0.758,4.5,0.7579999999999999,4.5,radius_ratio,9,IBA
x20data,KNN,0.06,7.0,0.392,2.0,0.33,5.0,0.35,3.0,0.404,1.0,0.34,4.0,0.31,6.0,radius_ratio,9,IBA
x1data,KNN,0.706,7.0,0.762,3.0,0.752,4.0,0.748,5.0,0.746,6.0,0.784,1.5,0.784,1.5,radius_ratio,9,IBA
x18data,KNN,0.134,7.0,0.56,2.0,0.512,4.0,0.54,3.0,0.596,1.0,0.29600000000000004,6.0,0.31399999999999995,5.0,radius_ratio,9,IBA
