DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,QDA,0.946,5.0,0.946,5.0,0.946,5.0,0.948,2.0,0.948,2.0,0.944,7.0,0.948,2.0,area_volume_ratio,4,PRE
x80data,QDA,0.9259999999999999,3.5,0.9259999999999999,3.5,0.9259999999999999,3.5,0.922,6.0,0.92,7.0,0.9279999999999999,1.0,0.9259999999999999,3.5,area_volume_ratio,4,PRE
x7data,QDA,0.8400000000000001,4.5,0.8400000000000001,4.5,0.8400000000000001,4.5,0.8400000000000001,4.5,0.8400000000000001,4.5,0.8960000000000001,1.0,0.8400000000000001,4.5,area_volume_ratio,4,PRE
x79data,QDA,0.85,5.0,0.8320000000000001,6.0,0.828,7.0,0.8700000000000001,4.0,0.8939999999999999,3.0,0.934,1.0,0.9259999999999999,2.0,area_volume_ratio,4,PRE
x78data,QDA,0.966,2.0,0.97,1.0,0.9620000000000001,3.0,0.946,7.0,0.948,6.0,0.958,4.0,0.956,5.0,area_volume_ratio,4,PRE
x76data,QDA,0.8759999999999999,3.5,0.8759999999999999,3.5,0.8699999999999999,6.5,0.8720000000000001,5.0,0.8699999999999999,6.5,0.952,1.0,0.93,2.0,area_volume_ratio,4,PRE
x75data,QDA,0.988,1.0,0.98,2.0,0.978,3.5,0.978,3.5,0.956,7.0,0.972,5.0,0.97,6.0,area_volume_ratio,4,PRE
x74data,QDA,0.988,1.0,0.984,2.5,0.98,4.0,0.984,2.5,0.968,6.5,0.978,5.0,0.968,6.5,area_volume_ratio,4,PRE
x73data,QDA,0.866,6.0,0.8880000000000001,3.5,0.8880000000000001,3.5,0.8720000000000001,5.0,0.8619999999999999,7.0,0.8959999999999999,1.0,0.8939999999999999,2.0,area_volume_ratio,4,PRE
x72data,QDA,0.966,5.5,0.968,3.5,0.966,5.5,0.97,1.5,0.968,3.5,0.914,7.0,0.97,1.5,area_volume_ratio,4,PRE
x71data,QDA,0.942,6.0,0.948,3.5,0.948,3.5,0.95,2.0,0.944,5.0,0.902,7.0,0.954,1.0,area_volume_ratio,4,PRE
x70data,QDA,0.8480000000000001,2.5,0.8459999999999999,4.0,0.8440000000000001,5.0,0.8420000000000001,6.0,0.8539999999999999,1.0,0.762,7.0,0.8480000000000001,2.5,area_volume_ratio,4,PRE
x69data,QDA,0.8379999999999999,2.5,0.8340000000000001,4.5,0.8340000000000001,4.5,0.8380000000000001,2.5,0.8440000000000001,1.0,0.7220000000000001,7.0,0.8300000000000001,6.0,area_volume_ratio,4,PRE
x68data,QDA,0.986,2.5,0.986,2.5,0.984,5.5,0.986,2.5,0.986,2.5,0.948,7.0,0.984,5.5,area_volume_ratio,4,PRE
x66data,QDA,0.648,6.0,0.6460000000000001,7.0,0.71,4.0,0.652,5.0,0.774,2.0,0.78,1.0,0.764,3.0,area_volume_ratio,4,PRE
x65data,QDA,0.794,2.0,0.772,7.0,0.7879999999999999,3.5,0.7879999999999999,3.5,0.8019999999999999,1.0,0.784,5.0,0.778,6.0,area_volume_ratio,4,PRE
x64data,QDA,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,area_volume_ratio,4,PRE
x63data,QDA,0.64,6.0,0.66,4.0,0.664,3.0,0.6659999999999999,2.0,0.6799999999999999,1.0,0.606,7.0,0.6579999999999999,5.0,area_volume_ratio,4,PRE
x60data,QDA,0.7220000000000001,2.0,0.726,1.0,0.716,3.5,0.7060000000000001,6.0,0.7159999999999999,3.5,0.6199999999999999,7.0,0.7100000000000001,5.0,area_volume_ratio,4,PRE
x50data,QDA,0.96,5.5,0.954,7.0,0.96,5.5,0.9620000000000001,4.0,0.974,2.5,0.978,1.0,0.9740000000000001,2.5,area_volume_ratio,4,PRE
x4data,QDA,0.99,2.0,0.99,2.0,0.97,5.0,0.962,7.0,0.966,6.0,0.988,4.0,0.99,2.0,area_volume_ratio,4,PRE
x48data,QDA,0.958,5.0,0.968,2.0,0.966,3.5,0.95,7.0,0.966,3.5,0.98,1.0,0.952,6.0,area_volume_ratio,4,PRE
x45data,QDA,0.966,1.0,0.76,6.0,0.7779999999999999,2.0,0.7539999999999999,7.0,0.7619999999999999,5.0,0.772,4.0,0.7759999999999999,3.0,area_volume_ratio,4,PRE
x39data,QDA,0.986,2.0,0.988,1.0,0.984,3.5,0.984,3.5,0.978,5.0,0.974,6.0,0.968,7.0,area_volume_ratio,4,PRE
x38data,QDA,0.968,3.0,0.9559999999999998,5.0,0.9620000000000001,4.0,0.942,6.0,0.938,7.0,0.972,2.0,0.976,1.0,area_volume_ratio,4,PRE
x35data,QDA,1.0,2.0,1.0,2.0,1.0,2.0,0.996,4.5,0.996,4.5,0.994,6.5,0.994,6.5,area_volume_ratio,4,PRE
x32data,QDA,0.976,1.0,0.97,2.0,0.968,3.0,0.952,6.0,0.942,7.0,0.96,5.0,0.9640000000000001,4.0,area_volume_ratio,4,PRE
x31data,QDA,0.8459999999999999,4.0,0.8399999999999999,5.0,0.8320000000000001,7.0,0.8379999999999999,6.0,0.866,3.0,0.902,1.0,0.884,2.0,area_volume_ratio,4,PRE
x30data,QDA,0.8340000000000001,7.0,0.8480000000000001,5.0,0.8620000000000001,2.0,0.852,4.0,0.86,3.0,0.942,1.0,0.8460000000000001,6.0,area_volume_ratio,4,PRE
x20data,QDA,0.942,6.5,0.952,1.0,0.946,4.5,0.948,3.0,0.95,2.0,0.942,6.5,0.946,4.5,area_volume_ratio,4,PRE
x1data,QDA,0.922,6.0,0.9259999999999999,4.0,0.9280000000000002,2.5,0.924,5.0,0.912,7.0,0.93,1.0,0.9280000000000002,2.5,area_volume_ratio,4,PRE
x18data,QDA,0.9179999999999999,5.5,0.9179999999999999,5.5,0.9179999999999999,5.5,0.9179999999999999,5.5,0.9259999999999999,3.0,0.934,2.0,0.946,1.0,area_volume_ratio,4,PRE
appendicitis,QDA,0.826,2.0,0.8079999999999999,7.0,0.8240000000000001,3.0,0.8220000000000001,4.0,0.8119999999999999,5.5,0.812,5.5,0.8400000000000001,1.0,area_volume_ratio,4,PRE
autoUniv-au1-1000,QDA,0.7060000000000001,1.0,0.6940000000000001,2.0,0.6779999999999999,5.5,0.6780000000000002,5.5,0.6759999999999999,7.0,0.6799999999999999,4.0,0.6819999999999999,3.0,area_volume_ratio,4,PRE
climate-simulation-craches,QDA,0.91,3.0,0.8860000000000001,6.0,0.8880000000000001,5.0,0.89,4.0,0.912,2.0,0.9200000000000002,1.0,0.8759999999999999,7.0,area_volume_ratio,4,PRE
colon32,QDA,0.452,2.0,0.41600000000000004,5.0,0.41600000000000004,5.0,0.41600000000000004,5.0,0.41600000000000004,5.0,0.602,1.0,0.41600000000000004,5.0,area_volume_ratio,4,PRE
fertility-diagnosis,QDA,0.774,5.0,0.774,5.0,0.774,5.0,0.774,5.0,0.774,5.0,0.7879999999999999,2.0,0.8099999999999999,1.0,area_volume_ratio,4,PRE
habermans-survival,QDA,0.7060000000000001,6.0,0.7399999999999999,1.0,0.7,7.0,0.732,4.0,0.728,5.0,0.736,2.5,0.736,2.5,area_volume_ratio,4,PRE
indian-liver-patient,QDA,0.7440000000000001,4.5,0.75,2.5,0.7440000000000001,4.5,0.75,2.5,0.74,6.0,0.642,7.0,0.7540000000000001,1.0,area_volume_ratio,4,PRE
ionosphere,QDA,0.908,2.5,0.908,2.5,0.908,2.5,0.906,5.0,0.904,6.0,0.908,2.5,0.9,7.0,area_volume_ratio,4,PRE
lsvt-voice-rehabilitation,QDA,0.4440000000000001,4.5,0.4440000000000001,4.5,0.4440000000000001,4.5,0.4440000000000001,4.5,0.4440000000000001,4.5,0.4440000000000001,4.5,0.5880000000000001,1.0,area_volume_ratio,4,PRE
ozone-eighthr,QDA,0.9,1.0,0.892,5.0,0.8880000000000001,6.5,0.8939999999999999,3.5,0.8960000000000001,2.0,0.8879999999999999,6.5,0.8940000000000001,3.5,area_volume_ratio,4,PRE
ozone-onehr,QDA,0.944,3.5,0.944,3.5,0.944,3.5,0.944,3.5,0.944,3.5,0.944,3.5,0.9419999999999998,7.0,area_volume_ratio,4,PRE
parkinsons,QDA,0.86,1.5,0.8340000000000001,4.0,0.8300000000000001,6.0,0.8320000000000001,5.0,0.86,1.5,0.5660000000000001,7.0,0.8440000000000001,3.0,area_volume_ratio,4,PRE
phoneme,QDA,0.8059999999999998,7.0,0.8139999999999998,2.0,0.8119999999999999,4.0,0.8100000000000002,5.0,0.8079999999999999,6.0,0.8139999999999998,2.0,0.8139999999999998,2.0,area_volume_ratio,4,PRE
pima-indians-diabetes,QDA,0.6420000000000001,6.0,0.654,4.0,0.6639999999999999,1.0,0.654,4.0,0.6579999999999999,2.0,0.5820000000000001,7.0,0.654,4.0,area_volume_ratio,4,PRE
planning-relax,QDA,0.6119999999999999,1.0,0.588,7.0,0.5920000000000001,5.5,0.5919999999999999,5.5,0.608,3.0,0.6100000000000001,2.0,0.5940000000000001,4.0,area_volume_ratio,4,PRE
qsar-biodegradation,QDA,0.7779999999999999,7.0,0.782,5.0,0.784,3.5,0.784,3.5,0.7859999999999999,2.0,0.78,6.0,0.8160000000000001,1.0,area_volume_ratio,4,PRE
saheart,QDA,0.6920000000000001,3.5,0.6960000000000001,2.0,0.6900000000000001,5.5,0.6920000000000001,3.5,0.69,5.5,0.6639999999999999,7.0,0.6980000000000001,1.0,area_volume_ratio,4,PRE
seismic-bumps,QDA,0.914,1.0,0.8939999999999999,6.0,0.906,2.0,0.89,7.0,0.8960000000000001,4.5,0.902,3.0,0.8959999999999999,4.5,area_volume_ratio,4,PRE
spambase,QDA,0.836,2.5,0.836,2.5,0.836,2.5,0.836,2.5,0.7979999999999999,6.0,0.8019999999999999,5.0,0.7939999999999999,7.0,area_volume_ratio,4,PRE
spectf-heart,QDA,0.948,3.0,0.952,1.5,0.942,5.0,0.938,6.0,0.946,4.0,0.8759999999999999,7.0,0.952,1.5,area_volume_ratio,4,PRE
statlog-german-credit,QDA,0.674,2.5,0.6719999999999999,4.0,0.6739999999999999,2.5,0.67,5.0,0.6660000000000001,6.0,0.6300000000000001,7.0,0.6759999999999999,1.0,area_volume_ratio,4,PRE
statlog-german-credit-numeric,QDA,0.7380000000000001,1.0,0.732,3.0,0.7260000000000001,5.5,0.726,5.5,0.728,4.0,0.6340000000000001,7.0,0.7340000000000001,2.0,area_volume_ratio,4,PRE
thoracic-surgery,QDA,0.726,5.0,0.732,3.5,0.732,3.5,0.6860000000000002,7.0,0.718,6.0,0.7759999999999999,1.0,0.758,2.0,area_volume_ratio,4,PRE
thyroid-hypothyroid,QDA,0.912,5.5,0.908,7.0,0.9179999999999999,3.5,0.912,5.5,0.92,2.0,0.9640000000000001,1.0,0.9179999999999999,3.5,area_volume_ratio,4,PRE
thyroid-sick-euthyroid,QDA,0.82,5.5,0.82,5.5,0.82,5.5,0.82,5.5,0.8620000000000001,1.0,0.8340000000000001,3.0,0.8420000000000001,2.0,area_volume_ratio,4,PRE
vertebra-column-2c,QDA,0.836,4.5,0.8320000000000001,6.0,0.8420000000000001,1.0,0.8379999999999999,2.5,0.8379999999999999,2.5,0.4600000000000001,7.0,0.836,4.5,area_volume_ratio,4,PRE
wdbc,QDA,0.91,3.5,0.91,3.5,0.906,5.0,0.916,1.0,0.898,6.0,0.7440000000000001,7.0,0.912,2.0,area_volume_ratio,4,PRE
wholesale-channel,QDA,0.8960000000000001,1.0,0.89,2.0,0.8880000000000001,3.0,0.8800000000000001,4.5,0.8740000000000001,6.0,0.7779999999999999,7.0,0.8800000000000001,4.5,area_volume_ratio,4,PRE
wilt,QDA,0.972,1.0,0.97,2.5,0.97,2.5,0.9640000000000001,5.5,0.9559999999999998,7.0,0.968,4.0,0.9640000000000001,5.5,area_volume_ratio,4,PRE
