DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,RF,0.974,1.5,0.974,1.5,0.972,3.0,0.97,4.0,0.9559999999999998,6.0,0.968,5.0,solid_angle,9,REC
x80data,RF,0.924,1.0,0.908,4.5,0.904,6.0,0.916,3.0,0.908,4.5,0.922,2.0,solid_angle,9,REC
x7data,RF,0.968,2.0,0.9640000000000001,5.5,0.9640000000000001,5.5,0.974,1.0,0.966,3.5,0.966,3.5,solid_angle,9,REC
x79data,RF,0.954,1.0,0.9479999999999998,3.5,0.946,5.0,0.952,2.0,0.9280000000000002,6.0,0.948,3.5,solid_angle,9,REC
x78data,RF,0.982,1.5,0.972,5.5,0.978,3.5,0.978,3.5,0.972,5.5,0.982,1.5,solid_angle,9,REC
x76data,RF,0.946,5.5,0.96,2.0,0.9620000000000001,1.0,0.948,4.0,0.946,5.5,0.95,3.0,solid_angle,9,REC
x75data,RF,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,0.986,5.5,0.986,5.5,solid_angle,9,REC
x74data,RF,0.996,1.0,0.992,3.0,0.99,5.0,0.992,3.0,0.992,3.0,0.98,6.0,solid_angle,9,REC
x73data,RF,0.91,2.0,0.9,5.0,0.904,4.0,0.908,3.0,0.89,6.0,0.912,1.0,solid_angle,9,REC
x72data,RF,0.962,4.5,0.972,1.0,0.9640000000000001,3.0,0.966,2.0,0.96,6.0,0.962,4.5,solid_angle,9,REC
x71data,RF,0.944,5.0,0.95,3.0,0.954,1.5,0.934,6.0,0.946,4.0,0.9540000000000001,1.5,solid_angle,9,REC
x70data,RF,0.78,1.5,0.764,6.0,0.7759999999999999,3.5,0.78,1.5,0.7759999999999999,3.5,0.7740000000000001,5.0,solid_angle,9,REC
x69data,RF,0.784,4.5,0.784,4.5,0.7859999999999999,3.0,0.7879999999999999,2.0,0.7939999999999999,1.0,0.78,6.0,solid_angle,9,REC
x68data,RF,0.968,6.0,0.978,2.5,0.98,1.0,0.978,2.5,0.9760000000000002,4.0,0.974,5.0,solid_angle,9,REC
x66data,RF,0.768,1.0,0.758,3.0,0.7619999999999999,2.0,0.75,5.0,0.748,6.0,0.7559999999999999,4.0,solid_angle,9,REC
x65data,RF,0.8200000000000001,2.0,0.8100000000000002,5.5,0.8340000000000001,1.0,0.8119999999999999,4.0,0.8160000000000001,3.0,0.8099999999999999,5.5,solid_angle,9,REC
x64data,RF,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,solid_angle,9,REC
x63data,RF,0.696,1.0,0.6839999999999999,3.5,0.6859999999999999,2.0,0.682,5.0,0.6779999999999999,6.0,0.6839999999999999,3.5,solid_angle,9,REC
x60data,RF,0.8160000000000001,1.5,0.7839999999999999,6.0,0.8100000000000002,3.5,0.8160000000000001,1.5,0.794,5.0,0.8099999999999999,3.5,solid_angle,9,REC
x50data,RF,0.982,1.0,0.972,5.0,0.9759999999999998,3.5,0.976,3.5,0.97,6.0,0.978,2.0,solid_angle,9,REC
x4data,RF,0.996,5.0,1.0,2.0,1.0,2.0,0.996,5.0,0.996,5.0,1.0,2.0,solid_angle,9,REC
x48data,RF,0.982,1.5,0.982,1.5,0.978,4.5,0.98,3.0,0.962,6.0,0.978,4.5,solid_angle,9,REC
x45data,RF,0.9759999999999998,1.0,0.954,5.0,0.966,3.0,0.954,5.0,0.954,5.0,0.9740000000000001,2.0,solid_angle,9,REC
x39data,RF,0.998,2.5,0.998,2.5,0.9940000000000001,5.5,1.0,1.0,0.996,4.0,0.994,5.5,solid_angle,9,REC
x38data,RF,0.984,1.5,0.984,1.5,0.976,4.5,0.982,3.0,0.974,6.0,0.976,4.5,solid_angle,9,REC
x35data,RF,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,solid_angle,9,REC
x32data,RF,0.986,6.0,0.994,4.5,0.996,3.0,0.994,4.5,0.998,1.5,0.998,1.5,solid_angle,9,REC
x31data,RF,0.932,1.0,0.9179999999999999,4.0,0.924,2.0,0.914,5.0,0.8859999999999999,6.0,0.922,3.0,solid_angle,9,REC
x30data,RF,0.9559999999999998,1.0,0.948,2.5,0.946,4.0,0.94,5.0,0.922,6.0,0.948,2.5,solid_angle,9,REC
x20data,RF,0.968,1.0,0.946,5.0,0.9559999999999998,2.0,0.952,3.5,0.9360000000000002,6.0,0.952,3.5,solid_angle,9,REC
x1data,RF,0.9280000000000002,1.0,0.908,4.0,0.916,2.0,0.914,3.0,0.8960000000000001,6.0,0.898,5.0,solid_angle,9,REC
x18data,RF,0.956,6.0,0.966,4.0,0.966,4.0,0.968,1.5,0.966,4.0,0.968,1.5,solid_angle,9,REC
appendicitis,RF,0.8099999999999999,1.0,0.764,6.0,0.772,4.5,0.782,3.0,0.772,4.5,0.8,2.0,solid_angle,9,REC
autoUniv-au1-1000,RF,0.76,5.0,0.764,3.0,0.7699999999999999,1.0,0.752,6.0,0.7619999999999999,4.0,0.768,2.0,solid_angle,9,REC
climate-simulation-craches,RF,0.916,1.0,0.8960000000000001,3.5,0.908,2.0,0.8959999999999999,3.5,0.884,6.0,0.892,5.0,solid_angle,9,REC
colon32,RF,0.8740000000000001,4.0,0.8740000000000001,4.0,0.8740000000000001,4.0,0.89,1.5,0.8719999999999999,6.0,0.89,1.5,solid_angle,9,REC
fertility-diagnosis,RF,0.86,2.0,0.8719999999999999,1.0,0.8400000000000001,4.5,0.858,3.0,0.82,6.0,0.8400000000000001,4.5,solid_angle,9,REC
habermans-survival,RF,0.644,2.0,0.624,4.0,0.65,1.0,0.6060000000000001,5.0,0.5820000000000001,6.0,0.626,3.0,solid_angle,9,REC
indian-liver-patient,RF,0.6880000000000001,1.0,0.6659999999999999,3.5,0.66,5.5,0.6659999999999999,3.5,0.66,5.5,0.68,2.0,solid_angle,9,REC
ionosphere,RF,0.934,3.5,0.934,3.5,0.9280000000000002,6.0,0.93,5.0,0.9359999999999999,1.5,0.9359999999999999,1.5,solid_angle,9,REC
lsvt-voice-rehabilitation,RF,0.7619999999999999,1.0,0.73,2.0,0.708,4.0,0.71,3.0,0.706,5.0,0.6980000000000001,6.0,solid_angle,9,REC
ozone-eighthr,RF,0.942,1.5,0.9359999999999999,4.5,0.942,1.5,0.94,3.0,0.9259999999999999,6.0,0.9359999999999999,4.5,solid_angle,9,REC
ozone-onehr,RF,0.968,2.5,0.968,2.5,0.968,2.5,0.968,2.5,0.956,6.0,0.966,5.0,solid_angle,9,REC
parkinsons,RF,0.914,3.0,0.912,4.0,0.922,2.0,0.924,1.0,0.8860000000000001,6.0,0.902,5.0,solid_angle,9,REC
phoneme,RF,0.892,2.0,0.89,3.0,0.8939999999999999,1.0,0.8860000000000001,5.5,0.8859999999999999,5.5,0.8880000000000001,4.0,solid_angle,9,REC
pima-indians-diabetes,RF,0.6839999999999999,1.5,0.6779999999999999,3.5,0.6839999999999999,1.5,0.6779999999999999,3.5,0.674,5.0,0.6699999999999999,6.0,solid_angle,9,REC
