DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,QDA,0.94,1.5,0.938,3.5,0.934,6.0,0.934,6.0,0.934,6.0,0.94,1.5,0.938,3.5,area_volume_ratio,9,F1
x80data,QDA,0.8700000000000001,5.0,0.8759999999999999,3.0,0.858,7.0,0.8740000000000001,4.0,0.86,6.0,0.91,1.0,0.898,2.0,area_volume_ratio,9,F1
x7data,QDA,0.8720000000000001,4.0,0.8720000000000001,4.0,0.8720000000000001,4.0,0.8720000000000001,4.0,0.8720000000000001,4.0,0.8720000000000001,4.0,0.8720000000000001,4.0,area_volume_ratio,9,F1
x79data,QDA,0.7959999999999999,4.0,0.6960000000000001,6.0,0.8219999999999998,3.0,0.608,7.0,0.772,5.0,0.906,1.0,0.8240000000000001,2.0,area_volume_ratio,9,F1
x78data,QDA,0.9640000000000001,2.5,0.968,1.0,0.9580000000000002,4.0,0.946,7.0,0.948,6.0,0.952,5.0,0.9640000000000001,2.5,area_volume_ratio,9,F1
x76data,QDA,0.29600000000000004,7.0,0.4,6.0,0.52,4.0,0.6059999999999999,3.0,0.424,5.0,0.946,1.0,0.9,2.0,area_volume_ratio,9,F1
x75data,QDA,0.988,1.0,0.98,2.0,0.974,3.5,0.974,3.5,0.932,7.0,0.968,5.0,0.9640000000000001,6.0,area_volume_ratio,9,F1
x74data,QDA,0.988,1.0,0.984,2.5,0.98,4.0,0.984,2.5,0.946,7.0,0.974,5.0,0.9620000000000001,6.0,area_volume_ratio,9,F1
x73data,QDA,0.77,6.0,0.82,5.0,0.8400000000000001,4.0,0.768,7.0,0.8440000000000001,3.0,0.8759999999999999,1.0,0.8720000000000001,2.0,area_volume_ratio,9,F1
x72data,QDA,0.9640000000000001,6.0,0.966,4.5,0.966,4.5,0.97,2.0,0.968,3.0,0.914,7.0,0.972,1.0,area_volume_ratio,9,F1
x71data,QDA,0.938,6.0,0.944,3.0,0.944,3.0,0.944,3.0,0.94,5.0,0.9,7.0,0.952,1.0,area_volume_ratio,9,F1
x70data,QDA,0.7979999999999999,3.5,0.7979999999999999,3.5,0.8,2.0,0.7959999999999999,5.0,0.792,6.0,0.716,7.0,0.8019999999999999,1.0,area_volume_ratio,9,F1
x69data,QDA,0.7959999999999999,2.5,0.7939999999999999,4.0,0.7879999999999999,6.0,0.8,1.0,0.792,5.0,0.7040000000000001,7.0,0.7959999999999999,2.5,area_volume_ratio,9,F1
x68data,QDA,0.986,2.5,0.986,2.5,0.984,5.5,0.986,2.5,0.986,2.5,0.944,7.0,0.984,5.5,area_volume_ratio,9,F1
x66data,QDA,0.5079999999999999,4.0,0.5279999999999999,3.0,0.404,7.0,0.4980000000000001,5.0,0.53,2.0,0.6159999999999999,1.0,0.478,6.0,area_volume_ratio,9,F1
x65data,QDA,0.682,4.5,0.6799999999999999,6.0,0.6859999999999999,2.0,0.682,4.5,0.6659999999999999,7.0,0.7120000000000001,1.0,0.6839999999999999,3.0,area_volume_ratio,9,F1
