DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SVM,0.938,3.5,0.94,1.5,0.922,5.0,0.902,6.0,0.898,7.0,0.938,3.5,0.9399999999999998,1.5,min_solid_angle,4,REC
x80data,SVM,0.9,1.0,0.8220000000000001,4.0,0.8140000000000001,5.0,0.8059999999999999,6.0,0.8019999999999999,7.0,0.828,2.5,0.828,2.5,min_solid_angle,4,REC
x7data,SVM,0.9200000000000002,6.0,0.93,1.0,0.9200000000000002,6.0,0.924,4.0,0.9200000000000002,6.0,0.9280000000000002,2.5,0.9279999999999999,2.5,min_solid_angle,4,REC
x79data,SVM,0.89,7.0,0.9259999999999999,1.0,0.922,3.0,0.91,6.0,0.914,5.0,0.924,2.0,0.9200000000000002,4.0,min_solid_angle,4,REC
x78data,SVM,0.8640000000000001,4.0,0.8640000000000001,4.0,0.8640000000000001,4.0,0.8640000000000001,4.0,0.8640000000000001,4.0,0.8640000000000001,4.0,0.8640000000000001,4.0,min_solid_angle,4,REC
x76data,SVM,0.8459999999999999,7.0,0.906,1.0,0.8939999999999999,4.0,0.8759999999999999,6.0,0.884,5.0,0.904,2.5,0.904,2.5,min_solid_angle,4,REC
x75data,SVM,0.8400000000000001,6.5,0.9,1.0,0.8640000000000001,4.0,0.8440000000000001,5.0,0.8400000000000001,6.5,0.8959999999999999,2.5,0.8959999999999999,2.5,min_solid_angle,4,REC
x74data,SVM,0.8400000000000001,6.0,0.898,1.5,0.86,4.0,0.8400000000000001,6.0,0.8400000000000001,6.0,0.898,1.5,0.8880000000000001,3.0,min_solid_angle,4,REC
x73data,SVM,0.77,7.0,0.858,5.0,0.8559999999999999,6.0,0.8639999999999999,1.5,0.8619999999999999,3.5,0.8619999999999999,3.5,0.8640000000000001,1.5,min_solid_angle,4,REC
x72data,SVM,0.762,1.0,0.7219999999999999,4.0,0.71,6.0,0.7080000000000001,7.0,0.7240000000000001,3.0,0.726,2.0,0.7180000000000001,5.0,min_solid_angle,4,REC
x71data,SVM,0.7619999999999999,4.0,0.7619999999999999,4.0,0.7619999999999999,4.0,0.7619999999999999,4.0,0.7619999999999999,4.0,0.7619999999999999,4.0,0.7619999999999999,4.0,min_solid_angle,4,REC
x70data,SVM,0.75,3.5,0.75,3.5,0.7399999999999999,7.0,0.75,3.5,0.75,3.5,0.75,3.5,0.75,3.5,min_solid_angle,4,REC
