DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,MLP,0.89893880887154,6.0,0.9492768336320536,3.0,0.9582531313227975,1.0,0.9482372788366432,4.0,0.955813004732389,2.0,0.947272478879011,5.0,area_volume_ratio,9,AUC
x80data,MLP,0.6707416081186572,6.0,0.8903473848555816,2.0,0.8870413739266201,3.0,0.8837353629976581,4.0,0.8907220921155347,1.0,0.8804293520686963,5.0,area_volume_ratio,9,AUC
x7data,MLP,0.6767468499427263,6.0,0.9584192439862542,1.0,0.9473081328751431,3.0,0.938258877434135,4.0,0.9532646048109964,2.0,0.9281786941580756,5.0,area_volume_ratio,9,AUC
x79data,MLP,0.7978276872498571,6.0,0.9042742281303604,4.0,0.8913021726700971,5.0,0.9073088193253288,2.0,0.9229452544311036,1.0,0.9053173241852488,3.0,area_volume_ratio,9,AUC
x78data,MLP,0.5,6.0,0.91981981981982,2.0,0.9058558558558559,3.0,0.8752252252252253,4.0,0.8612612612612613,5.0,0.9256756756756758,1.0,area_volume_ratio,9,AUC
x76data,MLP,0.7996986785144681,6.0,0.9056345408976988,4.0,0.9265424925951244,1.0,0.924788106630212,2.0,0.9212793347003874,3.0,0.89034005468216,5.0,area_volume_ratio,9,AUC
x75data,MLP,0.7,6.0,0.9972222222222221,1.5,0.9829365079365079,3.0,0.9345238095238096,5.0,0.9404761904761904,4.0,0.9972222222222221,1.5,area_volume_ratio,9,AUC
x74data,MLP,0.7142857142857142,6.0,0.9972222222222221,1.0,0.98015873015873,2.0,0.9400793650793652,4.0,0.9317460317460317,5.0,0.9686507936507937,3.0,area_volume_ratio,9,AUC
x73data,MLP,0.8323755656108597,6.0,0.8584860482654599,4.5,0.8641270739064858,3.0,0.8665309200603317,2.0,0.8682126696832579,1.0,0.8584860482654599,4.5,area_volume_ratio,9,AUC
x72data,MLP,0.7903413834227788,6.0,0.9455277280858676,1.0,0.9406261180679788,3.0,0.9369379844961241,4.0,0.929396243291592,5.0,0.9410748360166964,2.0,area_volume_ratio,9,AUC
x71data,MLP,0.5,6.0,0.8651704545454546,5.0,0.8780113636363636,4.0,0.9030681818181816,1.0,0.8848863636363635,3.0,0.8857954545454545,2.0,area_volume_ratio,9,AUC
x70data,MLP,0.5039566275145839,6.0,0.7026387689910855,2.0,0.6707501678569251,5.0,0.6844526701604161,3.0,0.6800584519958262,4.0,0.7056231343175126,1.0,area_volume_ratio,9,AUC
x69data,MLP,0.5490512768884862,6.0,0.6898290748011678,3.0,0.6770869223799456,5.0,0.6976911641330246,2.0,0.6998797476425384,1.0,0.6822311419846303,4.0,area_volume_ratio,9,AUC
x68data,MLP,0.7457015805899527,6.0,0.9402271754085708,4.0,0.9330276317997248,5.0,0.9406331152052084,3.0,0.9442678277794558,2.0,0.9513553139367094,1.0,area_volume_ratio,9,AUC
x66data,MLP,0.6674854934809811,6.0,0.7096558632270278,4.0,0.7095291135301249,5.0,0.71300341673096,3.0,0.7271551014321742,1.0,0.7229335909388555,2.0,area_volume_ratio,9,AUC
x65data,MLP,0.5,4.5,0.5,4.5,0.5,4.5,0.5,4.5,0.5741379310344827,1.0,0.5321428571428571,2.0,area_volume_ratio,9,AUC
x64data,MLP,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,area_volume_ratio,9,AUC
x63data,MLP,0.5838322851153039,6.0,0.6841726065688329,2.0,0.6838700209643604,3.0,0.6698700209643605,5.0,0.6730265548567436,4.0,0.6861292802236199,1.0,area_volume_ratio,9,AUC
x60data,MLP,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,area_volume_ratio,9,AUC
x50data,MLP,0.4993103448275862,6.0,0.8469267220072613,5.0,0.8552097431264596,4.0,0.8691506298259671,2.0,0.8744648609951081,1.0,0.8689464264407588,3.0,area_volume_ratio,9,AUC
x4data,MLP,0.9870236749999564,6.0,0.9930841581880724,4.0,0.9964731116336404,1.0,0.9918846805733448,5.0,0.9941244835305061,3.0,0.9948791879016752,2.0,area_volume_ratio,9,AUC
x48data,MLP,0.6565972222222223,6.0,0.9152777777777776,4.5,0.9152777777777776,4.5,0.9357638888888888,3.0,0.9524305555555556,1.0,0.9364583333333332,2.0,area_volume_ratio,9,AUC
x45data,MLP,0.7239130434782608,6.0,0.7902992052360917,2.0,0.7924497428705003,1.0,0.7371785881252922,5.0,0.7621669004207573,4.0,0.7728260869565217,3.0,area_volume_ratio,9,AUC
x39data,MLP,0.7554681647940076,6.0,0.9898748723186924,1.5,0.9898748723186924,1.5,0.9754553966632621,4.0,0.9675774599931904,5.0,0.9876149131767108,3.0,area_volume_ratio,9,AUC
x38data,MLP,0.7,6.0,0.9139136904761904,1.0,0.9123263888888892,2.0,0.9107638888888888,3.0,0.902827380952381,5.0,0.9107390873015874,4.0,area_volume_ratio,9,AUC
x35data,MLP,0.9958333333333332,1.5,0.9955400782013684,4.0,0.991373411534702,6.0,0.9958333333333332,1.5,0.9955409356725148,3.0,0.9952476805405498,5.0,area_volume_ratio,9,AUC
x32data,MLP,0.9127684667908132,6.0,0.9699937926753568,5.0,0.99832712600869,2.0,0.9933302296710116,3.0,0.9983333333333334,1.0,0.9922160148975792,4.0,area_volume_ratio,9,AUC
x31data,MLP,0.5948913476874003,6.0,0.8043381180223286,2.0,0.7879236443381181,4.0,0.7921999601275916,3.0,0.7859389952153111,5.0,0.8153249601275917,1.0,area_volume_ratio,9,AUC
x30data,MLP,0.7743792766373411,6.0,0.870230991542352,4.0,0.8971830507033873,3.0,0.9064069871222744,2.0,0.9108060266054656,1.0,0.8702193038378171,5.0,area_volume_ratio,9,AUC
x20data,MLP,0.5020664354704651,6.0,0.7261792280084963,2.0,0.6893090863928616,5.0,0.7222039908413187,3.0,0.7209905292354921,4.0,0.7348025915629309,1.0,area_volume_ratio,9,AUC
