DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,LRG,0.948,1.0,0.938,3.0,0.9260000000000002,4.0,0.912,5.0,0.908,6.0,0.942,2.0,area,4,REC
x80data,LRG,0.9,1.0,0.8959999999999999,2.5,0.8959999999999999,2.5,0.884,5.0,0.8560000000000001,6.0,0.8880000000000001,4.0,area,4,REC
x7data,LRG,0.922,2.0,0.916,4.0,0.914,5.0,0.9179999999999999,3.0,0.912,6.0,0.9279999999999999,1.0,area,4,REC
x79data,LRG,0.8939999999999999,6.0,0.9200000000000002,2.0,0.924,1.0,0.914,3.0,0.91,5.0,0.912,4.0,area,4,REC
x78data,LRG,0.8640000000000001,3.5,0.8640000000000001,3.5,0.8640000000000001,3.5,0.8640000000000001,3.5,0.8640000000000001,3.5,0.8640000000000001,3.5,area,4,REC
x76data,LRG,0.85,6.0,0.902,3.0,0.904,1.5,0.892,4.0,0.8880000000000001,5.0,0.904,1.5,area,4,REC
x75data,LRG,0.8400000000000001,6.0,0.91,1.0,0.902,2.0,0.8699999999999999,4.0,0.8640000000000001,5.0,0.9,3.0,area,4,REC
x74data,LRG,0.8400000000000001,6.0,0.912,1.0,0.8939999999999999,3.0,0.858,4.5,0.858,4.5,0.908,2.0,area,4,REC
x73data,LRG,0.8420000000000001,6.0,0.858,5.0,0.8640000000000001,2.0,0.86,4.0,0.8619999999999999,3.0,0.8740000000000001,1.0,area,4,REC
x72data,LRG,0.7879999999999999,6.0,0.8019999999999999,5.0,0.812,2.0,0.8079999999999999,3.0,0.8039999999999999,4.0,0.8140000000000001,1.0,area,4,REC
x71data,LRG,0.7619999999999999,3.5,0.7619999999999999,3.5,0.7619999999999999,3.5,0.7619999999999999,3.5,0.7619999999999999,3.5,0.7619999999999999,3.5,area,4,REC
x70data,LRG,0.75,1.0,0.708,4.5,0.7040000000000001,6.0,0.71,3.0,0.7120000000000001,2.0,0.708,4.5,area,4,REC
x69data,LRG,0.7440000000000001,1.0,0.688,5.0,0.6819999999999999,6.0,0.7,2.5,0.7,2.5,0.696,4.0,area,4,REC
x68data,LRG,0.74,6.0,0.748,5.0,0.75,4.0,0.7619999999999999,2.0,0.758,3.0,0.768,1.0,area,4,REC
x66data,LRG,0.74,6.0,0.758,3.0,0.7619999999999999,2.0,0.75,5.0,0.752,4.0,0.764,1.0,area,4,REC
x65data,LRG,0.67,3.5,0.67,3.5,0.67,3.5,0.67,3.5,0.67,3.5,0.67,3.5,area,4,REC
x64data,LRG,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,area,4,REC
x63data,LRG,0.6459999999999999,6.0,0.6639999999999999,3.0,0.6719999999999999,1.0,0.6639999999999999,3.0,0.6639999999999999,3.0,0.662,5.0,area,4,REC
x60data,LRG,0.644,3.5,0.644,3.5,0.644,3.5,0.644,3.5,0.644,3.5,0.644,3.5,area,4,REC
x50data,LRG,0.98,1.0,0.934,4.0,0.944,2.0,0.932,5.0,0.9179999999999999,6.0,0.9359999999999999,3.0,area,4,REC
x4data,LRG,0.942,2.0,0.944,1.0,0.882,4.0,0.868,5.0,0.852,6.0,0.934,3.0,area,4,REC
x48data,LRG,0.97,1.0,0.946,3.5,0.946,3.5,0.94,5.0,0.9259999999999999,6.0,0.962,2.0,area,4,REC
x45data,LRG,0.96,4.0,0.98,1.5,0.972,3.0,0.9419999999999998,5.0,0.9399999999999998,6.0,0.98,1.5,area,4,REC
x39data,LRG,0.944,6.0,0.952,3.5,0.958,2.0,0.96,1.0,0.95,5.0,0.952,3.5,area,4,REC
x38data,LRG,0.9399999999999998,5.0,0.966,1.0,0.956,2.0,0.948,4.0,0.9239999999999998,6.0,0.9540000000000001,3.0,area,4,REC
x35data,LRG,0.996,6.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,area,4,REC
x32data,LRG,0.934,5.0,0.938,3.0,0.93,6.0,0.9360000000000002,4.0,0.9399999999999998,2.0,0.9520000000000002,1.0,area,4,REC
x31data,LRG,0.902,2.0,0.882,5.0,0.904,1.0,0.8800000000000001,6.0,0.884,3.5,0.884,3.5,area,4,REC
x30data,LRG,0.898,6.0,0.952,2.0,0.946,3.0,0.934,4.0,0.932,5.0,0.96,1.0,area,4,REC
x20data,LRG,0.96,1.0,0.902,4.0,0.914,3.0,0.9,5.0,0.8939999999999999,6.0,0.95,2.0,area,4,REC
x1data,LRG,0.9,1.0,0.8939999999999999,2.0,0.892,3.5,0.8800000000000001,5.0,0.8640000000000001,6.0,0.892,3.5,area,4,REC
x18data,LRG,0.958,1.0,0.9279999999999999,4.5,0.952,2.0,0.93,3.0,0.9279999999999999,4.5,0.914,6.0,area,4,REC
appendicitis,LRG,0.8019999999999999,6.0,0.8480000000000001,2.0,0.82,4.5,0.85,1.0,0.82,4.5,0.8280000000000001,3.0,area,4,REC
autoUniv-au1-1000,LRG,0.7360000000000001,1.0,0.7180000000000002,2.5,0.718,2.5,0.708,4.5,0.708,4.5,0.696,6.0,area,4,REC
climate-simulation-craches,LRG,0.9179999999999999,1.5,0.7899999999999999,4.0,0.9179999999999999,1.5,0.768,5.0,0.7659999999999999,6.0,0.8399999999999999,3.0,area,4,REC
colon32,LRG,0.858,6.0,0.89,5.0,0.906,2.5,0.906,2.5,0.906,2.5,0.906,2.5,area,4,REC
fertility-diagnosis,LRG,0.8800000000000001,1.0,0.784,3.0,0.8420000000000001,2.0,0.7340000000000001,6.0,0.7420000000000001,5.0,0.7440000000000001,4.0,area,4,REC
habermans-survival,LRG,0.7380000000000001,5.5,0.7440000000000001,4.0,0.7459999999999999,3.0,0.748,2.0,0.738,5.5,0.7619999999999999,1.0,area,4,REC
indian-liver-patient,LRG,0.7159999999999999,1.0,0.672,3.0,0.664,6.0,0.6659999999999999,5.0,0.674,2.0,0.67,4.0,area,4,REC
ionosphere,LRG,0.8879999999999999,6.0,0.9179999999999999,4.5,0.922,2.0,0.922,2.0,0.9179999999999999,4.5,0.922,2.0,area,4,REC
lsvt-voice-rehabilitation,LRG,0.6659999999999999,3.5,0.6659999999999999,3.5,0.6659999999999999,3.5,0.6659999999999999,3.5,0.6659999999999999,3.5,0.6659999999999999,3.5,area,4,REC
ozone-eighthr,LRG,0.9399999999999998,3.5,0.9399999999999998,3.5,0.9399999999999998,3.5,0.9399999999999998,3.5,0.9399999999999998,3.5,0.9399999999999998,3.5,area,4,REC
ozone-onehr,LRG,0.97,3.5,0.97,3.5,0.97,3.5,0.97,3.5,0.97,3.5,0.97,3.5,area,4,REC
parkinsons,LRG,0.752,4.0,0.752,4.0,0.752,4.0,0.752,4.0,0.752,4.0,0.758,1.0,area,4,REC
phoneme,LRG,0.76,5.5,0.7659999999999999,2.0,0.764,3.5,0.76,5.5,0.768,1.0,0.764,3.5,area,4,REC
pima-indians-diabetes,LRG,0.6459999999999999,6.0,0.6719999999999999,1.5,0.672,1.5,0.662,3.0,0.6599999999999999,4.0,0.65,5.0,area,4,REC
planning-relax,LRG,0.7120000000000001,1.0,0.642,4.0,0.6659999999999999,2.0,0.616,6.0,0.6459999999999999,3.0,0.632,5.0,area,4,REC
qsar-biodegradation,LRG,0.7340000000000001,6.0,0.8220000000000001,3.0,0.8239999999999998,1.5,0.8240000000000001,1.5,0.818,4.0,0.78,5.0,area,4,REC
saheart,LRG,0.654,1.0,0.624,6.0,0.64,2.0,0.6319999999999999,4.0,0.634,3.0,0.626,5.0,area,4,REC
seismic-bumps,LRG,0.93,1.0,0.912,3.0,0.9260000000000002,2.0,0.898,5.0,0.906,4.0,0.89,6.0,area,4,REC
spambase,LRG,0.6960000000000001,6.0,0.774,4.0,0.78,1.0,0.7780000000000001,2.5,0.7779999999999999,2.5,0.7179999999999999,5.0,area,4,REC
spectf-heart,LRG,0.728,1.0,0.72,3.0,0.718,4.5,0.7240000000000001,2.0,0.718,4.5,0.716,6.0,area,4,REC
statlog-german-credit,LRG,0.7,3.5,0.7,3.5,0.7,3.5,0.7,3.5,0.7,3.5,0.7,3.5,area,4,REC
statlog-german-credit-numeric,LRG,0.7060000000000001,3.5,0.7059999999999998,3.5,0.7020000000000001,6.0,0.716,2.0,0.72,1.0,0.7040000000000001,5.0,area,4,REC
thoracic-surgery,LRG,0.85,3.0,0.85,3.0,0.85,3.0,0.85,3.0,0.85,3.0,0.8239999999999998,6.0,area,4,REC
thyroid-hypothyroid,LRG,0.978,2.0,0.9740000000000001,3.0,0.97,4.0,0.9640000000000001,5.0,0.956,6.0,0.98,1.0,area,4,REC
thyroid-sick-euthyroid,LRG,0.91,1.0,0.8480000000000001,3.5,0.8620000000000001,2.0,0.8440000000000001,5.0,0.8400000000000001,6.0,0.8479999999999999,3.5,area,4,REC
vertebra-column-2c,LRG,0.73,6.0,0.7899999999999999,2.0,0.778,4.5,0.7819999999999999,3.0,0.7779999999999999,4.5,0.7919999999999999,1.0,area,4,REC
wdbc,LRG,0.78,6.0,0.904,1.5,0.904,1.5,0.902,4.0,0.902,4.0,0.902,4.0,area,4,REC
wholesale-channel,LRG,0.8400000000000001,5.0,0.85,3.5,0.8540000000000001,1.5,0.8540000000000001,1.5,0.85,3.5,0.828,6.0,area,4,REC
wilt,LRG,0.95,1.0,0.93,2.0,0.9280000000000002,3.0,0.914,4.5,0.914,4.5,0.912,6.0,area,4,REC
