DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,GNB,0.934,2.5,0.934,2.5,0.93,4.0,0.9260000000000002,5.0,0.922,6.0,0.9360000000000002,1.0,area,9,REC
x80data,GNB,0.8780000000000001,3.5,0.884,1.0,0.8800000000000001,2.0,0.8780000000000001,3.5,0.858,6.0,0.8640000000000001,5.0,area,9,REC
x7data,GNB,0.8700000000000001,3.0,0.8740000000000001,2.0,0.8420000000000001,6.0,0.852,4.0,0.8480000000000001,5.0,0.8939999999999999,1.0,area,9,REC
x79data,GNB,0.268,5.0,0.294,3.0,0.27,4.0,0.21,6.0,0.594,2.0,0.6759999999999999,1.0,area,9,REC
x78data,GNB,0.95,3.0,0.9640000000000001,1.0,0.942,5.0,0.95,3.0,0.95,3.0,0.94,6.0,area,9,REC
x76data,GNB,0.938,2.5,0.934,4.0,0.924,6.0,0.9440000000000002,1.0,0.9280000000000002,5.0,0.938,2.5,area,9,REC
x75data,GNB,0.986,2.0,0.972,3.0,0.956,5.0,0.958,4.0,0.902,6.0,0.992,1.0,area,9,REC
x74data,GNB,0.988,1.0,0.968,4.0,0.9640000000000001,5.0,0.972,3.0,0.954,6.0,0.984,2.0,area,9,REC
x73data,GNB,0.866,3.0,0.86,4.0,0.8700000000000001,1.5,0.8540000000000001,5.0,0.8460000000000001,6.0,0.8700000000000001,1.5,area,9,REC
x72data,GNB,0.7460000000000001,1.0,0.736,3.0,0.728,5.0,0.732,4.0,0.718,6.0,0.742,2.0,area,9,REC
x71data,GNB,0.902,2.5,0.908,1.0,0.902,2.5,0.8880000000000001,5.5,0.8880000000000001,5.5,0.8960000000000001,4.0,area,9,REC
x70data,GNB,0.718,1.0,0.71,2.0,0.696,4.0,0.7040000000000001,3.0,0.6859999999999999,5.0,0.682,6.0,area,9,REC
x69data,GNB,0.7219999999999999,1.0,0.72,2.0,0.7140000000000001,3.0,0.7060000000000001,4.5,0.7,6.0,0.7060000000000001,4.5,area,9,REC
x68data,GNB,0.852,1.0,0.8140000000000001,2.0,0.7879999999999999,3.0,0.642,6.0,0.6580000000000001,5.0,0.6880000000000001,4.0,area,9,REC
x66data,GNB,0.306,6.0,0.318,3.5,0.31,5.0,0.318,3.5,0.52,1.0,0.422,2.0,area,9,REC
