DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,DTREE,0.9640000000000001,1.5,0.956,4.5,0.958,3.0,0.956,4.5,0.9359999999999999,7.0,0.9640000000000001,1.5,0.95,6.0,area_volume_ratio,4,REC
x80data,DTREE,0.904,2.0,0.8960000000000001,3.0,0.914,1.0,0.89,4.0,0.8460000000000001,7.0,0.884,5.0,0.8720000000000001,6.0,area_volume_ratio,4,REC
x7data,DTREE,0.952,1.0,0.92,6.0,0.946,2.0,0.9280000000000002,5.0,0.8960000000000001,7.0,0.938,3.5,0.938,3.5,area_volume_ratio,4,REC
x79data,DTREE,0.93,2.5,0.922,5.0,0.93,2.5,0.93,2.5,0.8759999999999999,7.0,0.93,2.5,0.908,6.0,area_volume_ratio,4,REC
x78data,DTREE,0.954,1.0,0.944,5.0,0.95,3.5,0.94,7.0,0.95,3.5,0.952,2.0,0.942,6.0,area_volume_ratio,4,REC
x76data,DTREE,0.882,6.0,0.906,1.5,0.906,1.5,0.8960000000000001,4.0,0.904,3.0,0.89,5.0,0.868,7.0,area_volume_ratio,4,REC
x75data,DTREE,0.986,3.0,0.978,4.0,0.992,1.5,0.992,1.5,0.9580000000000002,7.0,0.968,6.0,0.972,5.0,area_volume_ratio,4,REC
x74data,DTREE,0.982,5.0,0.982,5.0,0.986,2.0,0.986,2.0,0.982,5.0,0.978,7.0,0.986,2.0,area_volume_ratio,4,REC
x73data,DTREE,0.912,1.0,0.9,2.0,0.8880000000000001,4.0,0.882,6.0,0.8480000000000001,7.0,0.8859999999999999,5.0,0.892,3.0,area_volume_ratio,4,REC
x72data,DTREE,0.942,3.0,0.95,2.0,0.94,4.0,0.952,1.0,0.914,7.0,0.938,5.0,0.9360000000000002,6.0,area_volume_ratio,4,REC
x71data,DTREE,0.916,5.0,0.92,3.0,0.932,2.0,0.892,7.0,0.916,5.0,0.95,1.0,0.916,5.0,area_volume_ratio,4,REC
x70data,DTREE,0.746,2.0,0.7379999999999999,3.0,0.7559999999999999,1.0,0.7220000000000001,5.0,0.722,5.0,0.7220000000000001,5.0,0.708,7.0,area_volume_ratio,4,REC
x69data,DTREE,0.7459999999999999,5.5,0.75,3.5,0.762,1.0,0.752,2.0,0.75,3.5,0.74,7.0,0.746,5.5,area_volume_ratio,4,REC
x68data,DTREE,0.94,3.0,0.946,2.0,0.95,1.0,0.932,4.0,0.922,6.5,0.924,5.0,0.922,6.5,area_volume_ratio,4,REC
x66data,DTREE,0.728,1.0,0.6940000000000001,4.0,0.6900000000000001,5.0,0.6779999999999999,6.0,0.6700000000000002,7.0,0.7140000000000001,2.0,0.7,3.0,area_volume_ratio,4,REC
x65data,DTREE,0.784,4.0,0.7879999999999999,3.0,0.78,5.0,0.8099999999999999,1.0,0.794,2.0,0.77,6.0,0.7659999999999999,7.0,area_volume_ratio,4,REC
x64data,DTREE,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,0.994,7.0,1.0,3.5,area_volume_ratio,4,REC
x63data,DTREE,0.6459999999999999,1.0,0.62,4.0,0.626,2.0,0.618,5.0,0.624,3.0,0.61,6.0,0.6040000000000001,7.0,area_volume_ratio,4,REC
x60data,DTREE,0.7559999999999999,1.0,0.742,3.0,0.6900000000000001,7.0,0.738,4.0,0.6920000000000001,6.0,0.748,2.0,0.72,5.0,area_volume_ratio,4,REC
x50data,DTREE,0.972,3.0,0.956,5.0,0.97,4.0,0.9740000000000001,2.0,0.9259999999999999,7.0,0.976,1.0,0.944,6.0,area_volume_ratio,4,REC
x4data,DTREE,0.988,3.5,0.99,1.0,0.988,3.5,0.986,6.0,0.978,7.0,0.988,3.5,0.988,3.5,area_volume_ratio,4,REC
x48data,DTREE,0.978,2.0,0.9740000000000001,4.0,0.972,5.0,0.978,2.0,0.94,7.0,0.978,2.0,0.96,6.0,area_volume_ratio,4,REC
x45data,DTREE,0.9540000000000001,2.0,0.92,6.0,0.9360000000000002,4.0,0.9239999999999998,5.0,0.912,7.0,0.958,1.0,0.938,3.0,area_volume_ratio,4,REC
x39data,DTREE,0.9940000000000001,1.5,0.9940000000000001,1.5,0.99,3.0,0.988,4.0,0.986,5.5,0.986,5.5,0.954,7.0,area_volume_ratio,4,REC
