DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,RF,0.974,2.5,0.974,2.5,0.974,2.5,0.97,5.0,0.962,6.0,0.974,2.5,edge_ratio,1,PRE
x80data,RF,0.9179999999999999,3.5,0.912,5.0,0.908,6.0,0.9179999999999999,3.5,0.9259999999999999,2.0,0.93,1.0,edge_ratio,1,PRE
x7data,RF,0.97,2.5,0.968,4.5,0.968,4.5,0.976,1.0,0.97,2.5,0.96,6.0,edge_ratio,1,PRE
x79data,RF,0.952,2.0,0.9479999999999998,3.0,0.946,4.0,0.954,1.0,0.942,5.5,0.942,5.5,edge_ratio,1,PRE
x78data,RF,0.982,1.0,0.976,4.0,0.98,2.5,0.98,2.5,0.972,5.0,0.962,6.0,edge_ratio,1,PRE
x76data,RF,0.942,5.5,0.96,2.0,0.9640000000000001,1.0,0.948,4.0,0.942,5.5,0.954,3.0,edge_ratio,1,PRE
x75data,RF,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,0.988,5.0,0.986,6.0,edge_ratio,1,PRE
x74data,RF,0.996,1.0,0.992,3.5,0.992,3.5,0.992,3.5,0.992,3.5,0.984,6.0,edge_ratio,1,PRE
x73data,RF,0.912,3.0,0.908,4.0,0.914,2.0,0.916,1.0,0.906,5.0,0.904,6.0,edge_ratio,1,PRE
x72data,RF,0.9640000000000001,5.0,0.974,1.0,0.966,3.5,0.968,2.0,0.966,3.5,0.958,6.0,edge_ratio,1,PRE
x71data,RF,0.948,4.5,0.952,3.0,0.9620000000000001,1.0,0.9359999999999999,6.0,0.948,4.5,0.9559999999999998,2.0,edge_ratio,1,PRE
x70data,RF,0.758,5.0,0.7559999999999999,6.0,0.768,3.0,0.774,2.0,0.7860000000000001,1.0,0.76,4.0,edge_ratio,1,PRE
x69data,RF,0.774,6.0,0.79,5.0,0.7959999999999999,4.0,0.7979999999999999,3.0,0.8079999999999999,2.0,0.8140000000000001,1.0,edge_ratio,1,PRE
x68data,RF,0.968,6.0,0.978,2.5,0.98,1.0,0.978,2.5,0.9760000000000002,4.0,0.972,5.0,edge_ratio,1,PRE
x66data,RF,0.7559999999999999,3.0,0.754,4.5,0.758,2.0,0.75,6.0,0.7539999999999999,4.5,0.768,1.0,edge_ratio,1,PRE
