DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,DTREE,0.8540000000000001,6.0,0.884,3.5,0.8859999999999999,2.0,0.8740000000000001,5.0,0.884,3.5,0.8879999999999999,1.0,area_volume_ratio,4,SPE
x80data,DTREE,0.6100000000000001,5.0,0.6839999999999999,4.0,0.6859999999999999,3.0,0.5820000000000001,6.0,0.706,2.0,0.7819999999999999,1.0,area_volume_ratio,4,SPE
x7data,DTREE,0.752,3.0,0.71,5.5,0.792,2.0,0.7100000000000001,5.5,0.746,4.0,0.8140000000000001,1.0,area_volume_ratio,4,SPE
x79data,DTREE,0.7040000000000001,6.0,0.778,4.0,0.7979999999999999,3.0,0.7699999999999999,5.0,0.8099999999999999,1.0,0.804,2.0,area_volume_ratio,4,SPE
x78data,DTREE,0.826,4.5,0.908,1.0,0.826,4.5,0.8240000000000001,6.0,0.882,2.0,0.85,3.0,area_volume_ratio,4,SPE
x76data,DTREE,0.6799999999999999,6.0,0.78,4.0,0.8440000000000001,1.0,0.794,3.0,0.8140000000000001,2.0,0.76,5.0,area_volume_ratio,4,SPE
x75data,DTREE,0.998,1.0,0.974,5.0,0.976,3.5,0.976,3.5,0.992,2.0,0.95,6.0,area_volume_ratio,4,SPE
x74data,DTREE,0.974,4.0,0.974,4.0,0.974,4.0,0.974,4.0,0.974,4.0,0.998,1.0,area_volume_ratio,4,SPE
x73data,DTREE,0.8640000000000001,2.0,0.858,3.0,0.8420000000000001,5.0,0.8539999999999999,4.0,0.8240000000000001,6.0,0.902,1.0,area_volume_ratio,4,SPE
x72data,DTREE,0.904,5.0,0.9280000000000002,2.0,0.9,6.0,0.924,3.0,0.914,4.0,0.938,1.0,area_volume_ratio,4,SPE
