DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,KNN,0.968,2.5,0.966,5.0,0.968,2.5,0.9640000000000001,6.0,0.952,7.0,0.968,2.5,0.968,2.5,area,9,REC
x80data,KNN,0.9359999999999999,1.0,0.908,3.0,0.916,2.0,0.9,5.0,0.89,6.0,0.906,4.0,0.884,7.0,area,9,REC
x7data,KNN,0.972,4.5,0.972,4.5,0.976,1.5,0.976,1.5,0.958,7.0,0.972,4.5,0.972,4.5,area,9,REC
x79data,KNN,0.9440000000000002,1.0,0.922,5.0,0.9200000000000002,6.0,0.924,3.5,0.898,7.0,0.924,3.5,0.9259999999999999,2.0,area,9,REC
x78data,KNN,0.956,1.0,0.944,4.0,0.95,2.0,0.9359999999999999,7.0,0.9399999999999998,5.5,0.9399999999999998,5.5,0.948,3.0,area,9,REC
x76data,KNN,0.9640000000000001,1.0,0.9359999999999999,6.0,0.948,4.0,0.958,2.0,0.924,7.0,0.948,4.0,0.948,4.0,area,9,REC
x75data,KNN,0.992,5.5,0.996,2.5,0.996,2.5,0.996,2.5,0.982,7.0,0.992,5.5,0.996,2.5,area,9,REC
x74data,KNN,0.992,6.0,0.996,3.0,0.996,3.0,0.996,3.0,0.988,7.0,0.996,3.0,0.996,3.0,area,9,REC
x73data,KNN,0.906,1.0,0.8939999999999999,3.0,0.8859999999999999,5.0,0.8799999999999999,6.0,0.8779999999999999,7.0,0.8960000000000001,2.0,0.8880000000000001,4.0,area,9,REC
x72data,KNN,0.948,1.0,0.9359999999999999,4.0,0.94,3.0,0.932,6.0,0.9279999999999999,7.0,0.9420000000000002,2.0,0.934,5.0,area,9,REC
x71data,KNN,0.938,7.0,0.9559999999999998,4.0,0.9620000000000001,1.5,0.946,6.0,0.95,5.0,0.96,3.0,0.9620000000000001,1.5,area,9,REC
x70data,KNN,0.7559999999999999,1.0,0.688,6.0,0.698,4.0,0.6859999999999999,7.0,0.6920000000000001,5.0,0.7240000000000001,2.0,0.706,3.0,area,9,REC
x69data,KNN,0.752,1.0,0.7020000000000001,7.0,0.7220000000000001,4.0,0.7240000000000001,3.0,0.718,5.0,0.728,2.0,0.7060000000000001,6.0,area,9,REC
x68data,KNN,0.9259999999999999,2.0,0.91,6.5,0.91,6.5,0.9259999999999999,2.0,0.916,4.0,0.914,5.0,0.9259999999999999,2.0,area,9,REC
x66data,KNN,0.7499999999999999,1.0,0.7020000000000001,5.0,0.708,4.0,0.696,7.0,0.7,6.0,0.7180000000000001,3.0,0.73,2.0,area,9,REC
x65data,KNN,0.79,2.0,0.75,7.0,0.7759999999999999,3.5,0.7959999999999999,1.0,0.758,6.0,0.7759999999999999,3.5,0.772,5.0,area,9,REC
x64data,KNN,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,area,9,REC
x63data,KNN,0.7,1.0,0.636,5.0,0.638,4.0,0.6199999999999999,7.0,0.622,6.0,0.6439999999999999,2.0,0.642,3.0,area,9,REC
x60data,KNN,0.8059999999999998,7.0,0.8140000000000001,3.5,0.8160000000000001,2.0,0.8140000000000001,3.5,0.8079999999999999,5.5,0.8079999999999999,5.5,0.8220000000000001,1.0,area,9,REC
x50data,KNN,0.98,1.0,0.946,5.0,0.9640000000000001,2.5,0.9640000000000001,2.5,0.938,7.0,0.94,6.0,0.958,4.0,area,9,REC
x4data,KNN,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,area,9,REC
x48data,KNN,0.978,1.0,0.9740000000000001,3.0,0.9740000000000001,3.0,0.9740000000000001,3.0,0.9359999999999999,7.0,0.966,6.0,0.972,5.0,area,9,REC
x45data,KNN,0.98,1.0,0.8939999999999999,7.0,0.932,3.5,0.908,6.0,0.91,5.0,0.932,3.5,0.966,2.0,area,9,REC
x39data,KNN,0.982,3.0,0.982,3.0,0.98,5.0,0.984,1.0,0.974,6.5,0.982,3.0,0.974,6.5,area,9,REC
