DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SVM,0.9280000000000002,3.0,0.9420000000000002,1.0,0.93,2.0,0.916,5.0,0.912,6.0,0.9179999999999999,4.0,radius_ratio,9,F1
x80data,SVM,0.85,3.0,0.852,2.0,0.8460000000000001,4.0,0.8400000000000001,5.0,0.8340000000000001,6.0,0.8539999999999999,1.0,radius_ratio,9,F1
x7data,SVM,0.8720000000000001,5.5,0.916,1.0,0.8880000000000001,3.0,0.892,2.0,0.882,4.0,0.8720000000000001,5.5,radius_ratio,9,F1
x79data,SVM,0.8400000000000001,6.0,0.9280000000000002,1.5,0.9260000000000002,3.0,0.916,5.0,0.9200000000000002,4.0,0.9279999999999999,1.5,radius_ratio,9,F1
x78data,SVM,0.8059999999999999,3.5,0.8059999999999999,3.5,0.8059999999999999,3.5,0.8059999999999999,3.5,0.8059999999999999,3.5,0.8059999999999999,3.5,radius_ratio,9,F1
x76data,SVM,0.772,6.0,0.908,2.0,0.9,3.0,0.884,5.0,0.8939999999999999,4.0,0.914,1.0,radius_ratio,9,F1
x75data,SVM,0.76,5.5,0.8800000000000001,1.0,0.8200000000000001,3.0,0.7699999999999999,4.0,0.76,5.5,0.8220000000000001,2.0,radius_ratio,9,F1
x74data,SVM,0.76,5.0,0.8740000000000001,1.0,0.8100000000000002,2.5,0.76,5.0,0.76,5.0,0.8099999999999999,2.5,radius_ratio,9,F1
x73data,SVM,0.67,6.0,0.866,3.5,0.866,3.5,0.8740000000000001,1.0,0.8700000000000001,2.0,0.86,5.0,radius_ratio,9,F1
x72data,SVM,0.662,6.0,0.738,3.0,0.728,4.5,0.728,4.5,0.742,1.5,0.7419999999999999,1.5,radius_ratio,9,F1
x71data,SVM,0.66,3.5,0.66,3.5,0.66,3.5,0.66,3.5,0.66,3.5,0.66,3.5,radius_ratio,9,F1
x70data,SVM,0.64,4.0,0.64,4.0,0.6679999999999999,1.0,0.64,4.0,0.64,4.0,0.64,4.0,radius_ratio,9,F1
x69data,SVM,0.634,3.0,0.634,3.0,0.634,3.0,0.634,3.0,0.634,3.0,0.63,6.0,radius_ratio,9,F1
x68data,SVM,0.63,3.5,0.63,3.5,0.63,3.5,0.63,3.5,0.63,3.5,0.63,3.5,radius_ratio,9,F1
x66data,SVM,0.596,6.0,0.748,3.5,0.7559999999999999,1.0,0.7540000000000001,2.0,0.7440000000000001,5.0,0.748,3.5,radius_ratio,9,F1
x65data,SVM,0.5379999999999999,3.5,0.5379999999999999,3.5,0.5379999999999999,3.5,0.5379999999999999,3.5,0.5379999999999999,3.5,0.5379999999999999,3.5,radius_ratio,9,F1
x64data,SVM,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,radius_ratio,9,F1
x63data,SVM,0.514,6.0,0.5619999999999999,3.0,0.5579999999999999,4.0,0.568,2.0,0.542,5.0,0.6060000000000001,1.0,radius_ratio,9,F1
x60data,SVM,0.502,3.5,0.502,3.5,0.502,3.5,0.502,3.5,0.502,3.5,0.502,3.5,radius_ratio,9,F1
x50data,SVM,0.96,1.0,0.9359999999999999,4.0,0.948,2.0,0.932,5.0,0.93,6.0,0.94,3.0,radius_ratio,9,F1
x4data,SVM,0.954,2.5,0.956,1.0,0.914,4.0,0.8959999999999999,5.0,0.882,6.0,0.954,2.5,radius_ratio,9,F1
x48data,SVM,0.952,1.0,0.95,2.5,0.95,2.5,0.9440000000000002,4.5,0.9359999999999999,6.0,0.944,4.5,radius_ratio,9,F1
