DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SGD,0.8060672080553989,6.0,0.8943060031322588,4.0,0.9053157053530768,3.0,0.9079076139394836,2.0,0.9094380142488464,1.0,0.8481353268328721,5.0,aspect_ratio,9,AUC
x80data,SGD,0.6354761904761905,6.0,0.8675800156128025,2.0,0.7358508977361435,5.0,0.8547697111631539,3.0,0.8923067915690867,1.0,0.8235323965651835,4.0,aspect_ratio,9,AUC
x7data,SGD,0.6323024054982818,6.0,0.8312714776632302,4.0,0.8632956962853869,3.0,0.8309208219370221,5.0,0.8963344788087056,2.0,0.9124856815578466,1.0,aspect_ratio,9,AUC
x79data,SGD,0.7910095054316753,6.0,0.8651600914808462,4.0,0.8587392795883362,5.0,0.8891727415666095,1.0,0.8750343053173243,3.0,0.8831653802172671,2.0,aspect_ratio,9,AUC
x78data,SGD,0.5,6.0,0.7612612612612614,1.0,0.7472972972972973,2.5,0.7472972972972973,2.5,0.6833333333333333,4.0,0.5725225225225226,5.0,aspect_ratio,9,AUC
x76data,SGD,0.774066985645933,5.0,0.8825085440874915,1.0,0.8522499430394168,4.0,0.8535742766005925,3.0,0.86272670312144,2.0,0.7512918660287081,6.0,aspect_ratio,9,AUC
x75data,SGD,0.817063492063492,4.0,0.9202380952380952,2.0,0.8087301587301587,5.0,0.7285714285714284,6.0,0.8746031746031745,3.0,0.9400793650793652,1.0,aspect_ratio,9,AUC
x74data,SGD,0.7972222222222223,6.0,0.8273809523809523,5.0,0.88015873015873,3.0,0.9115079365079366,2.0,0.8773809523809524,4.0,0.9257936507936508,1.0,aspect_ratio,9,AUC
x73data,SGD,0.8208521870286576,5.0,0.8194871794871794,6.0,0.8552960030165913,3.0,0.8604487179487179,2.0,0.8513386123680242,4.0,0.8622680995475113,1.0,aspect_ratio,9,AUC
x72data,SGD,0.6901565295169946,6.0,0.7542397137745975,3.0,0.738495825879547,4.0,0.7713208109719737,2.0,0.7056127012522362,5.0,0.780788610614192,1.0,aspect_ratio,9,AUC
x71data,SGD,0.6900000000000001,4.0,0.7792045454545454,3.0,0.5636363636363637,6.0,0.7829545454545455,2.0,0.6382007575757577,5.0,0.7915340909090909,1.0,aspect_ratio,9,AUC
x70data,SGD,0.5660104986876641,4.0,0.5906893905703647,1.0,0.5822148684902759,2.0,0.5680622770990835,3.0,0.5397262842144732,5.0,0.5284210113270724,6.0,aspect_ratio,9,AUC
