DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,KNN,0.968,2.0,0.966,4.0,0.968,2.0,0.9640000000000001,5.0,0.952,6.5,0.968,2.0,0.952,6.5,max_solid_angle,1,REC
x80data,KNN,0.9359999999999999,1.0,0.908,3.0,0.916,2.0,0.9,5.0,0.89,6.0,0.906,4.0,0.882,7.0,max_solid_angle,1,REC
x7data,KNN,0.972,4.0,0.972,4.0,0.976,1.5,0.976,1.5,0.958,6.0,0.972,4.0,0.932,7.0,max_solid_angle,1,REC
x79data,KNN,0.9440000000000002,1.0,0.922,4.0,0.9200000000000002,5.0,0.924,2.5,0.898,6.0,0.924,2.5,0.8959999999999999,7.0,max_solid_angle,1,REC
x78data,KNN,0.956,1.0,0.944,3.0,0.95,2.0,0.9359999999999999,6.0,0.9399999999999998,4.5,0.9399999999999998,4.5,0.9280000000000002,7.0,max_solid_angle,1,REC
x76data,KNN,0.9640000000000001,1.0,0.9359999999999999,5.0,0.948,3.5,0.958,2.0,0.924,7.0,0.948,3.5,0.932,6.0,max_solid_angle,1,REC
x75data,KNN,0.992,4.5,0.996,2.0,0.996,2.0,0.996,2.0,0.982,7.0,0.992,4.5,0.988,6.0,max_solid_angle,1,REC
x74data,KNN,0.992,5.0,0.996,2.5,0.996,2.5,0.996,2.5,0.988,6.0,0.996,2.5,0.978,7.0,max_solid_angle,1,REC
x73data,KNN,0.906,1.0,0.8939999999999999,3.0,0.8859999999999999,4.0,0.8799999999999999,5.0,0.8779999999999999,6.5,0.8960000000000001,2.0,0.8779999999999999,6.5,max_solid_angle,1,REC
x72data,KNN,0.948,1.0,0.9359999999999999,4.0,0.94,3.0,0.932,5.0,0.9279999999999999,6.0,0.9420000000000002,2.0,0.92,7.0,max_solid_angle,1,REC
x71data,KNN,0.938,7.0,0.9559999999999998,4.0,0.9620000000000001,1.0,0.946,6.0,0.95,5.0,0.96,2.0,0.958,3.0,max_solid_angle,1,REC
x70data,KNN,0.7559999999999999,1.0,0.688,6.0,0.698,3.0,0.6859999999999999,7.0,0.6920000000000001,4.0,0.7240000000000001,2.0,0.69,5.0,max_solid_angle,1,REC
x69data,KNN,0.752,1.0,0.7020000000000001,6.0,0.7220000000000001,4.0,0.7240000000000001,3.0,0.718,5.0,0.728,2.0,0.6920000000000001,7.0,max_solid_angle,1,REC
x68data,KNN,0.9259999999999999,1.5,0.91,5.5,0.91,5.5,0.9259999999999999,1.5,0.916,3.0,0.914,4.0,0.8940000000000001,7.0,max_solid_angle,1,REC
