DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,LRG,0.6459999999999999,6.0,0.8039999999999999,4.0,0.8100000000000002,3.0,0.82,2.0,0.8280000000000001,1.0,0.754,5.0,aspect_ratio,1,IBA
x80data,LRG,0.0,6.0,0.748,2.5,0.748,2.5,0.7340000000000001,5.0,0.736,4.0,0.758,1.0,aspect_ratio,1,IBA
x7data,LRG,0.12,6.0,0.46,4.0,0.462,3.0,0.504,1.0,0.4779999999999999,2.0,0.41600000000000004,5.0,aspect_ratio,1,IBA
x79data,LRG,0.028000000000000004,6.0,0.716,5.0,0.74,4.0,0.7440000000000001,3.0,0.76,2.0,0.77,1.0,aspect_ratio,1,IBA
x78data,LRG,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,aspect_ratio,1,IBA
x76data,LRG,0.022,6.0,0.76,4.0,0.8019999999999999,1.0,0.7979999999999999,2.0,0.794,3.0,0.7559999999999999,5.0,aspect_ratio,1,IBA
x75data,LRG,0.0,6.0,0.474,1.5,0.418,3.0,0.21,4.0,0.18,5.0,0.474,1.5,aspect_ratio,1,IBA
x74data,LRG,0.0,6.0,0.474,1.5,0.36,3.0,0.12,4.5,0.12,4.5,0.474,1.5,aspect_ratio,1,IBA
x73data,LRG,0.324,6.0,0.698,5.0,0.728,3.0,0.742,2.0,0.7559999999999999,1.0,0.708,4.0,aspect_ratio,1,IBA
x72data,LRG,0.182,6.0,0.5539999999999999,4.5,0.5720000000000001,2.0,0.5660000000000001,3.0,0.5760000000000001,1.0,0.5539999999999999,4.5,aspect_ratio,1,IBA
x71data,LRG,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,aspect_ratio,1,IBA
x70data,LRG,0.0,6.0,0.3700000000000001,2.5,0.37,2.5,0.362,4.0,0.334,5.0,0.3720000000000001,1.0,aspect_ratio,1,IBA
x69data,LRG,0.0,6.0,0.27,2.0,0.32799999999999996,1.0,0.17600000000000002,4.0,0.15,5.0,0.2280000000000001,3.0,aspect_ratio,1,IBA
x68data,LRG,0.0,6.0,0.034,5.0,0.042,4.0,0.098,2.0,0.084,3.0,0.132,1.0,aspect_ratio,1,IBA
x66data,LRG,0.20600000000000002,6.0,0.466,3.5,0.466,3.5,0.46799999999999997,2.0,0.47,1.0,0.458,5.0,aspect_ratio,1,IBA
x65data,LRG,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,aspect_ratio,1,IBA
