DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SGD,0.946,2.0,0.948,1.0,0.938,6.0,0.9440000000000002,3.5,0.94,5.0,0.9440000000000002,3.5,0.934,7.0,radius_ratio,1,PRE
x80data,SGD,0.85,7.0,0.93,2.0,0.914,6.0,0.922,4.0,0.9399999999999998,1.0,0.9179999999999999,5.0,0.9279999999999999,3.0,radius_ratio,1,PRE
x7data,SGD,0.922,6.5,0.97,1.0,0.942,4.0,0.95,3.0,0.9640000000000001,2.0,0.922,6.5,0.94,5.0,radius_ratio,1,PRE
x79data,SGD,0.9279999999999999,4.0,0.932,1.5,0.9280000000000002,4.0,0.932,1.5,0.9260000000000002,6.0,0.9280000000000002,4.0,0.922,7.0,radius_ratio,1,PRE
x78data,SGD,0.6040000000000001,6.0,0.7380000000000001,3.0,0.5900000000000001,7.0,0.8860000000000001,2.0,0.696,4.0,0.892,1.0,0.664,5.0,radius_ratio,1,PRE
x76data,SGD,0.916,5.0,0.9200000000000002,3.0,0.9260000000000002,1.0,0.91,6.0,0.92,3.0,0.9,7.0,0.9200000000000002,3.0,radius_ratio,1,PRE
x75data,SGD,0.948,3.5,0.968,2.0,0.906,6.0,0.9179999999999999,5.0,0.948,3.5,0.978,1.0,0.8960000000000001,7.0,radius_ratio,1,PRE
x74data,SGD,0.772,7.0,0.94,5.0,0.958,3.0,0.972,2.0,0.9559999999999998,4.0,0.934,6.0,0.98,1.0,radius_ratio,1,PRE
x73data,SGD,0.884,7.0,0.9,3.0,0.89,6.0,0.912,1.0,0.898,4.5,0.898,4.5,0.904,2.0,radius_ratio,1,PRE
x72data,SGD,0.792,7.0,0.8379999999999999,4.0,0.858,2.0,0.85,3.0,0.818,6.0,0.836,5.0,0.8699999999999999,1.0,radius_ratio,1,PRE
x71data,SGD,0.8300000000000001,1.0,0.732,2.0,0.21600000000000005,7.0,0.726,3.0,0.708,4.0,0.67,5.0,0.5640000000000001,6.0,radius_ratio,1,PRE
x70data,SGD,0.634,5.0,0.708,1.0,0.6920000000000001,2.0,0.6659999999999999,3.0,0.624,6.0,0.66,4.0,0.54,7.0,radius_ratio,1,PRE
x69data,SGD,0.536,7.0,0.636,3.0,0.5800000000000001,5.0,0.6100000000000001,4.0,0.5539999999999999,6.0,0.6859999999999999,2.0,0.6980000000000001,1.0,radius_ratio,1,PRE
x68data,SGD,0.528,7.0,0.672,5.0,0.7220000000000001,4.0,0.728,2.0,0.738,1.0,0.7240000000000001,3.0,0.6620000000000001,6.0,radius_ratio,1,PRE
x66data,SGD,0.75,3.5,0.7440000000000001,5.0,0.758,2.0,0.732,6.0,0.75,3.5,0.762,1.0,0.7300000000000001,7.0,radius_ratio,1,PRE
x65data,SGD,0.4480000000000001,6.0,0.52,4.0,0.7260000000000001,1.0,0.53,3.0,0.378,7.0,0.5880000000000001,2.0,0.456,5.0,radius_ratio,1,PRE
