DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,DTREE,0.9640000000000001,1.5,0.956,5.5,0.958,4.0,0.956,5.5,0.9359999999999999,7.0,0.9640000000000001,1.5,0.962,3.0,volume,9,REC
x80data,DTREE,0.904,2.0,0.8960000000000001,4.0,0.914,1.0,0.89,5.0,0.8460000000000001,7.0,0.884,6.0,0.898,3.0,volume,9,REC
x7data,DTREE,0.952,1.0,0.92,6.0,0.946,2.0,0.9280000000000002,5.0,0.8960000000000001,7.0,0.938,4.0,0.9440000000000002,3.0,volume,9,REC
x79data,DTREE,0.93,2.5,0.922,5.5,0.93,2.5,0.93,2.5,0.8759999999999999,7.0,0.93,2.5,0.922,5.5,volume,9,REC
x78data,DTREE,0.954,1.0,0.944,5.0,0.95,3.5,0.94,7.0,0.95,3.5,0.952,2.0,0.942,6.0,volume,9,REC
x76data,DTREE,0.882,7.0,0.906,2.5,0.906,2.5,0.8960000000000001,5.0,0.904,4.0,0.89,6.0,0.91,1.0,volume,9,REC
x75data,DTREE,0.986,3.0,0.978,4.0,0.992,1.5,0.992,1.5,0.9580000000000002,7.0,0.968,5.0,0.966,6.0,volume,9,REC
x74data,DTREE,0.982,4.0,0.982,4.0,0.986,1.5,0.986,1.5,0.982,4.0,0.978,6.0,0.974,7.0,volume,9,REC
x73data,DTREE,0.912,1.0,0.9,2.0,0.8880000000000001,4.0,0.882,6.0,0.8480000000000001,7.0,0.8859999999999999,5.0,0.8939999999999999,3.0,volume,9,REC
x72data,DTREE,0.942,3.5,0.95,2.0,0.94,5.0,0.952,1.0,0.914,7.0,0.938,6.0,0.942,3.5,volume,9,REC
x71data,DTREE,0.916,5.5,0.92,4.0,0.932,3.0,0.892,7.0,0.916,5.5,0.95,1.0,0.934,2.0,volume,9,REC
x70data,DTREE,0.746,2.0,0.7379999999999999,3.5,0.7559999999999999,1.0,0.7220000000000001,6.0,0.722,6.0,0.7220000000000001,6.0,0.7379999999999999,3.5,volume,9,REC
x69data,DTREE,0.7459999999999999,5.0,0.75,3.5,0.762,1.0,0.752,2.0,0.75,3.5,0.74,6.0,0.7300000000000001,7.0,volume,9,REC
x68data,DTREE,0.94,4.0,0.946,3.0,0.95,1.0,0.932,5.0,0.922,7.0,0.924,6.0,0.948,2.0,volume,9,REC
