DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,QDA,0.79,6.0,0.7979999999999999,5.0,0.8220000000000001,3.0,0.836,1.0,0.8340000000000001,2.0,0.8,4.0,area,1,IBA
x80data,QDA,0.7240000000000001,4.0,0.73,2.0,0.728,3.0,0.706,5.0,0.7040000000000001,6.0,0.772,1.0,area,1,IBA
x7data,QDA,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,area,1,IBA
x79data,QDA,0.33799999999999997,3.0,0.15999999999999998,5.0,0.146,6.0,0.212,4.0,0.53,2.0,0.758,1.0,area,1,IBA
x78data,QDA,0.826,1.0,0.8039999999999999,3.0,0.794,4.0,0.7340000000000001,6.0,0.762,5.0,0.8079999999999999,2.0,area,1,IBA
x76data,QDA,0.17600000000000002,6.0,0.2600000000000001,5.0,0.36,3.0,0.442,2.0,0.272,4.0,0.836,1.0,area,1,IBA
x75data,QDA,0.982,1.0,0.97,2.0,0.9640000000000001,3.5,0.9640000000000001,3.5,0.904,5.0,0.852,6.0,area,1,IBA
x74data,QDA,0.982,1.0,0.976,2.5,0.97,4.0,0.976,2.5,0.924,5.0,0.866,6.0,area,1,IBA
x73data,QDA,0.6220000000000001,6.0,0.6900000000000001,3.0,0.7120000000000001,2.0,0.6519999999999999,5.0,0.6880000000000001,4.0,0.7659999999999999,1.0,area,1,IBA
x72data,QDA,0.946,1.5,0.944,3.5,0.944,3.5,0.932,6.0,0.946,1.5,0.9359999999999999,5.0,area,1,IBA
x71data,QDA,0.858,6.0,0.8759999999999999,3.5,0.8759999999999999,3.5,0.8880000000000001,2.0,0.8720000000000001,5.0,0.904,1.0,area,1,IBA
x70data,QDA,0.6599999999999999,1.5,0.6539999999999999,4.5,0.6559999999999999,3.0,0.652,6.0,0.66,1.5,0.6539999999999999,4.5,area,1,IBA
x69data,QDA,0.644,3.0,0.634,6.0,0.636,5.0,0.6460000000000001,2.0,0.65,1.0,0.64,4.0,area,1,IBA
x68data,QDA,0.958,1.0,0.954,4.0,0.956,2.5,0.95,5.0,0.9559999999999998,2.5,0.942,6.0,area,1,IBA
