DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,ABC,0.962,2.5,0.962,2.5,0.956,5.0,0.95,6.0,0.9359999999999999,7.0,0.958,4.0,0.966,1.0,aspect_ratio,4,F1
x80data,ABC,0.912,5.0,0.9179999999999999,2.0,0.922,1.0,0.914,3.5,0.884,7.0,0.8880000000000001,6.0,0.914,3.5,aspect_ratio,4,F1
x7data,ABC,0.942,7.0,0.96,5.0,0.968,2.5,0.968,2.5,0.9620000000000001,4.0,0.9740000000000001,1.0,0.954,6.0,aspect_ratio,4,F1
x79data,ABC,0.932,5.0,0.938,2.5,0.9359999999999999,4.0,0.938,2.5,0.9200000000000002,7.0,0.942,1.0,0.924,6.0,aspect_ratio,4,F1
x78data,ABC,0.968,3.0,0.952,6.0,0.946,7.0,0.968,3.0,0.972,1.0,0.958,5.0,0.968,3.0,aspect_ratio,4,F1
x76data,ABC,0.938,3.0,0.906,7.0,0.94,2.0,0.942,1.0,0.9280000000000002,4.5,0.916,6.0,0.9280000000000002,4.5,aspect_ratio,4,F1
x75data,ABC,0.992,3.0,0.992,3.0,0.996,1.0,0.992,3.0,0.954,7.0,0.988,5.0,0.972,6.0,aspect_ratio,4,F1
x74data,ABC,0.984,4.5,0.988,2.5,0.996,1.0,0.984,4.5,0.97,7.0,0.988,2.5,0.98,6.0,aspect_ratio,4,F1
x73data,ABC,0.908,1.0,0.898,3.0,0.9,2.0,0.8940000000000001,4.5,0.8859999999999999,7.0,0.8939999999999999,4.5,0.892,6.0,aspect_ratio,4,F1
x72data,ABC,0.948,7.0,0.9559999999999998,5.5,0.9599999999999996,2.0,0.958,3.5,0.958,3.5,0.966,1.0,0.9559999999999998,5.5,aspect_ratio,4,F1
x71data,ABC,0.932,5.0,0.938,3.0,0.9359999999999999,4.0,0.9440000000000002,1.5,0.9259999999999999,6.0,0.92,7.0,0.9440000000000002,1.5,aspect_ratio,4,F1
x70data,ABC,0.75,5.0,0.746,7.0,0.752,4.0,0.7539999999999999,3.0,0.7659999999999999,1.0,0.764,2.0,0.748,6.0,aspect_ratio,4,F1
x69data,ABC,0.7620000000000001,4.0,0.764,3.0,0.7799999999999999,2.0,0.758,5.5,0.758,5.5,0.75,7.0,0.784,1.0,aspect_ratio,4,F1
x68data,ABC,0.962,2.5,0.9640000000000001,1.0,0.9620000000000001,2.5,0.96,5.0,0.96,5.0,0.9540000000000001,7.0,0.96,5.0,aspect_ratio,4,F1
x66data,ABC,0.7460000000000001,1.0,0.732,5.0,0.736,3.0,0.7180000000000001,7.0,0.72,6.0,0.736,3.0,0.736,3.0,aspect_ratio,4,F1
x65data,ABC,0.8320000000000001,1.0,0.8099999999999999,2.0,0.7879999999999999,6.0,0.8039999999999999,3.5,0.8019999999999999,5.0,0.784,7.0,0.8039999999999999,3.5,aspect_ratio,4,F1
x64data,ABC,0.994,6.0,1.0,2.5,1.0,2.5,0.994,6.0,0.994,6.0,1.0,2.5,1.0,2.5,aspect_ratio,4,F1
x63data,ABC,0.626,7.0,0.63,5.5,0.642,3.0,0.65,1.0,0.6460000000000001,2.0,0.63,5.5,0.638,4.0,aspect_ratio,4,F1
x60data,ABC,0.8139999999999998,1.0,0.772,4.0,0.78,3.0,0.792,2.0,0.758,5.0,0.742,7.0,0.7559999999999999,6.0,aspect_ratio,4,F1
x50data,ABC,0.976,2.0,0.96,6.0,0.97,3.5,0.97,3.5,0.9640000000000001,5.0,0.978,1.0,0.958,7.0,aspect_ratio,4,F1
x4data,ABC,0.986,1.0,0.98,3.0,0.974,6.0,0.978,5.0,0.962,7.0,0.98,3.0,0.98,3.0,aspect_ratio,4,F1
x48data,ABC,0.974,3.5,0.976,1.5,0.9740000000000001,3.5,0.976,1.5,0.942,7.0,0.97,5.0,0.968,6.0,aspect_ratio,4,F1
x45data,ABC,0.962,2.0,0.9279999999999999,7.0,0.9399999999999998,4.0,0.934,5.0,0.93,6.0,0.968,1.0,0.9419999999999998,3.0,aspect_ratio,4,F1
x39data,ABC,0.996,2.5,0.996,2.5,0.996,2.5,0.996,2.5,0.988,6.0,0.99,5.0,0.984,7.0,aspect_ratio,4,F1
x38data,ABC,0.978,2.5,0.98,1.0,0.978,2.5,0.972,4.0,0.9640000000000001,5.0,0.95,7.0,0.96,6.0,aspect_ratio,4,F1
x35data,ABC,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,aspect_ratio,4,F1
