DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,QDA,0.884,6.0,0.89,5.0,0.904,3.0,0.912,2.0,0.914,1.0,0.898,4.0,min_solid_angle,9,GEO
x80data,QDA,0.85,3.0,0.8539999999999999,1.0,0.852,2.0,0.8379999999999999,6.0,0.8400000000000001,5.0,0.8420000000000001,4.0,min_solid_angle,9,GEO
x7data,QDA,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,min_solid_angle,9,GEO
x79data,QDA,0.5700000000000001,3.0,0.384,5.0,0.27,6.0,0.43,4.0,0.7120000000000001,2.0,0.86,1.0,min_solid_angle,9,GEO
x78data,QDA,0.904,1.0,0.89,2.0,0.8859999999999999,3.0,0.8379999999999999,6.0,0.8620000000000001,5.0,0.884,4.0,min_solid_angle,9,GEO
x76data,QDA,0.406,6.0,0.508,5.0,0.6020000000000001,3.0,0.67,2.0,0.522,4.0,0.8879999999999999,1.0,min_solid_angle,9,GEO
x75data,QDA,0.992,1.0,0.986,2.5,0.984,4.0,0.986,2.5,0.956,6.0,0.9620000000000001,5.0,min_solid_angle,9,GEO
x74data,QDA,0.994,1.0,0.99,2.5,0.986,4.0,0.99,2.5,0.9640000000000001,5.0,0.9620000000000001,6.0,min_solid_angle,9,GEO
x73data,QDA,0.764,6.0,0.826,3.0,0.8440000000000001,2.0,0.784,5.0,0.8240000000000001,4.0,0.8700000000000001,1.0,min_solid_angle,9,GEO
x72data,QDA,0.972,2.5,0.97,4.0,0.972,2.5,0.966,6.0,0.974,1.0,0.968,5.0,min_solid_angle,9,GEO
x71data,QDA,0.924,6.0,0.934,3.5,0.934,3.5,0.942,2.0,0.932,5.0,0.944,1.0,min_solid_angle,9,GEO
x70data,QDA,0.8119999999999999,2.5,0.8099999999999999,4.0,0.8079999999999999,5.5,0.8079999999999999,5.5,0.8160000000000001,1.0,0.812,2.5,min_solid_angle,9,GEO
x69data,QDA,0.804,3.0,0.8,4.0,0.7939999999999999,6.0,0.8079999999999999,1.5,0.8079999999999999,1.5,0.7959999999999999,5.0,min_solid_angle,9,GEO
x68data,QDA,0.978,1.0,0.974,4.0,0.9760000000000002,2.5,0.972,5.0,0.976,2.5,0.968,6.0,min_solid_angle,9,GEO
