DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,KNN,0.8939999999999999,6.0,0.9399999999999998,3.0,0.946,1.5,0.946,1.5,0.938,4.0,0.9359999999999999,5.0,solid_angle,4,GEO
x80data,KNN,0.7779999999999999,6.0,0.866,3.0,0.8719999999999999,2.0,0.8360000000000001,5.0,0.8960000000000001,1.0,0.8460000000000001,4.0,solid_angle,4,GEO
x7data,KNN,0.836,6.0,0.8939999999999999,5.0,0.922,2.0,0.908,3.0,0.9,4.0,0.9259999999999999,1.0,solid_angle,4,GEO
x79data,KNN,0.784,6.0,0.866,4.0,0.8560000000000001,5.0,0.8759999999999999,1.5,0.8759999999999999,1.5,0.868,3.0,solid_angle,4,GEO
x78data,KNN,0.8800000000000001,3.0,0.9059999999999999,1.0,0.8780000000000001,4.0,0.8720000000000001,6.0,0.8740000000000001,5.0,0.904,2.0,solid_angle,4,GEO
x76data,KNN,0.948,1.0,0.9200000000000002,6.0,0.9359999999999999,3.0,0.9419999999999998,2.0,0.922,5.0,0.932,4.0,solid_angle,4,GEO
x75data,KNN,0.996,5.0,0.998,2.5,0.998,2.5,0.998,2.5,0.99,6.0,0.998,2.5,solid_angle,4,GEO
x74data,KNN,0.996,5.0,0.998,2.5,0.998,2.5,0.998,2.5,0.994,6.0,0.998,2.5,solid_angle,4,GEO
x73data,KNN,0.8480000000000001,6.0,0.8859999999999999,1.5,0.8759999999999999,3.0,0.8720000000000001,4.0,0.868,5.0,0.8860000000000001,1.5,solid_angle,4,GEO
x72data,KNN,0.9399999999999998,5.5,0.95,1.5,0.95,1.5,0.944,4.0,0.94,5.5,0.946,3.0,solid_angle,4,GEO
x71data,KNN,0.902,6.0,0.9559999999999998,2.0,0.958,1.0,0.952,4.5,0.954,3.0,0.952,4.5,solid_angle,4,GEO
x70data,KNN,0.5319999999999999,6.0,0.634,4.0,0.632,5.0,0.6459999999999999,3.0,0.6499999999999999,2.0,0.6599999999999999,1.0,solid_angle,4,GEO
x69data,KNN,0.6279999999999999,6.0,0.698,4.0,0.708,3.0,0.7240000000000001,1.0,0.7120000000000001,2.0,0.6960000000000001,5.0,solid_angle,4,GEO
x68data,KNN,0.884,6.0,0.914,5.0,0.9179999999999999,4.0,0.9359999999999999,1.0,0.9259999999999999,2.0,0.92,3.0,solid_angle,4,GEO
x66data,KNN,0.636,6.0,0.682,4.0,0.684,3.0,0.6739999999999999,5.0,0.6880000000000001,2.0,0.7040000000000001,1.0,solid_angle,4,GEO
x65data,KNN,0.78,3.5,0.7659999999999999,6.0,0.78,3.5,0.8119999999999999,1.0,0.7739999999999999,5.0,0.7919999999999999,2.0,solid_angle,4,GEO
x64data,KNN,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,solid_angle,4,GEO
x63data,KNN,0.6159999999999999,5.0,0.634,1.0,0.6180000000000001,4.0,0.62,3.0,0.614,6.0,0.626,2.0,solid_angle,4,GEO
x60data,KNN,0.7460000000000001,6.0,0.8039999999999999,4.0,0.8059999999999999,2.5,0.8059999999999998,2.5,0.8,5.0,0.8219999999999998,1.0,solid_angle,4,GEO
x50data,KNN,0.6459999999999999,6.0,0.8039999999999999,4.0,0.794,5.0,0.8139999999999998,3.0,0.8160000000000001,2.0,0.836,1.0,solid_angle,4,GEO
x4data,KNN,0.996,6.0,1.0,1.0,0.998,3.5,0.998,3.5,0.998,3.5,0.998,3.5,solid_angle,4,GEO
x48data,KNN,0.722,6.0,0.942,1.5,0.942,1.5,0.93,4.0,0.91,5.0,0.9359999999999999,3.0,solid_angle,4,GEO
x45data,KNN,0.6559999999999999,1.0,0.6460000000000001,2.0,0.632,4.0,0.622,6.0,0.6239999999999999,5.0,0.634,3.0,solid_angle,4,GEO
x39data,KNN,0.932,6.0,0.952,4.0,0.968,2.0,0.97,1.0,0.966,3.0,0.948,5.0,solid_angle,4,GEO
x38data,KNN,0.8880000000000001,5.0,0.908,3.5,0.908,3.5,0.91,2.0,0.8720000000000001,6.0,0.934,1.0,solid_angle,4,GEO
x35data,KNN,0.992,6.0,0.996,3.0,0.996,3.0,0.996,3.0,0.996,3.0,0.996,3.0,solid_angle,4,GEO
x32data,KNN,0.952,6.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,solid_angle,4,GEO
x31data,KNN,0.5959999999999999,6.0,0.8079999999999999,2.5,0.79,5.0,0.8220000000000001,1.0,0.8079999999999999,2.5,0.804,4.0,solid_angle,4,GEO
x30data,KNN,0.784,6.0,0.8640000000000001,3.0,0.852,4.5,0.8819999999999999,1.0,0.8719999999999999,2.0,0.852,4.5,solid_angle,4,GEO
x20data,KNN,0.202,6.0,0.612,3.0,0.556,5.0,0.5720000000000001,4.0,0.6199999999999999,2.0,0.626,1.0,solid_angle,4,GEO
x1data,KNN,0.8340000000000001,6.0,0.868,2.0,0.86,3.5,0.858,5.0,0.86,3.5,0.8759999999999999,1.0,solid_angle,4,GEO
x18data,KNN,0.222,6.0,0.736,3.0,0.7020000000000001,5.0,0.7240000000000001,4.0,0.762,1.0,0.75,2.0,solid_angle,4,GEO
appendicitis,KNN,0.194,6.0,0.5379999999999999,4.0,0.488,5.0,0.5760000000000001,1.0,0.5720000000000001,2.5,0.5720000000000001,2.5,solid_angle,4,GEO
autoUniv-au1-1000,KNN,0.484,6.0,0.588,2.0,0.5539999999999999,5.0,0.596,1.0,0.58,4.0,0.5820000000000001,3.0,solid_angle,4,GEO
climate-simulation-craches,KNN,0.062,6.0,0.51,2.0,0.46799999999999997,5.0,0.5,4.0,0.52,1.0,0.506,3.0,solid_angle,4,GEO
colon32,KNN,0.7979999999999999,6.0,0.8019999999999999,5.0,0.8440000000000001,1.0,0.8320000000000001,2.5,0.8079999999999999,4.0,0.8320000000000001,2.5,solid_angle,4,GEO
fertility-diagnosis,KNN,0.0,6.0,0.218,4.5,0.2280000000000001,2.0,0.226,3.0,0.384,1.0,0.218,4.5,solid_angle,4,GEO
