DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,QDA,0.79,6.0,0.7979999999999999,5.0,0.8220000000000001,3.0,0.836,1.0,0.8340000000000001,2.0,0.8119999999999999,4.0,solid_angle,1,IBA
x80data,QDA,0.7240000000000001,4.0,0.73,2.0,0.728,3.0,0.706,5.0,0.7040000000000001,6.0,0.7539999999999999,1.0,solid_angle,1,IBA
x7data,QDA,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,solid_angle,1,IBA
x79data,QDA,0.33799999999999997,3.0,0.15999999999999998,5.0,0.146,6.0,0.212,4.0,0.53,2.0,0.688,1.0,solid_angle,1,IBA
x78data,QDA,0.826,1.0,0.8039999999999999,2.0,0.794,4.0,0.7340000000000001,6.0,0.762,5.0,0.7979999999999999,3.0,solid_angle,1,IBA
x76data,QDA,0.17600000000000002,6.0,0.2600000000000001,5.0,0.36,3.0,0.442,2.0,0.272,4.0,0.7879999999999999,1.0,solid_angle,1,IBA
x75data,QDA,0.982,1.0,0.97,2.0,0.9640000000000001,3.5,0.9640000000000001,3.5,0.904,5.0,0.8959999999999999,6.0,solid_angle,1,IBA
x74data,QDA,0.982,1.0,0.976,2.5,0.97,4.0,0.976,2.5,0.924,5.0,0.904,6.0,solid_angle,1,IBA
x73data,QDA,0.6220000000000001,6.0,0.6900000000000001,3.0,0.7120000000000001,2.0,0.6519999999999999,5.0,0.6880000000000001,4.0,0.7879999999999999,1.0,solid_angle,1,IBA
x72data,QDA,0.946,1.5,0.944,3.5,0.944,3.5,0.932,6.0,0.946,1.5,0.934,5.0,solid_angle,1,IBA
x71data,QDA,0.858,6.0,0.8759999999999999,3.5,0.8759999999999999,3.5,0.8880000000000001,1.0,0.8720000000000001,5.0,0.8859999999999999,2.0,solid_angle,1,IBA
x70data,QDA,0.6599999999999999,1.5,0.6539999999999999,4.0,0.6559999999999999,3.0,0.652,5.0,0.66,1.5,0.634,6.0,solid_angle,1,IBA
x69data,QDA,0.644,3.0,0.634,6.0,0.636,5.0,0.6460000000000001,2.0,0.65,1.0,0.642,4.0,solid_angle,1,IBA
x68data,QDA,0.958,1.0,0.954,4.5,0.956,2.5,0.95,6.0,0.9559999999999998,2.5,0.954,4.5,solid_angle,1,IBA
x66data,QDA,0.014000000000000002,6.0,0.07200000000000001,5.0,0.174,4.0,0.24,3.0,0.336,2.0,0.3760000000000001,1.0,solid_angle,1,IBA
x65data,QDA,0.51,2.0,0.5,4.0,0.512,1.0,0.508,3.0,0.4920000000000001,5.0,0.4699999999999999,6.0,solid_angle,1,IBA
x64data,QDA,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,solid_angle,1,IBA
x63data,QDA,0.256,6.0,0.384,4.0,0.38,5.0,0.39399999999999996,2.0,0.41200000000000003,1.0,0.39,3.0,solid_angle,1,IBA
x60data,QDA,0.442,1.0,0.438,2.0,0.42,4.5,0.418,6.0,0.42,4.5,0.4320000000000001,3.0,solid_angle,1,IBA
x50data,QDA,0.222,5.0,0.08199999999999999,6.0,0.262,4.0,0.28,3.0,0.6199999999999999,1.0,0.562,2.0,solid_angle,1,IBA
x4data,QDA,0.9640000000000001,1.0,0.958,2.0,0.9280000000000002,4.0,0.708,6.0,0.7919999999999999,5.0,0.954,3.0,solid_angle,1,IBA
x48data,QDA,0.398,4.0,0.5920000000000001,3.0,0.6140000000000001,2.0,0.094,6.0,0.67,1.0,0.24000000000000005,5.0,solid_angle,1,IBA
x45data,QDA,0.518,1.0,0.386,5.0,0.502,2.0,0.366,6.0,0.414,4.0,0.4560000000000001,3.0,solid_angle,1,IBA
x39data,QDA,0.892,2.0,0.8939999999999999,1.0,0.89,3.0,0.732,6.0,0.858,4.0,0.8539999999999999,5.0,solid_angle,1,IBA
x38data,QDA,0.76,3.0,0.6839999999999999,4.0,0.772,2.0,0.496,6.0,0.508,5.0,0.8559999999999999,1.0,solid_angle,1,IBA
x35data,QDA,0.984,2.5,0.984,2.5,0.984,2.5,0.93,6.0,0.968,5.0,0.984,2.5,solid_angle,1,IBA
x32data,QDA,0.866,2.0,0.8480000000000001,4.0,0.892,1.0,0.6199999999999999,6.0,0.732,5.0,0.8600000000000001,3.0,solid_angle,1,IBA
x31data,QDA,0.246,3.0,0.128,6.0,0.14,5.0,0.236,4.0,0.29,2.0,0.4699999999999999,1.0,solid_angle,1,IBA
x30data,QDA,0.1,6.0,0.16399999999999998,4.0,0.242,2.0,0.14400000000000002,5.0,0.332,1.0,0.20600000000000002,3.0,solid_angle,1,IBA
x20data,QDA,0.248,6.0,0.4800000000000001,1.0,0.4,5.0,0.452,4.0,0.4560000000000001,3.0,0.474,2.0,solid_angle,1,IBA
x1data,QDA,0.7140000000000001,5.0,0.752,3.0,0.762,2.0,0.7380000000000001,4.0,0.6599999999999999,6.0,0.77,1.0,solid_angle,1,IBA
x18data,QDA,0.0,4.5,0.0,4.5,0.0,4.5,0.0,4.5,0.128,2.0,0.5159999999999999,1.0,solid_angle,1,IBA
appendicitis,QDA,0.494,5.0,0.472,6.0,0.5,3.0,0.516,2.0,0.496,4.0,0.562,1.0,solid_angle,1,IBA
autoUniv-au1-1000,QDA,0.294,5.0,0.33399999999999996,1.0,0.28600000000000003,6.0,0.312,2.0,0.306,3.0,0.302,4.0,solid_angle,1,IBA
climate-simulation-craches,QDA,0.5800000000000001,1.0,0.41600000000000004,5.5,0.4360000000000001,4.0,0.41600000000000004,5.5,0.5640000000000001,2.0,0.5559999999999999,3.0,solid_angle,1,IBA
colon32,QDA,0.036000000000000004,1.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,solid_angle,1,IBA
fertility-diagnosis,QDA,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.136,1.0,solid_angle,1,IBA
habermans-survival,QDA,0.2240000000000001,6.0,0.364,1.0,0.284,5.0,0.342,3.0,0.344,2.0,0.332,4.0,solid_angle,1,IBA
indian-liver-patient,QDA,0.31399999999999995,3.5,0.316,2.0,0.328,1.0,0.3140000000000001,3.5,0.3,5.0,0.272,6.0,solid_angle,1,IBA
ionosphere,QDA,0.7959999999999999,2.5,0.7979999999999999,1.0,0.7959999999999999,2.5,0.792,4.0,0.7879999999999999,5.0,0.784,6.0,solid_angle,1,IBA
