DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,KNN,0.968,4.0,0.968,4.0,0.972,1.0,0.97,2.0,0.962,6.0,0.968,4.0,area,9,PRE
x80data,KNN,0.934,3.0,0.932,4.0,0.938,1.5,0.924,5.0,0.938,1.5,0.914,6.0,area,9,PRE
x7data,KNN,0.972,4.0,0.972,4.0,0.976,1.5,0.976,1.5,0.9640000000000001,6.0,0.972,4.0,area,9,PRE
x79data,KNN,0.938,1.0,0.9359999999999999,3.0,0.934,5.0,0.9359999999999999,3.0,0.9259999999999999,6.0,0.9359999999999999,3.0,area,9,PRE
x78data,KNN,0.956,2.0,0.9540000000000001,3.0,0.952,4.0,0.942,6.0,0.9440000000000002,5.0,0.9600000000000002,1.0,area,9,PRE
x76data,KNN,0.97,1.0,0.948,5.0,0.954,3.5,0.962,2.0,0.94,6.0,0.954,3.5,area,9,PRE
x75data,KNN,0.992,5.0,0.996,2.5,0.996,2.5,0.996,2.5,0.986,6.0,0.996,2.5,area,9,PRE
x74data,KNN,0.992,5.0,0.996,2.5,0.996,2.5,0.996,2.5,0.988,6.0,0.996,2.5,area,9,PRE
x73data,KNN,0.906,2.0,0.908,1.0,0.9,3.5,0.8960000000000001,5.5,0.8959999999999999,5.5,0.9,3.5,area,9,PRE
x72data,KNN,0.95,1.5,0.946,3.0,0.95,1.5,0.9440000000000002,4.0,0.942,5.0,0.94,6.0,area,9,PRE
x71data,KNN,0.9440000000000002,6.0,0.9640000000000001,3.0,0.968,2.0,0.954,5.0,0.96,4.0,0.97,1.0,area,9,PRE
x70data,KNN,0.732,4.0,0.726,6.0,0.73,5.0,0.7340000000000001,3.0,0.736,2.0,0.74,1.0,area,9,PRE
x69data,KNN,0.7440000000000001,6.0,0.764,4.0,0.768,3.0,0.782,1.0,0.772,2.0,0.758,5.0,area,9,PRE
x68data,KNN,0.9259999999999999,4.0,0.922,6.0,0.924,5.0,0.934,1.0,0.93,3.0,0.932,2.0,area,9,PRE
x66data,KNN,0.738,1.5,0.732,5.0,0.736,3.0,0.726,6.0,0.7340000000000001,4.0,0.7380000000000001,1.5,area,9,PRE
x65data,KNN,0.8019999999999999,5.0,0.7959999999999999,6.0,0.8059999999999999,2.0,0.828,1.0,0.804,3.5,0.8039999999999999,3.5,area,9,PRE
x64data,KNN,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,area,9,PRE
x63data,KNN,0.6900000000000001,1.0,0.67,2.0,0.6559999999999999,3.0,0.6519999999999999,5.0,0.65,6.0,0.6539999999999999,4.0,area,9,PRE
x60data,KNN,0.8140000000000001,6.0,0.8200000000000001,4.0,0.8239999999999998,2.0,0.8219999999999998,3.0,0.8180000000000002,5.0,0.8280000000000001,1.0,area,9,PRE
x50data,KNN,0.9759999999999998,2.5,0.974,5.0,0.978,1.0,0.976,2.5,0.974,5.0,0.974,5.0,area,9,PRE
x4data,KNN,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,area,9,PRE
x48data,KNN,0.978,5.5,0.984,2.0,0.984,2.0,0.982,4.0,0.978,5.5,0.984,2.0,area,9,PRE
x45data,KNN,0.972,1.0,0.95,6.0,0.954,3.0,0.952,4.5,0.952,4.5,0.9620000000000001,2.0,area,9,PRE
x39data,KNN,0.984,2.5,0.984,2.5,0.982,4.0,0.986,1.0,0.98,5.5,0.98,5.5,area,9,PRE
x38data,KNN,0.986,1.0,0.972,5.0,0.974,3.5,0.976,2.0,0.9640000000000001,6.0,0.974,3.5,area,9,PRE
x35data,KNN,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,0.998,6.0,area,9,PRE
x32data,KNN,0.99,6.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,area,9,PRE
x31data,KNN,0.914,6.0,0.916,4.0,0.916,4.0,0.922,2.0,0.916,4.0,0.9259999999999999,1.0,area,9,PRE
x30data,KNN,0.9540000000000001,1.0,0.946,3.5,0.942,5.0,0.946,3.5,0.934,6.0,0.952,2.0,area,9,PRE
x20data,KNN,0.944,3.5,0.944,3.5,0.9440000000000002,3.5,0.942,6.0,0.944,3.5,0.946,1.0,area,9,PRE
x1data,KNN,0.942,1.0,0.934,4.0,0.934,4.0,0.934,4.0,0.9280000000000002,6.0,0.9359999999999999,2.0,area,9,PRE
x18data,KNN,0.934,6.0,0.948,2.5,0.946,4.0,0.948,2.5,0.952,1.0,0.944,5.0,area,9,PRE
appendicitis,KNN,0.7040000000000001,6.0,0.772,5.0,0.778,4.0,0.792,1.0,0.784,2.0,0.78,3.0,area,9,PRE
autoUniv-au1-1000,KNN,0.7,1.0,0.682,3.5,0.6679999999999999,6.0,0.688,2.0,0.6759999999999999,5.0,0.682,3.5,area,9,PRE
climate-simulation-craches,KNN,0.8400000000000001,6.0,0.86,2.0,0.858,4.0,0.86,2.0,0.86,2.0,0.852,5.0,area,9,PRE
colon32,KNN,0.858,4.0,0.8340000000000001,6.0,0.8759999999999999,1.0,0.8620000000000001,2.5,0.8380000000000001,5.0,0.8620000000000001,2.5,area,9,PRE
fertility-diagnosis,KNN,0.7719999999999999,5.0,0.7780000000000001,4.0,0.79,2.0,0.7859999999999999,3.0,0.8079999999999999,1.0,0.7619999999999999,6.0,area,9,PRE
habermans-survival,KNN,0.7,1.0,0.6779999999999999,5.0,0.69,4.0,0.6920000000000001,2.5,0.662,6.0,0.6920000000000001,2.5,area,9,PRE
indian-liver-patient,KNN,0.626,6.0,0.64,4.0,0.6559999999999999,1.0,0.63,5.0,0.6439999999999999,2.5,0.644,2.5,area,9,PRE
ionosphere,KNN,0.8559999999999999,6.0,0.89,4.0,0.884,5.0,0.904,2.0,0.902,3.0,0.91,1.0,area,9,PRE
lsvt-voice-rehabilitation,KNN,0.6519999999999999,3.0,0.6380000000000001,4.0,0.63,5.0,0.6599999999999999,2.0,0.6960000000000001,1.0,0.5680000000000001,6.0,area,9,PRE
ozone-eighthr,KNN,0.912,5.5,0.9179999999999999,1.5,0.914,4.0,0.916,3.0,0.9179999999999999,1.5,0.912,5.5,area,9,PRE
ozone-onehr,KNN,0.944,6.0,0.954,2.0,0.952,4.5,0.954,2.0,0.954,2.0,0.952,4.5,area,9,PRE
parkinsons,KNN,0.7659999999999999,1.0,0.752,5.0,0.748,6.0,0.758,4.0,0.76,3.0,0.764,2.0,area,9,PRE
phoneme,KNN,0.8640000000000001,6.0,0.882,1.0,0.8800000000000001,2.5,0.8800000000000001,2.5,0.8759999999999999,4.5,0.8759999999999999,4.5,area,9,PRE
pima-indians-diabetes,KNN,0.6799999999999999,1.0,0.6420000000000001,6.0,0.6579999999999999,3.0,0.6659999999999999,2.0,0.652,4.0,0.648,5.0,area,9,PRE
planning-relax,KNN,0.5,6.0,0.5660000000000001,4.5,0.5760000000000001,2.0,0.5660000000000001,4.5,0.596,1.0,0.568,3.0,area,9,PRE
qsar-biodegradation,KNN,0.828,1.0,0.8220000000000001,4.5,0.8220000000000001,4.5,0.82,6.0,0.8240000000000001,3.0,0.826,2.0,area,9,PRE
saheart,KNN,0.556,6.0,0.5720000000000001,4.0,0.5619999999999999,5.0,0.5740000000000001,3.0,0.58,2.0,0.606,1.0,area,9,PRE
seismic-bumps,KNN,0.8960000000000001,4.0,0.8939999999999999,5.0,0.898,3.0,0.902,2.0,0.904,1.0,0.89,6.0,area,9,PRE
spambase,KNN,0.8480000000000001,4.5,0.85,3.0,0.8539999999999999,1.0,0.852,2.0,0.8440000000000001,6.0,0.8479999999999999,4.5,area,9,PRE
spectf-heart,KNN,0.774,6.0,0.828,4.0,0.8299999999999998,3.0,0.8420000000000001,1.0,0.836,2.0,0.8240000000000001,5.0,area,9,PRE
statlog-german-credit,KNN,0.654,1.5,0.652,3.5,0.652,3.5,0.6540000000000001,1.5,0.6460000000000001,6.0,0.65,5.0,area,9,PRE
statlog-german-credit-numeric,KNN,0.7140000000000001,1.0,0.67,3.5,0.6699999999999999,3.5,0.6579999999999999,6.0,0.66,5.0,0.6819999999999999,2.0,area,9,PRE
thoracic-surgery,KNN,0.72,6.0,0.746,5.0,0.748,3.5,0.748,3.5,0.7539999999999999,2.0,0.764,1.0,area,9,PRE
thyroid-hypothyroid,KNN,0.982,1.5,0.982,1.5,0.98,4.0,0.98,4.0,0.976,6.0,0.98,4.0,area,9,PRE
thyroid-sick-euthyroid,KNN,0.8779999999999999,5.5,0.8780000000000001,5.5,0.884,1.0,0.8800000000000001,3.5,0.882,2.0,0.8799999999999999,3.5,area,9,PRE
vertebra-column-2c,KNN,0.818,2.0,0.8160000000000001,3.0,0.826,1.0,0.8,6.0,0.8140000000000001,4.0,0.8019999999999999,5.0,area,9,PRE
wdbc,KNN,0.93,1.0,0.9200000000000002,3.0,0.904,4.0,0.902,5.0,0.89,6.0,0.924,2.0,area,9,PRE
