DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,RF,0.882,7.0,0.9179999999999999,3.0,0.924,1.0,0.916,5.0,0.9179999999999999,3.0,0.9179999999999999,3.0,0.9,6.0,aspect_ratio,9,SPE
x80data,RF,0.534,7.0,0.6359999999999999,5.0,0.636,5.0,0.6359999999999999,5.0,0.764,3.0,0.8379999999999999,1.0,0.79,2.0,aspect_ratio,9,SPE
x7data,RF,0.7759999999999999,7.0,0.8160000000000001,5.5,0.8160000000000001,5.5,0.836,4.0,0.8560000000000001,2.5,0.916,1.0,0.8560000000000001,2.5,aspect_ratio,9,SPE
x79data,RF,0.728,7.0,0.794,5.0,0.7939999999999999,5.0,0.8160000000000001,3.0,0.86,1.0,0.794,5.0,0.8200000000000001,2.0,aspect_ratio,9,SPE
x78data,RF,0.914,2.0,0.884,6.5,0.914,2.0,0.914,2.0,0.884,6.5,0.912,4.5,0.912,4.5,aspect_ratio,9,SPE
x76data,RF,0.774,7.0,0.85,4.0,0.8859999999999999,2.0,0.79,6.0,0.82,5.0,0.898,1.0,0.852,3.0,aspect_ratio,9,SPE
x75data,RF,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,0.998,6.0,1.0,3.0,0.976,7.0,aspect_ratio,9,SPE
x74data,RF,1.0,1.0,0.976,5.5,0.998,2.5,0.976,5.5,0.976,5.5,0.998,2.5,0.976,5.5,aspect_ratio,9,SPE
x73data,RF,0.8160000000000001,7.0,0.8420000000000001,6.0,0.8699999999999999,4.0,0.8720000000000001,3.0,0.868,5.0,0.8740000000000001,2.0,0.8779999999999999,1.0,aspect_ratio,9,SPE
x72data,RF,0.948,7.0,0.96,5.5,0.972,2.0,0.96,5.5,0.972,2.0,0.966,4.0,0.972,2.0,aspect_ratio,9,SPE
x71data,RF,0.912,5.5,0.914,4.0,0.9179999999999999,2.0,0.884,7.0,0.912,5.5,0.942,1.0,0.916,3.0,aspect_ratio,9,SPE
x70data,RF,0.508,7.0,0.5720000000000001,6.0,0.588,5.0,0.6160000000000001,2.0,0.664,1.0,0.5920000000000001,4.0,0.6140000000000001,3.0,aspect_ratio,9,SPE
x69data,RF,0.5740000000000001,7.0,0.6759999999999999,5.0,0.6839999999999999,4.0,0.696,2.0,0.72,1.0,0.6719999999999999,6.0,0.6859999999999999,3.0,aspect_ratio,9,SPE
x68data,RF,0.946,7.0,0.966,4.0,0.972,2.0,0.962,6.0,0.974,1.0,0.966,4.0,0.966,4.0,aspect_ratio,9,SPE
x66data,RF,0.578,7.0,0.6339999999999999,4.5,0.6340000000000001,4.5,0.636,3.0,0.662,1.5,0.612,6.0,0.662,1.5,aspect_ratio,9,SPE
x65data,RF,0.7759999999999999,7.0,0.784,4.5,0.8160000000000001,1.0,0.784,4.5,0.8140000000000001,2.0,0.782,6.0,0.794,3.0,aspect_ratio,9,SPE
x64data,RF,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,aspect_ratio,9,SPE
x63data,RF,0.578,7.0,0.604,4.0,0.61,3.0,0.614,2.0,0.6199999999999999,1.0,0.5960000000000001,5.0,0.5820000000000001,6.0,aspect_ratio,9,SPE
x60data,RF,0.74,4.0,0.716,7.0,0.742,3.0,0.758,2.0,0.738,5.0,0.7780000000000001,1.0,0.7259999999999999,6.0,aspect_ratio,9,SPE
