DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,GNB,0.942,4.5,0.942,4.5,0.94,7.0,0.944,1.5,0.942,4.5,0.942,4.5,0.944,1.5,solid_angle,9,PRE
x80data,GNB,0.93,7.0,0.938,1.5,0.938,1.5,0.934,4.5,0.934,4.5,0.9359999999999999,3.0,0.9319999999999998,6.0,solid_angle,9,PRE
x7data,GNB,0.9,2.5,0.902,1.0,0.898,4.5,0.8940000000000001,6.0,0.89,7.0,0.898,4.5,0.9,2.5,solid_angle,9,PRE
x79data,GNB,0.9,5.0,0.9,5.0,0.9,5.0,0.898,7.0,0.906,3.0,0.932,1.0,0.916,2.0,solid_angle,9,PRE
x78data,GNB,0.954,4.0,0.966,1.0,0.948,6.5,0.954,4.0,0.954,4.0,0.96,2.0,0.948,6.5,solid_angle,9,PRE
x76data,GNB,0.948,1.5,0.946,3.0,0.938,5.0,0.9479999999999998,1.5,0.9359999999999999,6.0,0.934,7.0,0.9440000000000002,4.0,solid_angle,9,PRE
x75data,GNB,0.988,1.0,0.976,3.0,0.97,5.0,0.97,5.0,0.95,7.0,0.98,2.0,0.97,5.0,solid_angle,9,PRE
x74data,GNB,0.988,1.0,0.974,4.0,0.97,6.0,0.978,3.0,0.97,6.0,0.98,2.0,0.97,6.0,solid_angle,9,PRE
x73data,GNB,0.892,3.0,0.8859999999999999,5.5,0.8960000000000001,1.0,0.8859999999999999,5.5,0.8799999999999999,7.0,0.89,4.0,0.8939999999999999,2.0,solid_angle,9,PRE
x72data,GNB,0.8779999999999999,1.0,0.8759999999999999,2.5,0.8740000000000001,5.0,0.8740000000000001,5.0,0.8720000000000001,7.0,0.8759999999999999,2.5,0.8740000000000001,5.0,solid_angle,9,PRE
x71data,GNB,0.91,2.5,0.912,1.0,0.91,2.5,0.8959999999999999,5.5,0.8959999999999999,5.5,0.8740000000000001,7.0,0.904,4.0,solid_angle,9,PRE
x70data,GNB,0.764,2.0,0.7619999999999999,3.5,0.7460000000000001,6.0,0.7659999999999999,1.0,0.762,3.5,0.7339999999999999,7.0,0.76,5.0,solid_angle,9,PRE
x69data,GNB,0.772,5.0,0.7759999999999999,3.5,0.7659999999999999,6.0,0.792,2.0,0.7939999999999999,1.0,0.74,7.0,0.7759999999999999,3.5,solid_angle,9,PRE
x68data,GNB,0.8480000000000001,1.0,0.8400000000000001,2.0,0.818,4.0,0.696,7.0,0.71,6.0,0.8079999999999999,5.0,0.8299999999999998,3.0,solid_angle,9,PRE
x66data,GNB,0.7559999999999999,4.0,0.748,5.0,0.7300000000000001,7.0,0.7460000000000001,6.0,0.7619999999999999,3.0,0.772,1.0,0.764,2.0,solid_angle,9,PRE
x65data,GNB,0.7819999999999998,3.0,0.7819999999999998,3.0,0.7879999999999999,1.0,0.764,6.0,0.752,7.0,0.7799999999999999,5.0,0.7819999999999998,3.0,solid_angle,9,PRE
x64data,GNB,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,solid_angle,9,PRE
x63data,GNB,0.6220000000000001,6.0,0.662,3.0,0.664,1.5,0.636,5.0,0.6559999999999999,4.0,0.5860000000000001,7.0,0.6639999999999999,1.5,solid_angle,9,PRE
x60data,GNB,0.7,6.0,0.716,2.5,0.72,1.0,0.716,2.5,0.7120000000000001,4.0,0.618,7.0,0.71,5.0,solid_angle,9,PRE
x50data,GNB,0.976,4.5,0.978,1.0,0.976,4.5,0.976,4.5,0.976,4.5,0.976,4.5,0.976,4.5,solid_angle,9,PRE
x4data,GNB,0.9359999999999999,1.0,0.91,3.0,0.866,5.0,0.8560000000000001,6.0,0.852,7.0,0.904,4.0,0.914,2.0,solid_angle,9,PRE
x48data,GNB,0.98,1.5,0.978,3.5,0.974,6.5,0.974,6.5,0.9759999999999998,5.0,0.98,1.5,0.978,3.5,solid_angle,9,PRE
x45data,GNB,0.968,1.0,0.9640000000000001,4.0,0.9640000000000001,4.0,0.952,6.5,0.952,6.5,0.966,2.0,0.9640000000000001,4.0,solid_angle,9,PRE
x39data,GNB,0.954,5.0,0.954,5.0,0.954,5.0,0.946,7.0,0.9559999999999998,3.0,0.966,1.0,0.958,2.0,solid_angle,9,PRE
x38data,GNB,0.976,2.0,0.982,1.0,0.9640000000000001,5.0,0.94,7.0,0.9479999999999998,6.0,0.968,4.0,0.972,3.0,solid_angle,9,PRE
x35data,GNB,1.0,2.5,1.0,2.5,1.0,2.5,0.998,5.0,0.992,6.0,0.99,7.0,1.0,2.5,solid_angle,9,PRE
x32data,GNB,0.9419999999999998,2.5,0.942,2.5,0.9420000000000002,2.5,0.914,6.0,0.904,7.0,0.942,2.5,0.94,5.0,solid_angle,9,PRE
x31data,GNB,0.89,6.0,0.8959999999999999,5.0,0.9,3.5,0.884,7.0,0.9,3.5,0.908,2.0,0.91,1.0,solid_angle,9,PRE
x30data,GNB,0.908,5.5,0.906,7.0,0.908,5.5,0.914,3.0,0.9179999999999999,2.0,0.93,1.0,0.91,4.0,solid_angle,9,PRE
x20data,GNB,0.94,3.5,0.9399999999999998,3.5,0.94,3.5,0.938,6.5,0.938,6.5,0.942,1.0,0.9399999999999998,3.5,solid_angle,9,PRE
x1data,GNB,0.932,4.5,0.934,2.5,0.938,1.0,0.9259999999999999,7.0,0.932,4.5,0.93,6.0,0.934,2.5,solid_angle,9,PRE
x18data,GNB,0.942,2.0,0.9399999999999998,4.5,0.938,6.0,0.9399999999999998,4.5,0.942,2.0,0.9179999999999999,7.0,0.942,2.0,solid_angle,9,PRE
appendicitis,GNB,0.7819999999999999,7.0,0.7979999999999999,2.0,0.79,5.0,0.7979999999999999,2.0,0.7859999999999999,6.0,0.7939999999999999,4.0,0.7979999999999999,2.0,solid_angle,9,PRE
