DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,ABC,0.7959999999999999,6.0,0.9179999999999999,4.0,0.924,1.5,0.924,1.5,0.92,3.0,0.916,5.0,solid_angle,9,SPE
x80data,ABC,0.5619999999999999,6.0,0.7380000000000001,3.0,0.74,2.0,0.6620000000000001,5.0,0.76,1.0,0.7360000000000001,4.0,solid_angle,9,SPE
x7data,ABC,0.55,6.0,0.7759999999999999,4.0,0.8160000000000001,2.0,0.7539999999999999,5.0,0.7959999999999999,3.0,0.8560000000000001,1.0,solid_angle,9,SPE
x79data,ABC,0.6859999999999999,6.0,0.8019999999999999,4.5,0.8299999999999998,3.0,0.8620000000000001,1.0,0.858,2.0,0.8019999999999999,4.5,solid_angle,9,SPE
x78data,ABC,0.884,4.0,0.8800000000000001,5.5,0.8800000000000001,5.5,0.912,2.0,0.912,2.0,0.912,2.0,solid_angle,9,SPE
x76data,ABC,0.7979999999999999,4.0,0.78,5.5,0.8800000000000001,1.0,0.8019999999999999,3.0,0.8160000000000001,2.0,0.78,5.5,solid_angle,9,SPE
x75data,ABC,0.952,5.0,0.976,3.5,1.0,1.0,0.976,3.5,0.922,6.0,0.998,2.0,solid_angle,9,SPE
x74data,ABC,0.952,4.5,0.976,3.0,1.0,1.5,0.952,4.5,0.9259999999999999,6.0,1.0,1.5,solid_angle,9,SPE
x73data,ABC,0.826,6.0,0.8420000000000001,3.0,0.8320000000000001,5.0,0.8380000000000001,4.0,0.8539999999999999,2.0,0.86,1.0,solid_angle,9,SPE
x72data,ABC,0.922,6.0,0.9359999999999999,4.0,0.954,2.0,0.9440000000000002,3.0,0.958,1.0,0.934,5.0,solid_angle,9,SPE
x71data,ABC,0.858,6.0,0.8860000000000001,4.0,0.8720000000000001,5.0,0.914,2.0,0.898,3.0,0.93,1.0,solid_angle,9,SPE
x70data,ABC,0.5439999999999999,6.0,0.626,4.0,0.6220000000000001,5.0,0.664,2.0,0.6839999999999999,1.0,0.6539999999999999,3.0,solid_angle,9,SPE
x69data,ABC,0.588,6.0,0.68,3.5,0.7040000000000001,1.0,0.68,3.5,0.698,2.0,0.6519999999999999,5.0,solid_angle,9,SPE
x68data,ABC,0.942,6.0,0.946,5.0,0.9559999999999998,2.0,0.948,4.0,0.958,1.0,0.95,3.0,solid_angle,9,SPE
x66data,ABC,0.59,6.0,0.638,5.0,0.652,2.0,0.6460000000000001,4.0,0.664,1.0,0.65,3.0,solid_angle,9,SPE
x65data,ABC,0.8059999999999998,1.0,0.7879999999999999,3.0,0.7779999999999999,6.0,0.792,2.0,0.78,5.0,0.784,4.0,solid_angle,9,SPE
x64data,ABC,0.986,5.0,1.0,2.0,1.0,2.0,0.986,5.0,0.986,5.0,1.0,2.0,solid_angle,9,SPE
x63data,ABC,0.5120000000000001,6.0,0.5740000000000001,3.0,0.5660000000000001,5.0,0.596,1.0,0.586,2.0,0.57,4.0,solid_angle,9,SPE
x60data,ABC,0.758,1.0,0.7240000000000001,5.0,0.7300000000000001,3.0,0.7499999999999999,2.0,0.726,4.0,0.7160000000000001,6.0,solid_angle,9,SPE
x50data,ABC,0.46799999999999997,6.0,0.608,2.5,0.524,5.0,0.5800000000000001,4.0,0.608,2.5,0.6920000000000001,1.0,solid_angle,9,SPE
x4data,ABC,0.8959999999999999,4.5,0.954,1.0,0.946,2.0,0.8960000000000001,4.5,0.858,6.0,0.924,3.0,solid_angle,9,SPE
x48data,ABC,0.508,6.0,0.728,4.5,0.75,2.0,0.7280000000000001,4.5,0.794,1.0,0.732,3.0,solid_angle,9,SPE
x45data,ABC,0.424,4.5,0.4720000000000001,1.5,0.424,4.5,0.424,4.5,0.424,4.5,0.4720000000000001,1.5,solid_angle,9,SPE
x39data,ABC,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,0.968,6.0,1.0,3.0,solid_angle,9,SPE
x38data,ABC,0.7619999999999999,5.0,0.8099999999999999,2.0,0.8099999999999999,2.0,0.7619999999999999,5.0,0.7619999999999999,5.0,0.8099999999999999,2.0,solid_angle,9,SPE
x35data,ABC,0.992,4.0,0.992,4.0,1.0,1.0,0.992,4.0,0.992,4.0,0.992,4.0,solid_angle,9,SPE
x32data,ABC,0.8800000000000001,6.0,0.93,5.0,0.96,3.0,0.94,4.0,0.98,2.0,0.99,1.0,solid_angle,9,SPE
x31data,ABC,0.5,6.0,0.602,4.0,0.622,3.0,0.6559999999999999,2.0,0.672,1.0,0.584,5.0,solid_angle,9,SPE
x30data,ABC,0.696,6.0,0.82,2.5,0.82,2.5,0.7659999999999999,5.0,0.8460000000000001,1.0,0.8,4.0,solid_angle,9,SPE
x20data,ABC,0.132,6.0,0.5820000000000001,2.0,0.392,5.0,0.508,4.0,0.56,3.0,0.5960000000000001,1.0,solid_angle,9,SPE
x1data,ABC,0.5619999999999999,6.0,0.634,5.0,0.7120000000000001,1.0,0.6559999999999999,4.0,0.708,2.0,0.6599999999999999,3.0,solid_angle,9,SPE
x18data,ABC,0.398,6.0,0.512,4.0,0.4940000000000001,5.0,0.56,2.0,0.606,1.0,0.5559999999999999,3.0,solid_angle,9,SPE
appendicitis,ABC,0.402,6.0,0.46399999999999997,5.0,0.4699999999999999,4.0,0.4880000000000001,3.0,0.4980000000000001,2.0,0.542,1.0,solid_angle,9,SPE
autoUniv-au1-1000,ABC,0.36,6.0,0.446,4.0,0.452,1.0,0.45,2.5,0.45,2.5,0.392,5.0,solid_angle,9,SPE
climate-simulation-craches,ABC,0.29800000000000004,6.0,0.51,1.0,0.396,4.5,0.434,2.0,0.41600000000000004,3.0,0.396,4.5,solid_angle,9,SPE
colon32,ABC,0.8140000000000001,6.0,0.866,1.0,0.8480000000000001,2.5,0.8480000000000001,2.5,0.8460000000000001,4.0,0.8160000000000001,5.0,solid_angle,9,SPE
fertility-diagnosis,ABC,0.2,5.0,0.19,6.0,0.34400000000000003,1.0,0.2540000000000001,3.0,0.3120000000000001,2.0,0.2520000000000001,4.0,solid_angle,9,SPE
habermans-survival,ABC,0.384,6.0,0.4859999999999999,5.0,0.498,4.0,0.502,3.0,0.55,1.0,0.51,2.0,solid_angle,9,SPE
indian-liver-patient,ABC,0.458,6.0,0.55,3.5,0.5399999999999999,5.0,0.584,2.0,0.598,1.0,0.55,3.5,solid_angle,9,SPE
ionosphere,ABC,0.882,5.0,0.8859999999999999,3.5,0.8859999999999999,3.5,0.9,1.0,0.8779999999999999,6.0,0.898,2.0,solid_angle,9,SPE
lsvt-voice-rehabilitation,ABC,0.542,5.0,0.61,1.0,0.55,4.0,0.562,3.0,0.54,6.0,0.6,2.0,solid_angle,9,SPE
ozone-eighthr,ABC,0.354,6.0,0.568,4.0,0.5120000000000001,5.0,0.5980000000000001,3.0,0.602,2.0,0.612,1.0,solid_angle,9,SPE
ozone-onehr,ABC,0.202,6.0,0.5499999999999999,1.0,0.388,5.0,0.4440000000000001,4.0,0.5199999999999999,2.0,0.48200000000000004,3.0,solid_angle,9,SPE
parkinsons,ABC,0.82,5.0,0.7879999999999999,6.0,0.8380000000000001,3.0,0.8380000000000001,3.0,0.85,1.0,0.8379999999999999,3.0,solid_angle,9,SPE
phoneme,ABC,0.71,6.0,0.784,4.0,0.79,2.0,0.794,1.0,0.784,4.0,0.784,4.0,solid_angle,9,SPE
pima-indians-diabetes,ABC,0.532,6.0,0.5760000000000001,4.0,0.5839999999999999,2.0,0.578,3.0,0.5980000000000001,1.0,0.5740000000000001,5.0,solid_angle,9,SPE
planning-relax,ABC,0.366,3.0,0.396,1.0,0.362,4.0,0.388,2.0,0.35,5.0,0.336,6.0,solid_angle,9,SPE
qsar-biodegradation,ABC,0.804,6.0,0.8240000000000001,2.0,0.8220000000000001,3.5,0.8079999999999999,5.0,0.8280000000000001,1.0,0.8220000000000001,3.5,solid_angle,9,SPE
saheart,ABC,0.612,6.0,0.6780000000000002,2.0,0.648,3.5,0.644,5.0,0.6839999999999999,1.0,0.6479999999999999,3.5,solid_angle,9,SPE
seismic-bumps,ABC,0.09,6.0,0.442,3.0,0.3720000000000001,5.0,0.4940000000000001,1.0,0.476,2.0,0.4400000000000001,4.0,solid_angle,9,SPE
spambase,ABC,0.9179999999999999,3.0,0.924,1.0,0.9179999999999999,3.0,0.9179999999999999,3.0,0.908,6.0,0.916,5.0,solid_angle,9,SPE
spectf-heart,ABC,0.8860000000000001,5.0,0.908,3.0,0.8759999999999999,6.0,0.912,1.0,0.91,2.0,0.89,4.0,solid_angle,9,SPE
statlog-german-credit,ABC,0.556,6.0,0.6359999999999999,2.0,0.6100000000000001,5.0,0.632,3.0,0.6559999999999999,1.0,0.624,4.0,solid_angle,9,SPE
statlog-german-credit-numeric,ABC,0.568,6.0,0.652,1.0,0.6040000000000001,5.0,0.638,3.0,0.6439999999999999,2.0,0.6199999999999999,4.0,solid_angle,9,SPE
thoracic-surgery,ABC,0.198,6.0,0.3,4.0,0.248,5.0,0.302,3.0,0.316,2.0,0.32799999999999996,1.0,solid_angle,9,SPE
thyroid-hypothyroid,ABC,0.8300000000000001,6.0,0.92,2.0,0.9179999999999999,3.0,0.912,5.0,0.922,1.0,0.914,4.0,solid_angle,9,SPE
thyroid-sick-euthyroid,ABC,0.728,6.0,0.8540000000000001,3.0,0.8180000000000002,5.0,0.8360000000000001,4.0,0.8779999999999999,2.0,0.884,1.0,solid_angle,9,SPE
vertebra-column-2c,ABC,0.7459999999999999,6.0,0.7759999999999999,3.0,0.764,5.0,0.774,4.0,0.784,2.0,0.8039999999999999,1.0,solid_angle,9,SPE
wdbc,ABC,0.948,5.0,0.952,4.0,0.954,2.0,0.954,2.0,0.944,6.0,0.954,2.0,solid_angle,9,SPE
wholesale-channel,ABC,0.8440000000000001,6.0,0.8539999999999999,4.0,0.8639999999999999,3.0,0.8740000000000001,2.0,0.8759999999999999,1.0,0.85,5.0,solid_angle,9,SPE
wilt,ABC,0.612,6.0,0.8640000000000001,5.0,0.884,2.0,0.882,3.5,0.906,1.0,0.882,3.5,solid_angle,9,SPE
