DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,MLP,0.89893880887154,6.0,0.9492768336320536,3.0,0.9582531313227975,1.0,0.9482372788366432,4.0,0.955813004732389,2.0,0.917095529431294,5.0,edge_ratio,1,AUC
x80data,MLP,0.6707416081186572,6.0,0.8903473848555816,2.0,0.8870413739266201,3.0,0.8837353629976581,5.0,0.8907220921155347,1.0,0.8863817330210774,4.0,edge_ratio,1,AUC
x7data,MLP,0.6767468499427263,6.0,0.9584192439862542,1.0,0.9473081328751431,4.0,0.938258877434135,5.0,0.9532646048109964,2.0,0.9481099656357388,3.0,edge_ratio,1,AUC
x79data,MLP,0.7978276872498571,6.0,0.9042742281303604,4.0,0.8913021726700971,5.0,0.9073088193253288,3.0,0.9229452544311036,1.0,0.9188689965694684,2.0,edge_ratio,1,AUC
x78data,MLP,0.5,6.0,0.91981981981982,2.0,0.9058558558558559,3.0,0.8752252252252253,4.0,0.8612612612612613,5.0,0.9283783783783784,1.0,edge_ratio,1,AUC
x76data,MLP,0.7996986785144681,6.0,0.9056345408976988,5.0,0.9265424925951244,1.0,0.924788106630212,2.0,0.9212793347003874,3.0,0.9120631123262702,4.0,edge_ratio,1,AUC
x75data,MLP,0.7,6.0,0.9972222222222221,1.0,0.9829365079365079,2.0,0.9345238095238096,5.0,0.9404761904761904,4.0,0.98015873015873,3.0,edge_ratio,1,AUC
x74data,MLP,0.7142857142857142,6.0,0.9972222222222221,1.0,0.98015873015873,2.0,0.9400793650793652,4.0,0.9317460317460317,5.0,0.946031746031746,3.0,edge_ratio,1,AUC
x73data,MLP,0.8323755656108597,6.0,0.8584860482654599,5.0,0.8641270739064858,4.0,0.8665309200603317,3.0,0.8682126696832579,2.0,0.8727168174962292,1.0,edge_ratio,1,AUC
x72data,MLP,0.7903413834227788,6.0,0.9455277280858676,2.0,0.9406261180679788,3.0,0.9369379844961241,4.0,0.929396243291592,5.0,0.9495184853905784,1.0,edge_ratio,1,AUC
x71data,MLP,0.5,6.0,0.8651704545454546,5.0,0.8780113636363636,4.0,0.9030681818181816,1.0,0.8848863636363635,2.0,0.8782007575757576,3.0,edge_ratio,1,AUC
x70data,MLP,0.5039566275145839,6.0,0.7026387689910855,1.0,0.6707501678569251,5.0,0.6844526701604161,2.0,0.6800584519958262,3.0,0.6797398871652671,4.0,edge_ratio,1,AUC
x69data,MLP,0.5490512768884862,6.0,0.6898290748011678,3.0,0.6770869223799456,4.0,0.6976911641330246,2.0,0.6998797476425384,1.0,0.6728997013322594,5.0,edge_ratio,1,AUC
