DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SGD,0.946,2.5,0.948,1.0,0.938,6.0,0.9440000000000002,4.0,0.94,5.0,0.946,2.5,solid_angle,1,PRE
x80data,SGD,0.85,6.0,0.93,3.0,0.914,5.0,0.922,4.0,0.9399999999999998,1.5,0.94,1.5,solid_angle,1,PRE
x7data,SGD,0.922,6.0,0.97,2.0,0.942,5.0,0.95,4.0,0.9640000000000001,3.0,0.974,1.0,solid_angle,1,PRE
x79data,SGD,0.9279999999999999,4.0,0.932,1.5,0.9280000000000002,4.0,0.932,1.5,0.9260000000000002,6.0,0.9280000000000002,4.0,solid_angle,1,PRE
x78data,SGD,0.6040000000000001,5.0,0.7380000000000001,3.0,0.5900000000000001,6.0,0.8860000000000001,2.0,0.696,4.0,0.914,1.0,solid_angle,1,PRE
x76data,SGD,0.916,5.0,0.9200000000000002,2.5,0.9260000000000002,1.0,0.91,6.0,0.92,2.5,0.9179999999999999,4.0,solid_angle,1,PRE
x75data,SGD,0.948,2.5,0.968,1.0,0.906,6.0,0.9179999999999999,5.0,0.948,2.5,0.94,4.0,solid_angle,1,PRE
x74data,SGD,0.772,6.0,0.94,5.0,0.958,2.0,0.972,1.0,0.9559999999999998,3.0,0.95,4.0,solid_angle,1,PRE
x73data,SGD,0.884,6.0,0.9,3.0,0.89,5.0,0.912,1.0,0.898,4.0,0.908,2.0,solid_angle,1,PRE
x72data,SGD,0.792,6.0,0.8379999999999999,4.0,0.858,1.0,0.85,2.0,0.818,5.0,0.8440000000000001,3.0,solid_angle,1,PRE
x71data,SGD,0.8300000000000001,1.0,0.732,2.0,0.21600000000000005,6.0,0.726,3.0,0.708,4.0,0.334,5.0,solid_angle,1,PRE
x70data,SGD,0.634,5.0,0.708,1.0,0.6920000000000001,2.0,0.6659999999999999,3.0,0.624,6.0,0.65,4.0,solid_angle,1,PRE
x69data,SGD,0.536,6.0,0.636,1.0,0.5800000000000001,4.0,0.6100000000000001,2.0,0.5539999999999999,5.0,0.5920000000000001,3.0,solid_angle,1,PRE
x68data,SGD,0.528,6.0,0.672,4.0,0.7220000000000001,3.0,0.728,2.0,0.738,1.0,0.6080000000000001,5.0,solid_angle,1,PRE
x66data,SGD,0.75,3.5,0.7440000000000001,5.0,0.758,2.0,0.732,6.0,0.75,3.5,0.768,1.0,solid_angle,1,PRE
x65data,SGD,0.4480000000000001,5.0,0.52,3.0,0.7260000000000001,1.0,0.53,2.0,0.378,6.0,0.516,4.0,solid_angle,1,PRE
x64data,SGD,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,solid_angle,1,PRE
x63data,SGD,0.462,6.0,0.55,3.5,0.508,5.0,0.62,2.0,0.55,3.5,0.6559999999999999,1.0,solid_angle,1,PRE
x60data,SGD,0.35200000000000004,4.5,0.35600000000000004,2.0,0.35600000000000004,2.0,0.35600000000000004,2.0,0.35200000000000004,4.5,0.18600000000000005,6.0,solid_angle,1,PRE
x50data,SGD,0.96,6.0,0.978,1.5,0.9759999999999998,4.0,0.978,1.5,0.976,4.0,0.9759999999999998,4.0,solid_angle,1,PRE
x4data,SGD,0.948,3.0,0.956,1.0,0.924,4.0,0.906,5.0,0.898,6.0,0.952,2.0,solid_angle,1,PRE
x48data,SGD,0.9599999999999996,6.0,0.98,2.5,0.982,1.0,0.98,2.5,0.978,4.5,0.978,4.5,solid_angle,1,PRE
x45data,SGD,0.968,1.0,0.9640000000000001,2.0,0.9620000000000001,3.0,0.954,5.0,0.96,4.0,0.77,6.0,solid_angle,1,PRE
x39data,SGD,0.9399999999999998,6.0,0.976,2.5,0.978,1.0,0.976,2.5,0.968,4.0,0.9620000000000001,5.0,solid_angle,1,PRE
x38data,SGD,0.8959999999999999,6.0,0.974,2.0,0.97,3.0,0.978,1.0,0.968,4.5,0.968,4.5,solid_angle,1,PRE
x35data,SGD,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,0.996,6.0,solid_angle,1,PRE
x32data,SGD,0.946,5.5,0.956,2.5,0.962,1.0,0.952,4.0,0.956,2.5,0.946,5.5,solid_angle,1,PRE
x31data,SGD,0.8560000000000001,6.0,0.91,4.5,0.9200000000000002,2.5,0.922,1.0,0.91,4.5,0.9200000000000002,2.5,solid_angle,1,PRE
x30data,SGD,0.95,2.0,0.948,3.0,0.938,5.0,0.9200000000000002,6.0,0.94,4.0,0.952,1.0,solid_angle,1,PRE
x20data,SGD,0.93,6.0,0.946,3.0,0.946,3.0,0.946,3.0,0.946,3.0,0.946,3.0,solid_angle,1,PRE
x1data,SGD,0.8320000000000001,6.0,0.93,2.0,0.922,5.0,0.93,2.0,0.93,2.0,0.9279999999999999,4.0,solid_angle,1,PRE
x18data,SGD,0.9179999999999999,4.0,0.742,5.0,0.93,3.0,0.942,1.0,0.932,2.0,0.552,6.0,solid_angle,1,PRE
appendicitis,SGD,0.7659999999999999,4.0,0.78,3.0,0.8099999999999999,1.0,0.7860000000000001,2.0,0.7340000000000001,5.0,0.486,6.0,solid_angle,1,PRE
autoUniv-au1-1000,SGD,0.6839999999999999,4.0,0.7,2.0,0.674,5.0,0.632,6.0,0.6920000000000001,3.0,0.7120000000000001,1.0,solid_angle,1,PRE
climate-simulation-craches,SGD,0.836,6.0,0.8779999999999999,1.5,0.86,4.0,0.8779999999999999,1.5,0.85,5.0,0.8640000000000001,3.0,solid_angle,1,PRE
colon32,SGD,0.5559999999999999,6.0,0.7659999999999999,3.0,0.7020000000000001,5.0,0.8640000000000001,2.0,0.748,4.0,0.866,1.0,solid_angle,1,PRE
