DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SVM,0.556,6.0,0.7879999999999999,5.0,0.8100000000000002,3.0,0.818,1.0,0.8160000000000001,2.0,0.7979999999999999,4.0,min_solid_angle,4,IBA
x80data,SVM,0.0,6.0,0.7539999999999999,2.0,0.742,3.0,0.736,4.0,0.728,5.0,0.76,1.0,min_solid_angle,4,IBA
x7data,SVM,0.0,6.0,0.28,1.0,0.07200000000000001,4.0,0.12,3.0,0.048,5.0,0.188,2.0,min_solid_angle,4,IBA
x79data,SVM,0.0,6.0,0.7300000000000001,5.0,0.7700000000000001,2.0,0.7559999999999999,3.0,0.7440000000000001,4.0,0.7759999999999999,1.0,min_solid_angle,4,IBA
x78data,SVM,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,min_solid_angle,4,IBA
x76data,SVM,0.0,6.0,0.804,1.0,0.79,4.0,0.8,2.5,0.7820000000000001,5.0,0.8,2.5,min_solid_angle,4,IBA
x75data,SVM,0.0,5.5,0.414,1.0,0.18,3.0,0.03,4.0,0.0,5.5,0.384,2.0,min_solid_angle,4,IBA
x74data,SVM,0.0,5.0,0.388,1.0,0.15,3.0,0.0,5.0,0.0,5.0,0.33,2.0,min_solid_angle,4,IBA
x73data,SVM,0.0,6.0,0.768,5.0,0.774,4.0,0.8,1.0,0.79,2.0,0.7859999999999999,3.0,min_solid_angle,4,IBA
x72data,SVM,0.0,6.0,0.518,4.0,0.522,2.5,0.53,1.0,0.514,5.0,0.522,2.5,min_solid_angle,4,IBA
x71data,SVM,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,min_solid_angle,4,IBA
x70data,SVM,0.0,4.0,0.0,4.0,0.094,1.0,0.0,4.0,0.0,4.0,0.0,4.0,min_solid_angle,4,IBA
x69data,SVM,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,min_solid_angle,4,IBA
x68data,SVM,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,min_solid_angle,4,IBA
