DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,DTREE,0.9640000000000001,1.5,0.96,5.0,0.962,3.5,0.958,6.0,0.946,7.0,0.9640000000000001,1.5,0.962,3.5,edge_ratio,1,PRE
x80data,DTREE,0.906,4.5,0.912,3.0,0.92,1.0,0.898,7.0,0.9,6.0,0.914,2.0,0.906,4.5,edge_ratio,1,PRE
x7data,DTREE,0.958,1.0,0.9359999999999999,5.0,0.9559999999999998,2.0,0.9399999999999998,4.0,0.9280000000000002,6.5,0.95,3.0,0.9279999999999999,6.5,edge_ratio,1,PRE
x79data,DTREE,0.9280000000000002,5.0,0.93,4.0,0.9359999999999999,2.5,0.938,1.0,0.9179999999999999,6.0,0.9359999999999999,2.5,0.914,7.0,edge_ratio,1,PRE
x78data,DTREE,0.9559999999999998,3.5,0.956,3.5,0.954,5.0,0.944,6.0,0.958,2.0,0.9600000000000002,1.0,0.942,7.0,edge_ratio,1,PRE
x76data,DTREE,0.892,7.0,0.914,4.0,0.922,1.0,0.912,5.0,0.916,2.5,0.916,2.5,0.9059999999999999,6.0,edge_ratio,1,PRE
x75data,DTREE,0.988,3.0,0.982,4.0,0.992,1.5,0.992,1.5,0.97,7.0,0.972,5.5,0.972,5.5,edge_ratio,1,PRE
x74data,DTREE,0.984,4.0,0.984,4.0,0.988,1.5,0.988,1.5,0.984,4.0,0.98,6.0,0.9640000000000001,7.0,edge_ratio,1,PRE
x73data,DTREE,0.922,1.0,0.91,2.0,0.8979999999999999,5.0,0.9,4.0,0.8740000000000001,7.0,0.908,3.0,0.8939999999999999,6.0,edge_ratio,1,PRE
x72data,DTREE,0.9440000000000002,3.5,0.954,2.0,0.942,5.0,0.956,1.0,0.9259999999999999,6.0,0.944,3.5,0.916,7.0,edge_ratio,1,PRE
x71data,DTREE,0.922,5.0,0.9259999999999999,3.0,0.938,2.0,0.904,7.0,0.924,4.0,0.954,1.0,0.91,6.0,edge_ratio,1,PRE
x70data,DTREE,0.748,3.5,0.748,3.5,0.762,1.0,0.742,5.5,0.75,2.0,0.742,5.5,0.738,7.0,edge_ratio,1,PRE
x69data,DTREE,0.746,7.0,0.7699999999999999,3.5,0.78,1.0,0.77,3.5,0.7759999999999999,2.0,0.7559999999999999,6.0,0.76,5.0,edge_ratio,1,PRE
x68data,DTREE,0.94,3.0,0.95,1.5,0.95,1.5,0.9359999999999999,4.0,0.932,5.0,0.93,6.0,0.8939999999999999,7.0,edge_ratio,1,PRE
x66data,DTREE,0.7299999999999999,1.0,0.708,4.0,0.706,5.0,0.7,7.0,0.7020000000000001,6.0,0.7180000000000001,2.0,0.71,3.0,edge_ratio,1,PRE
x65data,DTREE,0.8059999999999999,5.0,0.8119999999999999,3.5,0.8039999999999999,6.0,0.8240000000000001,2.0,0.812,3.5,0.792,7.0,0.8340000000000001,1.0,edge_ratio,1,PRE
x64data,DTREE,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,0.994,6.5,0.994,6.5,edge_ratio,1,PRE
x63data,DTREE,0.6459999999999999,2.5,0.638,4.0,0.628,6.0,0.6300000000000001,5.0,0.6459999999999999,2.5,0.624,7.0,0.654,1.0,edge_ratio,1,PRE
x60data,DTREE,0.7619999999999999,1.0,0.7440000000000001,4.0,0.7000000000000001,7.0,0.746,3.0,0.7040000000000001,6.0,0.7540000000000001,2.0,0.736,5.0,edge_ratio,1,PRE
x50data,DTREE,0.972,5.0,0.97,7.0,0.974,2.5,0.972,5.0,0.972,5.0,0.978,1.0,0.9740000000000001,2.5,edge_ratio,1,PRE
x4data,DTREE,0.988,3.0,0.99,1.0,0.988,3.0,0.986,5.0,0.978,7.0,0.988,3.0,0.98,6.0,edge_ratio,1,PRE
x48data,DTREE,0.976,5.0,0.976,5.0,0.978,2.5,0.978,2.5,0.972,7.0,0.98,1.0,0.976,5.0,edge_ratio,1,PRE
x45data,DTREE,0.952,2.5,0.946,5.0,0.948,4.0,0.942,6.0,0.9359999999999999,7.0,0.958,1.0,0.952,2.5,edge_ratio,1,PRE
x39data,DTREE,0.9940000000000001,1.5,0.9940000000000001,1.5,0.99,3.0,0.988,4.5,0.988,4.5,0.986,6.0,0.972,7.0,edge_ratio,1,PRE
x38data,DTREE,0.972,2.5,0.97,4.0,0.98,1.0,0.958,7.0,0.972,2.5,0.96,6.0,0.966,5.0,edge_ratio,1,PRE
x35data,DTREE,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,0.998,6.0,0.992,7.0,edge_ratio,1,PRE
x32data,DTREE,0.978,3.0,0.982,1.5,0.982,1.5,0.9740000000000001,4.0,0.968,6.0,0.972,5.0,0.966,7.0,edge_ratio,1,PRE
x31data,DTREE,0.892,5.5,0.8960000000000001,4.0,0.906,2.0,0.91,1.0,0.892,5.5,0.904,3.0,0.884,7.0,edge_ratio,1,PRE
x30data,DTREE,0.93,5.0,0.942,2.0,0.942,2.0,0.9279999999999999,6.0,0.914,7.0,0.942,2.0,0.938,4.0,edge_ratio,1,PRE
x20data,DTREE,0.952,1.0,0.946,5.0,0.948,2.5,0.946,5.0,0.944,7.0,0.9479999999999998,2.5,0.946,5.0,edge_ratio,1,PRE
x1data,DTREE,0.898,5.0,0.916,1.0,0.902,3.5,0.89,7.0,0.892,6.0,0.91,2.0,0.902,3.5,edge_ratio,1,PRE
x18data,DTREE,0.9440000000000002,5.5,0.948,3.5,0.952,1.5,0.952,1.5,0.948,3.5,0.9440000000000002,5.5,0.94,7.0,edge_ratio,1,PRE
appendicitis,DTREE,0.7380000000000001,4.0,0.722,6.0,0.7600000000000001,1.5,0.748,3.0,0.6859999999999999,7.0,0.728,5.0,0.76,1.5,edge_ratio,1,PRE
autoUniv-au1-1000,DTREE,0.69,7.0,0.698,6.0,0.708,3.0,0.718,1.0,0.7120000000000001,2.0,0.7040000000000001,4.0,0.7020000000000001,5.0,edge_ratio,1,PRE
climate-simulation-craches,DTREE,0.8619999999999999,7.0,0.8699999999999999,3.5,0.882,1.0,0.868,5.0,0.8740000000000001,2.0,0.8699999999999999,3.5,0.8639999999999999,6.0,edge_ratio,1,PRE
colon32,DTREE,0.85,2.0,0.8220000000000001,5.0,0.8440000000000001,3.0,0.8119999999999999,6.0,0.8799999999999999,1.0,0.8340000000000001,4.0,0.728,7.0,edge_ratio,1,PRE
fertility-diagnosis,DTREE,0.8079999999999999,2.0,0.8240000000000001,1.0,0.8039999999999999,3.0,0.778,6.5,0.7779999999999999,6.5,0.792,4.5,0.792,4.5,edge_ratio,1,PRE
habermans-survival,DTREE,0.6399999999999999,3.0,0.632,5.0,0.6579999999999999,2.0,0.628,6.0,0.624,7.0,0.6380000000000001,4.0,0.6759999999999999,1.0,edge_ratio,1,PRE
indian-liver-patient,DTREE,0.6580000000000001,6.0,0.68,2.0,0.6679999999999999,4.0,0.7140000000000001,1.0,0.66,5.0,0.654,7.0,0.672,3.0,edge_ratio,1,PRE
ionosphere,DTREE,0.8879999999999999,2.5,0.8920000000000001,1.0,0.8879999999999999,2.5,0.8700000000000001,6.5,0.8860000000000001,4.0,0.884,5.0,0.8700000000000001,6.5,edge_ratio,1,PRE
lsvt-voice-rehabilitation,DTREE,0.6340000000000001,5.0,0.688,1.0,0.6579999999999999,4.0,0.6639999999999999,3.0,0.5920000000000001,7.0,0.6679999999999999,2.0,0.626,6.0,edge_ratio,1,PRE
ozone-eighthr,DTREE,0.916,3.5,0.914,5.0,0.916,3.5,0.91,7.0,0.9179999999999999,1.5,0.9179999999999999,1.5,0.912,6.0,edge_ratio,1,PRE
ozone-onehr,DTREE,0.954,2.0,0.952,5.0,0.95,7.0,0.954,2.0,0.954,2.0,0.952,5.0,0.952,5.0,edge_ratio,1,PRE
parkinsons,DTREE,0.8620000000000001,4.0,0.852,6.0,0.916,1.0,0.882,2.0,0.8560000000000001,5.0,0.8759999999999999,3.0,0.8480000000000001,7.0,edge_ratio,1,PRE
phoneme,DTREE,0.85,5.0,0.8539999999999999,3.0,0.858,1.0,0.8540000000000001,3.0,0.8420000000000001,7.0,0.8540000000000001,3.0,0.8479999999999999,6.0,edge_ratio,1,PRE
