DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SGD,0.6679999999999999,6.0,0.85,4.0,0.914,2.0,0.892,3.0,0.938,1.0,0.8240000000000001,5.0,area_volume_ratio,9,SPE
x80data,SGD,0.378,6.0,0.9059999999999999,2.0,0.606,5.0,0.8779999999999999,4.0,0.91,1.0,0.882,3.0,area_volume_ratio,9,SPE
x7data,SGD,0.328,6.0,0.6940000000000001,4.0,0.884,2.0,0.7499999999999999,3.0,0.946,1.0,0.608,5.0,area_volume_ratio,9,SPE
x79data,SGD,0.6619999999999999,6.0,0.8560000000000001,4.0,0.8300000000000001,5.0,0.912,2.0,0.8880000000000001,3.0,0.916,1.0,area_volume_ratio,9,SPE
x78data,SGD,0.2800000000000001,6.0,0.742,2.0,0.8579999999999999,1.0,0.5660000000000001,4.0,0.6,3.0,0.4540000000000001,5.0,area_volume_ratio,9,SPE
x76data,SGD,0.6659999999999999,6.0,0.8720000000000001,2.0,0.8,5.0,0.8240000000000001,4.0,0.904,1.0,0.836,3.0,area_volume_ratio,9,SPE
x75data,SGD,0.8239999999999998,4.0,0.8779999999999999,3.0,0.688,5.0,0.6799999999999999,6.0,0.94,1.0,0.904,2.0,area_volume_ratio,9,SPE
x74data,SGD,0.8,6.0,0.9259999999999999,1.0,0.8079999999999999,4.0,0.8559999999999999,3.0,0.8059999999999999,5.0,0.902,2.0,area_volume_ratio,9,SPE
x73data,SGD,0.782,4.0,0.7779999999999999,5.0,0.8800000000000001,1.0,0.8300000000000001,2.0,0.82,3.0,0.762,6.0,area_volume_ratio,9,SPE
x72data,SGD,0.6980000000000001,5.0,0.728,3.5,0.728,3.5,0.8240000000000001,1.0,0.696,6.0,0.784,2.0,area_volume_ratio,9,SPE
x71data,SGD,0.53,5.0,0.7939999999999999,2.0,0.7659999999999999,3.0,0.8059999999999999,1.0,0.462,6.0,0.5780000000000001,4.0,area_volume_ratio,9,SPE
x70data,SGD,0.386,6.0,0.568,2.0,0.612,1.0,0.522,4.0,0.414,5.0,0.532,3.0,area_volume_ratio,9,SPE
x69data,SGD,0.502,1.0,0.41,2.0,0.258,5.0,0.33,4.0,0.256,6.0,0.392,3.0,area_volume_ratio,9,SPE
x68data,SGD,0.516,3.0,0.53,2.0,0.4859999999999999,5.0,0.5120000000000001,4.0,0.57,1.0,0.45,6.0,area_volume_ratio,9,SPE
x66data,SGD,0.5880000000000001,3.0,0.544,6.0,0.6759999999999999,1.0,0.5579999999999999,5.0,0.6119999999999999,2.0,0.578,4.0,area_volume_ratio,9,SPE
x65data,SGD,0.33,6.0,0.5820000000000001,4.0,0.6980000000000001,2.0,0.752,1.0,0.5539999999999999,5.0,0.616,3.0,area_volume_ratio,9,SPE
x64data,SGD,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,area_volume_ratio,9,SPE
x63data,SGD,0.52,2.5,0.6100000000000001,1.0,0.456,5.0,0.4980000000000001,4.0,0.438,6.0,0.52,2.5,area_volume_ratio,9,SPE
