DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,QDA,0.8380000000000001,6.0,0.852,5.0,0.8779999999999999,3.0,0.8960000000000001,2.0,0.9,1.0,0.868,4.0,solid_angle,4,SPE
x80data,QDA,0.8559999999999999,4.5,0.858,3.0,0.8799999999999999,1.0,0.8299999999999998,6.0,0.8560000000000001,4.5,0.8619999999999999,2.0,solid_angle,4,SPE
x7data,QDA,0.08,3.5,0.08,3.5,0.08,3.5,0.08,3.5,0.08,3.5,0.08,3.5,solid_angle,4,SPE
x79data,QDA,0.4640000000000001,4.0,0.386,5.0,0.266,6.0,0.5559999999999999,3.0,0.78,2.0,0.9279999999999999,1.0,solid_angle,4,SPE
x78data,QDA,0.8559999999999999,1.0,0.828,2.5,0.826,4.0,0.768,6.0,0.7959999999999999,5.0,0.828,2.5,solid_angle,4,SPE
x76data,QDA,0.8759999999999999,3.0,0.8860000000000001,2.0,0.8720000000000001,6.0,0.8740000000000001,4.5,0.8740000000000001,4.5,0.922,1.0,solid_angle,4,SPE
x75data,QDA,0.998,1.5,0.996,3.5,0.996,3.5,0.998,1.5,0.988,5.0,0.986,6.0,solid_angle,4,SPE
x74data,QDA,1.0,1.0,0.998,2.5,0.996,4.0,0.998,2.5,0.99,5.5,0.99,5.5,solid_angle,4,SPE
x73data,QDA,0.8220000000000001,5.0,0.8620000000000001,3.0,0.866,2.0,0.86,4.0,0.818,6.0,0.8740000000000001,1.0,solid_angle,4,SPE
x72data,QDA,0.982,1.5,0.98,3.0,0.982,1.5,0.962,6.0,0.978,4.0,0.974,5.0,solid_angle,4,SPE
x71data,QDA,0.914,6.0,0.9279999999999999,3.0,0.9279999999999999,3.0,0.942,1.0,0.9259999999999999,5.0,0.9279999999999999,3.0,solid_angle,4,SPE
x70data,QDA,0.852,2.0,0.8400000000000001,3.0,0.8360000000000001,4.0,0.8340000000000001,5.5,0.8619999999999999,1.0,0.8340000000000001,5.5,solid_angle,4,SPE
x69data,QDA,0.828,2.0,0.8140000000000001,5.0,0.82,4.0,0.8260000000000002,3.0,0.8420000000000001,1.0,0.812,6.0,solid_angle,4,SPE
x68data,QDA,0.968,2.5,0.966,4.5,0.97,1.0,0.9620000000000001,6.0,0.968,2.5,0.966,4.5,solid_angle,4,SPE
x66data,QDA,0.38,6.0,0.4159999999999999,5.0,0.6199999999999999,3.0,0.5700000000000001,4.0,0.7699999999999999,1.0,0.762,2.0,solid_angle,4,SPE
x65data,QDA,0.8,2.0,0.7739999999999999,6.0,0.794,3.0,0.792,4.0,0.8079999999999999,1.0,0.7759999999999999,5.0,solid_angle,4,SPE
x64data,QDA,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,solid_angle,4,SPE
x63data,QDA,0.494,6.0,0.6020000000000001,4.0,0.588,5.0,0.6060000000000001,3.0,0.622,1.0,0.61,2.0,solid_angle,4,SPE
x60data,QDA,0.708,3.0,0.7120000000000001,1.5,0.7020000000000001,5.0,0.6920000000000001,6.0,0.7040000000000001,4.0,0.7120000000000001,1.5,solid_angle,4,SPE
x50data,QDA,0.35200000000000004,4.0,0.10400000000000001,6.0,0.3,5.0,0.382,3.0,0.746,1.0,0.6620000000000001,2.0,solid_angle,4,SPE
x4data,QDA,0.972,2.0,0.966,3.0,0.976,1.0,0.728,6.0,0.8099999999999999,5.0,0.948,4.0,solid_angle,4,SPE
x48data,QDA,0.46399999999999997,4.0,0.6839999999999999,3.0,0.76,1.0,0.11600000000000002,6.0,0.748,2.0,0.4339999999999999,5.0,solid_angle,4,SPE
x45data,QDA,0.612,4.0,0.608,5.5,0.7040000000000001,1.0,0.608,5.5,0.6559999999999999,3.0,0.7020000000000001,2.0,solid_angle,4,SPE
x39data,QDA,0.9,2.5,0.9,2.5,0.9,2.5,0.73,6.0,0.8759999999999999,5.0,0.9,2.5,solid_angle,4,SPE
x38data,QDA,0.8079999999999999,3.0,0.716,4.0,0.8099999999999999,2.0,0.526,6.0,0.616,5.0,0.904,1.0,solid_angle,4,SPE
x35data,QDA,0.984,3.0,0.984,3.0,0.984,3.0,0.93,6.0,0.968,5.0,0.992,1.0,solid_angle,4,SPE
x32data,QDA,0.8899999999999999,2.0,0.8800000000000001,3.0,0.9280000000000002,1.0,0.6460000000000001,6.0,0.782,5.0,0.8740000000000001,4.0,solid_angle,4,SPE
x31data,QDA,0.358,5.0,0.368,4.0,0.33,6.0,0.514,3.0,0.54,2.0,0.65,1.0,solid_angle,4,SPE
