DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,DTREE,0.8340000000000001,5.0,0.8480000000000001,3.0,0.8540000000000001,2.0,0.8400000000000001,4.0,0.8320000000000001,6.0,0.868,1.0,solid_angle,9,IBA
x80data,DTREE,0.552,5.0,0.616,3.0,0.632,1.0,0.518,6.0,0.6020000000000001,4.0,0.6180000000000001,2.0,solid_angle,9,IBA
x7data,DTREE,0.7260000000000001,3.0,0.6579999999999999,6.0,0.76,1.0,0.6679999999999999,5.0,0.674,4.0,0.736,2.0,solid_angle,9,IBA
x79data,DTREE,0.6639999999999999,6.0,0.726,2.0,0.7459999999999999,1.0,0.7240000000000001,3.0,0.716,5.0,0.7219999999999999,4.0,solid_angle,9,IBA
x78data,DTREE,0.7879999999999999,4.0,0.858,2.0,0.784,5.0,0.7759999999999999,6.0,0.836,3.0,0.866,1.0,solid_angle,9,IBA
x76data,DTREE,0.5959999999999999,6.0,0.7140000000000001,4.0,0.7659999999999999,1.0,0.716,3.0,0.732,2.0,0.69,5.0,solid_angle,9,IBA
x75data,DTREE,0.982,1.0,0.95,4.0,0.968,2.5,0.968,2.5,0.946,5.0,0.9179999999999999,6.0,solid_angle,9,IBA
x74data,DTREE,0.956,4.0,0.956,4.0,0.9620000000000001,1.5,0.9620000000000001,1.5,0.956,4.0,0.95,6.0,solid_angle,9,IBA
x73data,DTREE,0.7899999999999999,1.0,0.7719999999999999,3.0,0.746,5.0,0.75,4.0,0.698,6.0,0.7879999999999999,2.0,solid_angle,9,IBA
x72data,DTREE,0.8540000000000001,4.0,0.8859999999999999,1.0,0.85,5.0,0.882,2.0,0.8380000000000001,6.0,0.8640000000000001,3.0,solid_angle,9,IBA
x71data,DTREE,0.7659999999999999,5.5,0.7999999999999999,4.0,0.8300000000000001,3.0,0.7659999999999999,5.5,0.836,1.5,0.836,1.5,solid_angle,9,IBA
