DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,RF,0.927866121451886,6.0,0.9442776389828024,2.0,0.9467454065139024,1.0,0.9422649296894354,3.0,0.9366293337252416,5.0,0.9404963976407256,4.0,min_solid_angle,4,AUC
x80data,RF,0.7295511319281809,6.0,0.7701366120218579,4.0,0.7684699453551913,5.0,0.7767759562841531,3.0,0.8332864949258394,1.0,0.829953161592506,2.0,min_solid_angle,4,AUC
x7data,RF,0.8726231386025202,6.0,0.8907216494845359,4.5,0.8907216494845359,4.5,0.9059564719358534,2.0,0.9119129438717068,1.0,0.8997814245973303,3.0,min_solid_angle,4,AUC
x79data,RF,0.8390237278444825,6.0,0.8718864351057747,4.0,0.8693310463121785,5.0,0.8845758290451687,3.0,0.8947226986849628,2.0,0.8959451829616925,1.0,min_solid_angle,4,AUC
x78data,RF,0.9472972972972976,1.0,0.927927927927928,5.5,0.9445945945945948,2.5,0.9445945945945948,2.5,0.927927927927928,5.5,0.9418918918918922,4.0,min_solid_angle,4,AUC
x76data,RF,0.8584694691273638,6.0,0.905710868079289,3.0,0.9239878104351787,1.0,0.8693785600364548,5.0,0.8822972203235361,4.0,0.9104163818637504,2.0,min_solid_angle,4,AUC
x75data,RF,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,0.9916666666666666,5.0,0.9888888888888888,6.0,min_solid_angle,4,AUC
x74data,RF,0.9972222222222221,1.0,0.9829365079365079,4.0,0.9944444444444444,2.0,0.9829365079365079,4.0,0.9829365079365079,4.0,0.9773809523809524,6.0,min_solid_angle,4,AUC
x73data,RF,0.8640535444947209,6.0,0.8705542986425339,5.0,0.8882522624434388,3.0,0.8897209653092005,2.0,0.8785614630467571,4.0,0.8945022624434391,1.0,min_solid_angle,4,AUC
x72data,RF,0.9550745378652354,6.0,0.9655933214072748,4.0,0.9680515802027432,1.0,0.9650745378652356,5.0,0.9671541443053072,3.0,0.9679934406678592,2.0,min_solid_angle,4,AUC
x71data,RF,0.9284090909090909,4.5,0.931439393939394,3.0,0.9362878787878788,2.0,0.9084090909090908,6.0,0.9284090909090909,4.5,0.951439393939394,1.0,min_solid_angle,4,AUC
x70data,RF,0.6432243934624451,6.0,0.6679593829841037,5.0,0.6815371915719838,4.0,0.6964388172408681,2.0,0.7207293855709898,1.0,0.693314207817046,3.0,min_solid_angle,4,AUC
x69data,RF,0.6794557267022384,6.0,0.7291485553206484,5.0,0.7368872042685995,4.0,0.7410111413134669,3.0,0.7581303667908319,1.0,0.7466310480217457,2.0,min_solid_angle,4,AUC
x68data,RF,0.956770858082486,6.0,0.9713594348803652,4.0,0.9751640927547904,1.0,0.9698803584012886,5.0,0.9750431692338668,2.0,0.9735577435484412,3.0,min_solid_angle,4,AUC
x66data,RF,0.6737429736581064,6.0,0.6963642611238257,4.0,0.6992048158401463,2.0,0.6951345621462517,5.0,0.7047040670120138,1.0,0.6987725053649807,3.0,min_solid_angle,4,AUC
x65data,RF,0.7985221674876847,6.0,0.7990147783251231,4.5,0.8273399014778325,2.0,0.7990147783251229,4.5,0.8172413793103448,3.0,0.8275862068965518,1.0,min_solid_angle,4,AUC
x64data,RF,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,min_solid_angle,4,AUC
x63data,RF,0.637230607966457,6.0,0.6447386443046821,5.0,0.6490677847658979,3.0,0.6487281621243886,4.0,0.6491355695317961,2.0,0.6509175401816912,1.0,min_solid_angle,4,AUC
x60data,RF,0.7780158730158729,2.0,0.7497883597883598,6.0,0.7739682539682541,4.0,0.7871693121693122,1.0,0.7660846560846558,5.0,0.7770634920634921,3.0,min_solid_angle,4,AUC
x50data,RF,0.6554187192118227,6.0,0.7774372304702813,3.0,0.7645272470042783,4.0,0.7512807881773398,5.0,0.8318178873983673,1.0,0.7899976136499225,2.0,min_solid_angle,4,AUC
x4data,RF,0.9775741877353606,6.0,0.9874261907487016,3.0,0.9940612618387492,1.0,0.9799438559818064,5.0,0.983160762589644,4.0,0.9912176599430144,2.0,min_solid_angle,4,AUC
x48data,RF,0.7347222222222222,6.0,0.8541666666666667,4.0,0.8871527777777777,2.0,0.8538194444444445,5.0,0.8788194444444445,3.0,0.896875,1.0,min_solid_angle,4,AUC
x45data,RF,0.7239130434782608,3.0,0.7359630668536701,2.0,0.7185250116877044,4.0,0.6881252921926133,6.0,0.7120266479663394,5.0,0.7706521739130434,1.0,min_solid_angle,4,AUC
x39data,RF,0.9988636363636364,2.5,0.9988636363636364,2.5,0.9966164453524003,5.0,1.0,1.0,0.9977400408580184,4.0,0.99438202247191,6.0,min_solid_angle,4,AUC
x38data,RF,0.825,6.0,0.8734126984126984,3.0,0.8686755952380952,4.0,0.8484126984126984,5.0,0.8920634920634921,2.0,0.9155009920634921,1.0,min_solid_angle,4,AUC
x35data,RF,0.9997067448680352,1.5,0.9955400782013684,4.0,0.9997067448680352,1.5,0.9955400782013684,4.0,0.9955400782013684,4.0,0.9912468230694036,6.0,min_solid_angle,4,AUC
x32data,RF,0.938330229671012,6.0,0.9827777777777778,4.5,0.9933333333333334,3.0,0.9827777777777778,4.5,0.9988888888888888,1.0,0.9977715704531348,2.0,min_solid_angle,4,AUC
x31data,RF,0.7102023524720893,6.0,0.7714533492822966,3.0,0.7746112440191388,2.0,0.7683064194577354,4.0,0.7436244019138756,5.0,0.8072647527910686,1.0,min_solid_angle,4,AUC
x30data,RF,0.8282600195503422,6.0,0.875654086446513,3.0,0.8487254026945472,5.0,0.8633139954949212,4.0,0.8973043903268307,1.0,0.8954995962429344,2.0,min_solid_angle,4,AUC
x20data,RF,0.5866582117642564,6.0,0.6730310108624001,3.0,0.6390520955738347,5.0,0.6527983179361758,4.0,0.6803629716673194,1.0,0.6778207688069829,2.0,min_solid_angle,4,AUC
x1data,RF,0.7455035128805619,6.0,0.7718032786885247,5.0,0.7877010148321624,2.0,0.7750819672131147,4.0,0.788735362997658,1.0,0.7805113192818112,3.0,min_solid_angle,4,AUC
x18data,RF,0.5358240223463687,6.0,0.7177529484792055,4.0,0.6822004965859714,5.0,0.7191418373680943,3.0,0.7635738671632526,1.0,0.740518311607697,2.0,min_solid_angle,4,AUC
appendicitis,RF,0.6055882352941176,4.0,0.5902941176470587,6.0,0.6011764705882353,5.0,0.6402941176470588,2.0,0.6535294117647059,1.0,0.6344117647058823,3.0,min_solid_angle,4,AUC
autoUniv-au1-1000,RF,0.5862430675991671,6.0,0.6214567227496561,2.0,0.6350977286922805,1.0,0.6109805385269262,5.0,0.6195428178945747,3.0,0.6167368285410133,4.0,min_solid_angle,4,AUC
climate-simulation-craches,RF,0.498989898989899,6.0,0.6089795918367347,1.0,0.5937270665842094,3.0,0.5977262420119563,2.0,0.591686250257679,4.0,0.5816759431045145,5.0,min_solid_angle,4,AUC
colon32,RF,0.865,4.0,0.865,4.0,0.865,4.0,0.89,1.5,0.86,6.0,0.89,1.5,min_solid_angle,4,AUC
fertility-diagnosis,RF,0.5330065359477125,4.0,0.6107843137254901,1.5,0.5218954248366013,5.0,0.5604575163398693,3.0,0.5098039215686274,6.0,0.6107843137254901,1.5,min_solid_angle,4,AUC
habermans-survival,RF,0.5164950980392157,6.0,0.5624754901960785,3.0,0.5762254901960785,1.0,0.5341339869281045,4.0,0.5222385620915032,5.0,0.5749264705882353,2.0,min_solid_angle,4,AUC
indian-liver-patient,RF,0.5569558601096517,6.0,0.6004154893063468,3.0,0.5753726134484463,5.0,0.5957236125556467,4.0,0.6004519989814108,2.0,0.6266347283710856,1.0,min_solid_angle,4,AUC
ionosphere,RF,0.9246153846153844,3.5,0.9246153846153848,3.5,0.917948717948718,6.0,0.92417094017094,5.0,0.9296410256410256,2.0,0.9321709401709402,1.0,min_solid_angle,4,AUC
lsvt-voice-rehabilitation,RF,0.7074754901960784,1.0,0.6922794117647059,2.0,0.6474673202614378,6.0,0.6715277777777778,4.0,0.6864787581699346,3.0,0.6700571895424836,5.0,min_solid_angle,4,AUC
ozone-eighthr,RF,0.5637289307128579,6.0,0.704426215856096,3.0,0.6726113146791028,5.0,0.7000731734399289,4.0,0.7499367088607596,1.0,0.7081507883633135,2.0,min_solid_angle,4,AUC
ozone-onehr,RF,0.5061265969802555,6.0,0.6247900808767577,1.0,0.5929409173257192,4.0,0.5785917361057122,5.0,0.6069889133113295,2.0,0.5997755452054665,3.0,min_solid_angle,4,AUC
parkinsons,RF,0.841992337164751,6.0,0.8716475095785443,3.0,0.8852107279693486,1.0,0.8850957854406131,2.0,0.8614176245210728,5.0,0.8715325670498084,4.0,min_solid_angle,4,AUC
