DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,LRG,0.8111713960683484,6.0,0.8956060621580934,4.0,0.8975126886498771,3.0,0.9033844479323166,2.0,0.9100670059029248,1.0,0.8941277438292244,5.0,area_volume_ratio,9,AUC
x80data,LRG,0.5,6.0,0.8644223263075723,1.5,0.8644223263075723,1.5,0.8577829820452771,4.0,0.8554293520686963,5.0,0.8594496487119437,3.0,area_volume_ratio,9,AUC
x7data,LRG,0.5555555555555556,6.0,0.7117469668279683,4.0,0.7107160389929168,5.0,0.7339691890501905,1.0,0.7197758141057109,2.0,0.7168805666596534,3.0,area_volume_ratio,9,AUC
x79data,LRG,0.5123106060606061,6.0,0.8450929102344198,5.0,0.8568396226415095,3.0,0.8611024156660949,2.0,0.8687771583762149,1.0,0.8515308747855919,4.0,area_volume_ratio,9,AUC
x78data,LRG,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,area_volume_ratio,9,AUC
x76data,LRG,0.51,6.0,0.8713118022328548,4.5,0.8951708817498293,2.0,0.8954272043745728,1.0,0.8936728184096605,3.0,0.8713118022328548,4.5,area_volume_ratio,9,AUC
x75data,LRG,0.5,6.0,0.7285714285714285,1.0,0.7,3.0,0.6,4.0,0.5857142857142856,5.0,0.7142857142857142,2.0,area_volume_ratio,9,AUC
x74data,LRG,0.5,6.0,0.7285714285714286,1.5,0.6714285714285715,3.0,0.5571428571428572,4.5,0.5571428571428572,4.5,0.7285714285714286,1.5,area_volume_ratio,9,AUC
x73data,LRG,0.6558333333333333,6.0,0.8379411764705882,5.0,0.8556014328808447,3.0,0.8627111613876319,2.0,0.8717439668174961,1.0,0.8465309200603318,4.0,area_volume_ratio,9,AUC
x72data,LRG,0.5796198568872988,6.0,0.7466249254621349,5.0,0.7564445438282649,2.0,0.7541249254621347,4.0,0.7612224209898628,1.0,0.7554830053667264,3.0,area_volume_ratio,9,AUC
x71data,LRG,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,area_volume_ratio,9,AUC
x70data,LRG,0.5,6.0,0.6251247663809465,1.0,0.6242328720537839,2.0,0.6209716517993391,3.0,0.6084268536200417,5.0,0.6164312309798484,4.0,area_volume_ratio,9,AUC
x69data,LRG,0.5,6.0,0.5707368368066043,2.0,0.5938608409678177,1.0,0.5382504446457934,4.0,0.5273171918520756,5.0,0.548106748548609,3.0,area_volume_ratio,9,AUC
x68data,LRG,0.5,6.0,0.5145268566059265,4.0,0.5191251652740025,3.0,0.5444422900097319,1.0,0.5375712540689285,2.0,0.5060621698714722,5.0,area_volume_ratio,9,AUC
x66data,LRG,0.5816883318961883,6.0,0.6951877905355904,2.0,0.6959207344350724,1.0,0.6931293884246083,4.0,0.6950251230217648,3.0,0.6897377480695793,5.0,area_volume_ratio,9,AUC
x65data,LRG,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,area_volume_ratio,9,AUC
x64data,LRG,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,area_volume_ratio,9,AUC
x63data,LRG,0.5124297693920336,6.0,0.5799783368273934,3.0,0.5903857442348011,1.0,0.5767190775681342,4.0,0.5738756114605171,5.0,0.5843319357092942,2.0,area_volume_ratio,9,AUC
x60data,LRG,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,area_volume_ratio,9,AUC
x50data,LRG,0.5,6.0,0.8821940784427362,1.0,0.8730879370003579,5.0,0.881850444031568,2.0,0.8749467332571974,4.0,0.8808159612729474,3.0,area_volume_ratio,9,AUC
x4data,LRG,0.7374583512159234,5.0,0.90831813462149,1.0,0.8484292162744221,3.0,0.7670217068972291,4.0,0.7325103419396302,6.0,0.9026228105676012,2.0,area_volume_ratio,9,AUC
x48data,LRG,0.5,6.0,0.9614583333333334,4.0,0.9618055555555556,3.0,0.9684027777777778,1.0,0.9607638888888892,5.0,0.9635416666666666,2.0,area_volume_ratio,9,AUC
x45data,LRG,0.5,6.0,0.7739130434782608,1.5,0.7696119682094437,3.0,0.7055750350631136,4.0,0.7044763908368397,5.0,0.7739130434782608,1.5,area_volume_ratio,9,AUC
x39data,LRG,0.5,6.0,0.9729954034729316,2.0,0.9608231188287368,3.0,0.9464036431733058,4.0,0.9407601293837248,5.0,0.9752425944841674,1.0,area_volume_ratio,9,AUC
x38data,LRG,0.5,6.0,0.9341517857142858,1.0,0.9294146825396826,2.0,0.924702380952381,4.0,0.9120287698412698,5.0,0.9278521825396826,3.0,area_volume_ratio,9,AUC
x35data,LRG,0.9715,6.0,0.9955400782013684,5.0,0.9994143472072164,2.5,0.9997076023391812,1.0,0.9994143472072164,2.5,0.9991210920752516,4.0,area_volume_ratio,9,AUC
x32data,LRG,0.6444444444444444,6.0,0.9116014897579144,4.0,0.913814400993172,2.0,0.9260335195530728,1.0,0.9121632526381128,3.0,0.9088485412787088,5.0,area_volume_ratio,9,AUC
x31data,LRG,0.5,6.0,0.8043161881977673,1.0,0.7898744019138756,4.0,0.8021999601275918,3.0,0.8032635566188198,2.0,0.7850598086124403,5.0,area_volume_ratio,9,AUC
x30data,LRG,0.5,6.0,0.8787020272854775,4.0,0.8843892643121254,3.0,0.87791427599983,5.0,0.8937676909345912,2.0,0.8988798928981258,1.0,area_volume_ratio,9,AUC
x20data,LRG,0.5,6.0,0.6659615341746836,1.0,0.6433855913177229,4.0,0.6584662074587844,3.0,0.6643164107904298,2.0,0.6315097175648607,5.0,area_volume_ratio,9,AUC
x1data,LRG,0.5,6.0,0.8644496487119439,3.0,0.8627556596409056,4.0,0.8687080405932864,2.0,0.8729937548790009,1.0,0.8577829820452771,5.0,area_volume_ratio,9,AUC
x18data,LRG,0.5,6.0,0.5796446306641837,1.0,0.5102653631284916,5.0,0.5682650527622595,3.0,0.5443823711980137,4.0,0.5793016759776537,2.0,area_volume_ratio,9,AUC
appendicitis,LRG,0.5,6.0,0.7055882352941177,1.0,0.5782352941176471,5.0,0.6864705882352942,2.0,0.6497058823529411,3.5,0.6497058823529411,3.5,area_volume_ratio,9,AUC
autoUniv-au1-1000,LRG,0.5117970098921539,6.0,0.62324267007449,1.0,0.6220810799867255,2.0,0.6172519348891241,4.0,0.617828195196928,3.0,0.6108778058935974,5.0,area_volume_ratio,9,AUC
climate-simulation-craches,LRG,0.5,5.5,0.5489775304061018,1.0,0.5,5.5,0.5469057926200783,2.0,0.5458956916099773,3.0,0.5258276643990929,4.0,area_volume_ratio,9,AUC
colon32,LRG,0.845,6.0,0.89,5.0,0.91,2.5,0.91,2.5,0.91,2.5,0.91,2.5,area_volume_ratio,9,AUC
fertility-diagnosis,LRG,0.5,6.0,0.6052287581699346,1.0,0.5660130718954248,4.0,0.5764705882352941,3.0,0.5816993464052288,2.0,0.5385620915032681,5.0,area_volume_ratio,9,AUC
habermans-survival,LRG,0.5,6.0,0.5692728758169935,3.0,0.5876062091503268,1.0,0.5638071895424837,4.0,0.5571405228758171,5.0,0.5858006535947713,2.0,area_volume_ratio,9,AUC
indian-liver-patient,LRG,0.5,6.0,0.5535639885746193,3.0,0.5673815199683379,1.0,0.5560466464789641,2.0,0.5464403066812706,4.0,0.5392149192645295,5.0,area_volume_ratio,9,AUC
ionosphere,LRG,0.8487863247863249,6.0,0.8904102564102564,5.0,0.8960341880341881,1.5,0.8960341880341881,1.5,0.8920341880341882,4.0,0.8942564102564103,3.0,area_volume_ratio,9,AUC
lsvt-voice-rehabilitation,LRG,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,area_volume_ratio,9,AUC
ozone-eighthr,LRG,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,area_volume_ratio,9,AUC
ozone-onehr,LRG,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,area_volume_ratio,9,AUC
parkinsons,LRG,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,area_volume_ratio,9,AUC
phoneme,LRG,0.6877753492028507,6.0,0.7437186990776841,5.0,0.7479303208446401,3.0,0.7490509658320829,2.0,0.7528240026517651,1.0,0.7474771301732007,4.0,area_volume_ratio,9,AUC
pima-indians-diabetes,LRG,0.5089091544374563,6.0,0.5904122990915444,1.0,0.5902641509433962,2.0,0.5747106918238993,4.0,0.5753361285814116,3.0,0.5731774982529699,5.0,area_volume_ratio,9,AUC
planning-relax,LRG,0.5,1.0,0.4832867132867133,3.0,0.48293706293706296,4.0,0.44832167832167824,6.0,0.4860139860139861,2.0,0.4688111888111888,5.0,area_volume_ratio,9,AUC
qsar-biodegradation,LRG,0.6213248636503272,6.0,0.7959944720280114,4.0,0.8050259912794109,2.0,0.8084618381753349,1.0,0.8041818215447762,3.0,0.7706114022263074,5.0,area_volume_ratio,9,AUC
saheart,LRG,0.5,6.0,0.566707650273224,5.0,0.5827493169398906,1.0,0.5687363387978142,4.0,0.5704030054644809,3.0,0.5785280054644808,2.0,area_volume_ratio,9,AUC
seismic-bumps,LRG,0.5,6.0,0.5262619065306079,4.0,0.5128821472662671,5.0,0.5406760033979314,1.0,0.5362028773262868,3.0,0.5380259049317002,2.0,area_volume_ratio,9,AUC
spambase,LRG,0.6422081252848372,6.0,0.7620597636384173,4.0,0.7708277455066569,1.0,0.7691008850005653,2.0,0.7661745336271961,3.0,0.7174964413486858,5.0,area_volume_ratio,9,AUC
spectf-heart,LRG,0.5,2.0,0.4973808049535604,4.0,0.4940784313725491,5.5,0.5079071207430341,1.0,0.4940784313725491,5.5,0.4993415892672859,3.0,area_volume_ratio,9,AUC
statlog-german-credit,LRG,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,area_volume_ratio,9,AUC
statlog-german-credit-numeric,LRG,0.5230952380952381,6.0,0.6297619047619049,4.0,0.6195238095238096,5.0,0.635,3.0,0.6397619047619048,2.0,0.6421428571428571,1.0,area_volume_ratio,9,AUC
thoracic-surgery,LRG,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,0.5,3.5,area_volume_ratio,9,AUC
thyroid-hypothyroid,LRG,0.8055835689554941,6.0,0.9434707735213832,4.0,0.9553248475587268,3.0,0.9615655904025756,2.0,0.9644138628829204,1.0,0.937302170247608,5.0,area_volume_ratio,9,AUC
thyroid-sick-euthyroid,LRG,0.5032448371573972,6.0,0.7167780929708771,1.0,0.6932551618243911,4.0,0.7155113357512468,2.0,0.7144187945594911,3.0,0.6771972500137458,5.0,area_volume_ratio,9,AUC
vertebra-column-2c,LRG,0.6323809523809524,6.0,0.8164285714285715,1.0,0.8016666666666667,5.0,0.8066666666666666,3.0,0.8042857142857143,4.0,0.8140476190476191,2.0,area_volume_ratio,9,AUC
wdbc,LRG,0.7057032115171651,6.0,0.8765275113211569,4.5,0.8783813345187405,1.0,0.8778900145056385,2.5,0.8778900145056385,2.5,0.8765275113211569,4.5,area_volume_ratio,9,AUC
wholesale-channel,LRG,0.8106327405304612,6.0,0.8393046394478304,4.0,0.8504103698755949,3.0,0.8613262920597814,1.0,0.8562113495310456,2.0,0.8273515905485513,5.0,area_volume_ratio,9,AUC
wilt,LRG,0.5,6.0,0.7564471034988907,1.0,0.7460736298285481,2.0,0.7188713999826072,4.0,0.7142676343287333,5.0,0.7246456600303326,3.0,area_volume_ratio,9,AUC
