DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,RF,0.974,3.5,0.974,3.5,0.974,3.5,0.97,6.0,0.962,7.0,0.974,3.5,0.976,1.0,edge_ratio,4,PRE
x80data,RF,0.9179999999999999,4.5,0.912,6.0,0.908,7.0,0.9179999999999999,4.5,0.9259999999999999,3.0,0.934,1.5,0.934,1.5,edge_ratio,4,PRE
x7data,RF,0.97,4.0,0.968,6.5,0.968,6.5,0.976,1.0,0.97,4.0,0.974,2.0,0.97,4.0,edge_ratio,4,PRE
x79data,RF,0.952,2.0,0.9479999999999998,4.5,0.946,6.0,0.954,1.0,0.942,7.0,0.95,3.0,0.948,4.5,edge_ratio,4,PRE
x78data,RF,0.982,1.0,0.976,4.0,0.98,2.5,0.98,2.5,0.972,7.0,0.9740000000000001,5.5,0.9740000000000001,5.5,edge_ratio,4,PRE
x76data,RF,0.942,6.5,0.96,2.5,0.9640000000000001,1.0,0.948,5.0,0.942,6.5,0.96,2.5,0.952,4.0,edge_ratio,4,PRE
x75data,RF,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,0.988,7.0,0.992,5.5,0.992,5.5,edge_ratio,4,PRE
x74data,RF,0.996,1.0,0.992,3.5,0.992,3.5,0.992,3.5,0.992,3.5,0.984,6.5,0.984,6.5,edge_ratio,4,PRE
x73data,RF,0.912,4.0,0.908,6.0,0.914,2.5,0.916,1.0,0.906,7.0,0.91,5.0,0.914,2.5,edge_ratio,4,PRE
x72data,RF,0.9640000000000001,5.0,0.974,1.0,0.966,3.5,0.968,2.0,0.966,3.5,0.958,7.0,0.96,6.0,edge_ratio,4,PRE
x71data,RF,0.948,5.5,0.952,4.0,0.9620000000000001,1.0,0.9359999999999999,7.0,0.948,5.5,0.9559999999999998,2.0,0.9540000000000001,3.0,edge_ratio,4,PRE
x70data,RF,0.758,6.0,0.7559999999999999,7.0,0.768,4.0,0.774,2.0,0.7860000000000001,1.0,0.76,5.0,0.772,3.0,edge_ratio,4,PRE
x69data,RF,0.774,7.0,0.79,5.0,0.7959999999999999,4.0,0.7979999999999999,3.0,0.8079999999999999,1.0,0.782,6.0,0.8,2.0,edge_ratio,4,PRE
x68data,RF,0.968,6.0,0.978,3.5,0.98,1.5,0.978,3.5,0.9760000000000002,5.0,0.9640000000000001,7.0,0.98,1.5,edge_ratio,4,PRE
x66data,RF,0.7559999999999999,3.5,0.754,5.5,0.758,1.5,0.75,7.0,0.7539999999999999,5.5,0.7559999999999999,3.5,0.758,1.5,edge_ratio,4,PRE
x65data,RF,0.828,3.0,0.8200000000000001,5.5,0.8440000000000001,1.0,0.82,5.5,0.836,2.0,0.818,7.0,0.8220000000000001,4.0,edge_ratio,4,PRE
x64data,RF,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,edge_ratio,4,PRE
x63data,RF,0.6859999999999999,2.5,0.6839999999999999,5.0,0.684,5.0,0.682,7.0,0.6839999999999999,5.0,0.6859999999999999,2.5,0.6980000000000001,1.0,edge_ratio,4,PRE
x60data,RF,0.828,1.0,0.79,7.0,0.818,4.0,0.8220000000000001,3.0,0.8000000000000002,5.0,0.826,2.0,0.7959999999999999,6.0,edge_ratio,4,PRE
x50data,RF,0.976,7.0,0.978,5.0,0.978,5.0,0.98,2.5,0.98,2.5,0.984,1.0,0.978,5.0,edge_ratio,4,PRE
x4data,RF,0.996,6.5,1.0,2.5,1.0,2.5,0.996,6.5,0.998,5.0,1.0,2.5,1.0,2.5,edge_ratio,4,PRE
x48data,RF,0.98,5.5,0.984,2.0,0.982,4.0,0.984,2.0,0.976,7.0,0.984,2.0,0.98,5.5,edge_ratio,4,PRE
x45data,RF,0.968,2.0,0.958,4.5,0.958,4.5,0.952,6.5,0.952,6.5,0.97,1.0,0.966,3.0,edge_ratio,4,PRE
x39data,RF,0.998,2.5,0.998,2.5,0.9940000000000001,5.5,1.0,1.0,0.996,4.0,0.99,7.0,0.994,5.5,edge_ratio,4,PRE
