DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,RF,0.974,1.5,0.974,1.5,0.972,3.5,0.97,5.0,0.9559999999999998,7.0,0.972,3.5,0.966,6.0,volume,1,REC
x80data,RF,0.924,1.0,0.908,4.5,0.904,6.0,0.916,2.0,0.908,4.5,0.912,3.0,0.884,7.0,volume,1,REC
x7data,RF,0.968,2.5,0.9640000000000001,6.5,0.9640000000000001,6.5,0.974,1.0,0.966,4.5,0.968,2.5,0.966,4.5,volume,1,REC
x79data,RF,0.954,1.0,0.9479999999999998,4.0,0.946,5.0,0.952,2.0,0.9280000000000002,7.0,0.95,3.0,0.932,6.0,volume,1,REC
x78data,RF,0.982,1.0,0.972,5.0,0.978,2.5,0.978,2.5,0.972,5.0,0.972,5.0,0.958,7.0,volume,1,REC
x76data,RF,0.946,6.5,0.96,2.5,0.9620000000000001,1.0,0.948,5.0,0.946,6.5,0.96,2.5,0.952,4.0,volume,1,REC
x75data,RF,1.0,2.5,1.0,2.5,1.0,2.5,1.0,2.5,0.986,6.0,0.992,5.0,0.966,7.0,volume,1,REC
x74data,RF,0.996,1.0,0.992,3.0,0.99,5.0,0.992,3.0,0.992,3.0,0.982,6.0,0.972,7.0,volume,1,REC
x73data,RF,0.91,1.0,0.9,4.0,0.904,3.0,0.908,2.0,0.89,6.5,0.89,6.5,0.892,5.0,volume,1,REC
x72data,RF,0.962,4.0,0.972,1.0,0.9640000000000001,3.0,0.966,2.0,0.96,5.0,0.954,7.0,0.958,6.0,volume,1,REC
x71data,RF,0.944,6.0,0.95,2.5,0.954,1.0,0.934,7.0,0.946,4.5,0.946,4.5,0.95,2.5,volume,1,REC
x70data,RF,0.78,1.5,0.764,6.0,0.7759999999999999,3.5,0.78,1.5,0.7759999999999999,3.5,0.762,7.0,0.768,5.0,volume,1,REC
x69data,RF,0.784,4.5,0.784,4.5,0.7859999999999999,3.0,0.7879999999999999,2.0,0.7939999999999999,1.0,0.77,7.0,0.772,6.0,volume,1,REC
x68data,RF,0.968,5.0,0.978,2.5,0.98,1.0,0.978,2.5,0.9760000000000002,4.0,0.9640000000000001,6.0,0.9620000000000001,7.0,volume,1,REC
x66data,RF,0.768,1.0,0.758,4.0,0.7619999999999999,3.0,0.75,6.0,0.748,7.0,0.7659999999999999,2.0,0.7540000000000001,5.0,volume,1,REC
x65data,RF,0.8200000000000001,2.0,0.8100000000000002,6.0,0.8340000000000001,1.0,0.8119999999999999,4.5,0.8160000000000001,3.0,0.8059999999999999,7.0,0.812,4.5,volume,1,REC
x64data,RF,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,0.988,7.0,volume,1,REC
x63data,RF,0.696,1.0,0.6839999999999999,4.0,0.6859999999999999,3.0,0.682,5.5,0.6779999999999999,7.0,0.6920000000000001,2.0,0.682,5.5,volume,1,REC
x60data,RF,0.8160000000000001,2.5,0.7839999999999999,7.0,0.8100000000000002,4.0,0.8160000000000001,2.5,0.794,6.0,0.82,1.0,0.7979999999999999,5.0,volume,1,REC
x50data,RF,0.982,1.5,0.972,5.0,0.9759999999999998,3.5,0.976,3.5,0.97,6.0,0.982,1.5,0.962,7.0,volume,1,REC
x4data,RF,0.996,6.0,1.0,2.0,1.0,2.0,0.996,6.0,0.996,6.0,1.0,2.0,0.998,4.0,volume,1,REC
x48data,RF,0.982,1.5,0.982,1.5,0.978,5.0,0.98,3.5,0.962,7.0,0.98,3.5,0.9640000000000001,6.0,volume,1,REC
x45data,RF,0.9759999999999998,3.0,0.954,6.0,0.966,4.0,0.954,6.0,0.954,6.0,0.978,1.5,0.978,1.5,volume,1,REC
x39data,RF,0.998,2.5,0.998,2.5,0.9940000000000001,5.0,1.0,1.0,0.996,4.0,0.988,6.0,0.968,7.0,volume,1,REC
x38data,RF,0.984,1.5,0.984,1.5,0.976,4.0,0.982,3.0,0.974,5.5,0.974,5.5,0.92,7.0,volume,1,REC
