DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,DTREE,0.9640000000000001,1.0,0.96,3.0,0.962,2.0,0.958,4.5,0.946,6.0,0.958,4.5,max_solid_angle,4,PRE
x80data,DTREE,0.906,4.0,0.912,3.0,0.92,2.0,0.898,6.0,0.9,5.0,0.9280000000000002,1.0,max_solid_angle,4,PRE
x7data,DTREE,0.958,1.0,0.9359999999999999,4.0,0.9559999999999998,2.0,0.9399999999999998,3.0,0.9280000000000002,6.0,0.932,5.0,max_solid_angle,4,PRE
x79data,DTREE,0.9280000000000002,4.0,0.93,3.0,0.9359999999999999,2.0,0.938,1.0,0.9179999999999999,6.0,0.924,5.0,max_solid_angle,4,PRE
x78data,DTREE,0.9559999999999998,3.5,0.956,3.5,0.954,5.0,0.944,6.0,0.958,2.0,0.9640000000000001,1.0,max_solid_angle,4,PRE
x76data,DTREE,0.892,6.0,0.914,3.0,0.922,1.0,0.912,4.0,0.916,2.0,0.902,5.0,max_solid_angle,4,PRE
x75data,DTREE,0.988,3.0,0.982,4.0,0.992,1.5,0.992,1.5,0.97,6.0,0.976,5.0,max_solid_angle,4,PRE
x74data,DTREE,0.984,4.5,0.984,4.5,0.988,1.5,0.988,1.5,0.984,4.5,0.984,4.5,max_solid_angle,4,PRE
x73data,DTREE,0.922,1.0,0.91,2.0,0.8979999999999999,5.0,0.9,4.0,0.8740000000000001,6.0,0.904,3.0,max_solid_angle,4,PRE
x72data,DTREE,0.9440000000000002,3.0,0.954,2.0,0.942,4.0,0.956,1.0,0.9259999999999999,6.0,0.932,5.0,max_solid_angle,4,PRE
x71data,DTREE,0.922,5.0,0.9259999999999999,3.0,0.938,1.0,0.904,6.0,0.924,4.0,0.9359999999999999,2.0,max_solid_angle,4,PRE
x70data,DTREE,0.748,4.5,0.748,4.5,0.762,2.0,0.742,6.0,0.75,3.0,0.7699999999999999,1.0,max_solid_angle,4,PRE
x69data,DTREE,0.746,6.0,0.7699999999999999,3.5,0.78,1.0,0.77,3.5,0.7759999999999999,2.0,0.7559999999999999,5.0,max_solid_angle,4,PRE
x68data,DTREE,0.94,3.0,0.95,1.5,0.95,1.5,0.9359999999999999,4.0,0.932,5.0,0.93,6.0,max_solid_angle,4,PRE
x66data,DTREE,0.7299999999999999,1.0,0.708,3.0,0.706,4.0,0.7,6.0,0.7020000000000001,5.0,0.7239999999999999,2.0,max_solid_angle,4,PRE
x65data,DTREE,0.8059999999999999,4.0,0.8119999999999999,2.5,0.8039999999999999,5.0,0.8240000000000001,1.0,0.812,2.5,0.7979999999999999,6.0,max_solid_angle,4,PRE
x64data,DTREE,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,max_solid_angle,4,PRE
x63data,DTREE,0.6459999999999999,1.5,0.638,3.0,0.628,6.0,0.6300000000000001,4.5,0.6459999999999999,1.5,0.63,4.5,max_solid_angle,4,PRE
x60data,DTREE,0.7619999999999999,2.0,0.7440000000000001,4.0,0.7000000000000001,6.0,0.746,3.0,0.7040000000000001,5.0,0.7659999999999999,1.0,max_solid_angle,4,PRE
x50data,DTREE,0.972,4.0,0.97,6.0,0.974,1.5,0.972,4.0,0.972,4.0,0.9740000000000001,1.5,max_solid_angle,4,PRE
x4data,DTREE,0.988,3.5,0.99,1.5,0.988,3.5,0.986,5.0,0.978,6.0,0.99,1.5,max_solid_angle,4,PRE
x48data,DTREE,0.976,4.0,0.976,4.0,0.978,1.5,0.978,1.5,0.972,6.0,0.976,4.0,max_solid_angle,4,PRE
x45data,DTREE,0.952,1.0,0.946,3.0,0.948,2.0,0.942,5.0,0.9359999999999999,6.0,0.944,4.0,max_solid_angle,4,PRE
x39data,DTREE,0.9940000000000001,1.5,0.9940000000000001,1.5,0.99,3.0,0.988,4.5,0.988,4.5,0.9740000000000001,6.0,max_solid_angle,4,PRE
x38data,DTREE,0.972,2.5,0.97,4.0,0.98,1.0,0.958,6.0,0.972,2.5,0.9640000000000001,5.0,max_solid_angle,4,PRE
x35data,DTREE,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,max_solid_angle,4,PRE
x32data,DTREE,0.978,3.0,0.982,1.5,0.982,1.5,0.9740000000000001,4.5,0.968,6.0,0.9740000000000001,4.5,max_solid_angle,4,PRE
x31data,DTREE,0.892,5.5,0.8960000000000001,4.0,0.906,2.0,0.91,1.0,0.892,5.5,0.898,3.0,max_solid_angle,4,PRE
x30data,DTREE,0.93,4.0,0.942,1.5,0.942,1.5,0.9279999999999999,5.0,0.914,6.0,0.938,3.0,max_solid_angle,4,PRE
x20data,DTREE,0.952,1.0,0.946,4.5,0.948,2.5,0.946,4.5,0.944,6.0,0.9479999999999998,2.5,max_solid_angle,4,PRE
x1data,DTREE,0.898,4.0,0.916,1.5,0.902,3.0,0.89,6.0,0.892,5.0,0.916,1.5,max_solid_angle,4,PRE
x18data,DTREE,0.9440000000000002,6.0,0.948,4.5,0.952,2.0,0.952,2.0,0.948,4.5,0.952,2.0,max_solid_angle,4,PRE
appendicitis,DTREE,0.7380000000000001,4.0,0.722,5.0,0.7600000000000001,2.0,0.748,3.0,0.6859999999999999,6.0,0.7879999999999999,1.0,max_solid_angle,4,PRE
autoUniv-au1-1000,DTREE,0.69,5.5,0.698,4.0,0.708,3.0,0.718,1.0,0.7120000000000001,2.0,0.6900000000000001,5.5,max_solid_angle,4,PRE
climate-simulation-craches,DTREE,0.8619999999999999,6.0,0.8699999999999999,4.0,0.882,1.0,0.868,5.0,0.8740000000000001,2.5,0.8740000000000001,2.5,max_solid_angle,4,PRE
colon32,DTREE,0.85,2.0,0.8220000000000001,5.0,0.8440000000000001,3.0,0.8119999999999999,6.0,0.8799999999999999,1.0,0.8280000000000001,4.0,max_solid_angle,4,PRE
fertility-diagnosis,DTREE,0.8079999999999999,2.0,0.8240000000000001,1.0,0.8039999999999999,3.0,0.778,5.5,0.7779999999999999,5.5,0.8,4.0,max_solid_angle,4,PRE
habermans-survival,DTREE,0.6399999999999999,3.0,0.632,4.0,0.6579999999999999,2.0,0.628,5.0,0.624,6.0,0.6699999999999999,1.0,max_solid_angle,4,PRE
indian-liver-patient,DTREE,0.6580000000000001,6.0,0.68,2.0,0.6679999999999999,4.0,0.7140000000000001,1.0,0.66,5.0,0.6779999999999999,3.0,max_solid_angle,4,PRE
ionosphere,DTREE,0.8879999999999999,2.5,0.8920000000000001,1.0,0.8879999999999999,2.5,0.8700000000000001,6.0,0.8860000000000001,4.0,0.884,5.0,max_solid_angle,4,PRE
lsvt-voice-rehabilitation,DTREE,0.6340000000000001,5.0,0.688,1.0,0.6579999999999999,4.0,0.6639999999999999,3.0,0.5920000000000001,6.0,0.6679999999999999,2.0,max_solid_angle,4,PRE
ozone-eighthr,DTREE,0.916,2.5,0.914,4.5,0.916,2.5,0.91,6.0,0.9179999999999999,1.0,0.914,4.5,max_solid_angle,4,PRE
ozone-onehr,DTREE,0.954,2.0,0.952,4.0,0.95,5.5,0.954,2.0,0.954,2.0,0.95,5.5,max_solid_angle,4,PRE
parkinsons,DTREE,0.8620000000000001,4.0,0.852,6.0,0.916,1.0,0.882,3.0,0.8560000000000001,5.0,0.908,2.0,max_solid_angle,4,PRE
