DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,DTREE,0.9640000000000001,1.0,0.96,4.0,0.962,2.5,0.958,5.0,0.946,6.0,0.962,2.5,volume,9,PRE
x80data,DTREE,0.906,4.0,0.912,3.0,0.92,1.0,0.898,6.0,0.9,5.0,0.9179999999999999,2.0,volume,9,PRE
x7data,DTREE,0.958,1.0,0.9359999999999999,5.0,0.9559999999999998,2.0,0.9399999999999998,4.0,0.9280000000000002,6.0,0.946,3.0,volume,9,PRE
x79data,DTREE,0.9280000000000002,5.0,0.93,4.0,0.9359999999999999,2.0,0.938,1.0,0.9179999999999999,6.0,0.932,3.0,volume,9,PRE
x78data,DTREE,0.9559999999999998,3.0,0.956,3.0,0.954,5.0,0.944,6.0,0.958,1.0,0.956,3.0,volume,9,PRE
x76data,DTREE,0.892,6.0,0.914,4.0,0.922,1.0,0.912,5.0,0.916,3.0,0.9179999999999999,2.0,volume,9,PRE
x75data,DTREE,0.988,3.0,0.982,4.0,0.992,1.5,0.992,1.5,0.97,6.0,0.972,5.0,volume,9,PRE
x74data,DTREE,0.984,4.0,0.984,4.0,0.988,1.5,0.988,1.5,0.984,4.0,0.976,6.0,volume,9,PRE
x73data,DTREE,0.922,1.0,0.91,2.0,0.8979999999999999,5.0,0.9,4.0,0.8740000000000001,6.0,0.906,3.0,volume,9,PRE
x72data,DTREE,0.9440000000000002,3.5,0.954,2.0,0.942,5.0,0.956,1.0,0.9259999999999999,6.0,0.944,3.5,volume,9,PRE
x71data,DTREE,0.922,5.0,0.9259999999999999,3.0,0.938,1.5,0.904,6.0,0.924,4.0,0.938,1.5,volume,9,PRE
x70data,DTREE,0.748,4.5,0.748,4.5,0.762,1.0,0.742,6.0,0.75,3.0,0.7559999999999999,2.0,volume,9,PRE
x69data,DTREE,0.746,6.0,0.7699999999999999,3.5,0.78,1.0,0.77,3.5,0.7759999999999999,2.0,0.7520000000000001,5.0,volume,9,PRE
x68data,DTREE,0.94,4.0,0.95,2.0,0.95,2.0,0.9359999999999999,5.0,0.932,6.0,0.95,2.0,volume,9,PRE
x66data,DTREE,0.7299999999999999,1.0,0.708,2.0,0.706,3.0,0.7,6.0,0.7020000000000001,5.0,0.7040000000000001,4.0,volume,9,PRE
x65data,DTREE,0.8059999999999999,5.0,0.8119999999999999,3.5,0.8039999999999999,6.0,0.8240000000000001,2.0,0.812,3.5,0.8320000000000001,1.0,volume,9,PRE
x64data,DTREE,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,0.994,6.0,volume,9,PRE
x63data,DTREE,0.6459999999999999,1.5,0.638,3.0,0.628,5.0,0.6300000000000001,4.0,0.6459999999999999,1.5,0.618,6.0,volume,9,PRE
x60data,DTREE,0.7619999999999999,1.0,0.7440000000000001,4.0,0.7000000000000001,6.0,0.746,3.0,0.7040000000000001,5.0,0.748,2.0,volume,9,PRE
x50data,DTREE,0.972,3.5,0.97,6.0,0.974,1.0,0.972,3.5,0.972,3.5,0.972,3.5,volume,9,PRE
x4data,DTREE,0.988,3.5,0.99,1.5,0.988,3.5,0.986,5.0,0.978,6.0,0.99,1.5,volume,9,PRE
x48data,DTREE,0.976,3.5,0.976,3.5,0.978,1.5,0.978,1.5,0.972,6.0,0.9740000000000001,5.0,volume,9,PRE
x45data,DTREE,0.952,2.0,0.946,4.0,0.948,3.0,0.942,5.0,0.9359999999999999,6.0,0.9600000000000002,1.0,volume,9,PRE
x39data,DTREE,0.9940000000000001,1.5,0.9940000000000001,1.5,0.99,3.0,0.988,4.5,0.988,4.5,0.986,6.0,volume,9,PRE
