DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,QDA,0.79,6.0,0.7979999999999999,5.0,0.8220000000000001,3.0,0.836,1.0,0.8340000000000001,2.0,0.812,4.0,max_solid_angle,4,IBA
x80data,QDA,0.7240000000000001,4.0,0.73,2.0,0.728,3.0,0.706,5.0,0.7040000000000001,6.0,0.76,1.0,max_solid_angle,4,IBA
x7data,QDA,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,0.0,3.5,max_solid_angle,4,IBA
x79data,QDA,0.33799999999999997,3.0,0.15999999999999998,5.0,0.146,6.0,0.212,4.0,0.53,2.0,0.7100000000000001,1.0,max_solid_angle,4,IBA
x78data,QDA,0.826,1.5,0.8039999999999999,3.0,0.794,4.0,0.7340000000000001,6.0,0.762,5.0,0.826,1.5,max_solid_angle,4,IBA
x76data,QDA,0.17600000000000002,6.0,0.2600000000000001,5.0,0.36,3.0,0.442,2.0,0.272,4.0,0.826,1.0,max_solid_angle,4,IBA
x75data,QDA,0.982,1.0,0.97,2.0,0.9640000000000001,3.5,0.9640000000000001,3.5,0.904,6.0,0.916,5.0,max_solid_angle,4,IBA
x74data,QDA,0.982,1.0,0.976,2.5,0.97,4.0,0.976,2.5,0.924,5.0,0.916,6.0,max_solid_angle,4,IBA
x73data,QDA,0.6220000000000001,6.0,0.6900000000000001,3.0,0.7120000000000001,2.0,0.6519999999999999,5.0,0.6880000000000001,4.0,0.764,1.0,max_solid_angle,4,IBA
x72data,QDA,0.946,2.0,0.944,4.5,0.944,4.5,0.932,6.0,0.946,2.0,0.946,2.0,max_solid_angle,4,IBA
x71data,QDA,0.858,6.0,0.8759999999999999,3.0,0.8759999999999999,3.0,0.8880000000000001,1.0,0.8720000000000001,5.0,0.8759999999999999,3.0,max_solid_angle,4,IBA
x70data,QDA,0.6599999999999999,2.5,0.6539999999999999,5.0,0.6559999999999999,4.0,0.652,6.0,0.66,2.5,0.6619999999999999,1.0,max_solid_angle,4,IBA
x69data,QDA,0.644,3.0,0.634,5.0,0.636,4.0,0.6460000000000001,2.0,0.65,1.0,0.6300000000000001,6.0,max_solid_angle,4,IBA
x68data,QDA,0.958,1.0,0.954,5.0,0.956,3.0,0.95,6.0,0.9559999999999998,3.0,0.956,3.0,max_solid_angle,4,IBA
x66data,QDA,0.014000000000000002,6.0,0.07200000000000001,5.0,0.174,4.0,0.24,3.0,0.336,1.0,0.32399999999999995,2.0,max_solid_angle,4,IBA
x65data,QDA,0.51,2.0,0.5,4.0,0.512,1.0,0.508,3.0,0.4920000000000001,6.0,0.498,5.0,max_solid_angle,4,IBA
x64data,QDA,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,1.0,3.5,max_solid_angle,4,IBA
x63data,QDA,0.256,6.0,0.384,4.0,0.38,5.0,0.39399999999999996,3.0,0.41200000000000003,1.0,0.408,2.0,max_solid_angle,4,IBA
