DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,ABC,0.7959999999999999,7.0,0.9179999999999999,4.0,0.924,1.5,0.924,1.5,0.92,3.0,0.8440000000000001,6.0,0.8759999999999999,5.0,volume,9,SPE
x80data,ABC,0.5619999999999999,7.0,0.7380000000000001,5.0,0.74,4.0,0.6620000000000001,6.0,0.76,3.0,0.8340000000000001,1.0,0.7859999999999999,2.0,volume,9,SPE
x7data,ABC,0.55,7.0,0.7759999999999999,4.0,0.8160000000000001,2.0,0.7539999999999999,5.0,0.7959999999999999,3.0,0.96,1.0,0.69,6.0,volume,9,SPE
x79data,ABC,0.6859999999999999,7.0,0.8019999999999999,4.0,0.8299999999999998,3.0,0.8620000000000001,1.0,0.858,2.0,0.7020000000000001,6.0,0.774,5.0,volume,9,SPE
x78data,ABC,0.884,4.0,0.8800000000000001,5.5,0.8800000000000001,5.5,0.912,1.5,0.912,1.5,0.8539999999999999,7.0,0.91,3.0,volume,9,SPE
x76data,ABC,0.7979999999999999,6.0,0.78,7.0,0.8800000000000001,2.0,0.8019999999999999,5.0,0.8160000000000001,4.0,0.89,1.0,0.8460000000000001,3.0,volume,9,SPE
x75data,ABC,0.952,6.0,0.976,3.5,1.0,1.5,0.976,3.5,0.922,7.0,1.0,1.5,0.974,5.0,volume,9,SPE
x74data,ABC,0.952,5.5,0.976,3.5,1.0,1.0,0.952,5.5,0.9259999999999999,7.0,0.998,2.0,0.976,3.5,volume,9,SPE
x73data,ABC,0.826,7.0,0.8420000000000001,4.0,0.8320000000000001,6.0,0.8380000000000001,5.0,0.8539999999999999,3.0,0.8859999999999999,1.0,0.8639999999999999,2.0,volume,9,SPE
x72data,ABC,0.922,7.0,0.9359999999999999,5.0,0.954,2.0,0.9440000000000002,4.0,0.958,1.0,0.952,3.0,0.9280000000000002,6.0,volume,9,SPE
