DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,MLP,0.826,7.0,0.93,4.0,0.952,2.0,0.942,3.0,0.958,1.0,0.9279999999999999,5.0,0.9259999999999999,6.0,max_solid_angle,9,SPE
x80data,MLP,0.434,7.0,0.8640000000000001,3.0,0.8640000000000001,3.0,0.8619999999999999,5.5,0.908,1.0,0.8640000000000001,3.0,0.8619999999999999,5.5,max_solid_angle,9,SPE
x7data,MLP,0.41,7.0,0.9399999999999998,1.0,0.9179999999999999,5.0,0.898,6.0,0.938,2.5,0.938,2.5,0.9359999999999999,4.0,max_solid_angle,9,SPE
x79data,MLP,0.6599999999999999,7.0,0.868,5.0,0.85,6.0,0.8859999999999999,4.0,0.9259999999999999,1.0,0.9059999999999999,2.0,0.8879999999999999,3.0,max_solid_angle,9,SPE
x78data,MLP,0.136,7.0,0.884,1.5,0.8559999999999999,4.0,0.7979999999999999,5.0,0.77,6.0,0.882,3.0,0.884,1.5,max_solid_angle,9,SPE
x76data,MLP,0.6900000000000001,7.0,0.892,5.0,0.922,1.5,0.92,3.0,0.922,1.5,0.906,4.0,0.8440000000000001,6.0,max_solid_angle,9,SPE
x75data,MLP,0.496,7.0,1.0,2.0,0.976,4.0,0.904,6.0,0.924,5.0,1.0,2.0,1.0,2.0,max_solid_angle,9,SPE
x74data,MLP,0.52,7.0,1.0,2.0,0.976,4.0,0.904,5.0,0.902,6.0,1.0,2.0,1.0,2.0,max_solid_angle,9,SPE
x73data,MLP,0.774,7.0,0.836,5.5,0.8540000000000001,4.0,0.8619999999999999,3.0,0.8740000000000001,1.0,0.836,5.5,0.8640000000000001,2.0,max_solid_angle,9,SPE
x72data,MLP,0.708,7.0,0.948,2.5,0.9440000000000002,4.0,0.934,5.0,0.932,6.0,0.948,2.5,0.952,1.0,max_solid_angle,9,SPE
x71data,MLP,0.238,7.0,0.8240000000000001,5.5,0.85,3.0,0.892,1.0,0.8640000000000001,2.0,0.8240000000000001,5.5,0.8400000000000001,4.0,max_solid_angle,9,SPE
x70data,MLP,0.26,7.0,0.674,1.0,0.61,6.0,0.6459999999999999,4.0,0.6319999999999999,5.0,0.6679999999999999,2.0,0.6579999999999999,3.0,max_solid_angle,9,SPE
x69data,MLP,0.34600000000000003,7.0,0.6460000000000001,3.0,0.618,6.0,0.652,1.5,0.6519999999999999,1.5,0.632,4.5,0.632,4.5,max_solid_angle,9,SPE
x68data,MLP,0.642,7.0,0.934,4.5,0.9259999999999999,6.0,0.9399999999999998,3.0,0.95,1.0,0.934,4.5,0.944,2.0,max_solid_angle,9,SPE
x66data,MLP,0.568,7.0,0.6759999999999999,5.0,0.67,6.0,0.6980000000000001,2.0,0.72,1.0,0.6779999999999999,4.0,0.69,3.0,max_solid_angle,9,SPE
x65data,MLP,0.33,4.5,0.33,4.5,0.33,4.5,0.33,4.5,0.48200000000000004,1.0,0.33,4.5,0.33,4.5,max_solid_angle,9,SPE
x64data,MLP,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,max_solid_angle,9,SPE
x63data,MLP,0.4920000000000001,7.0,0.6639999999999999,1.0,0.662,2.0,0.6559999999999999,3.5,0.6519999999999999,5.0,0.6280000000000001,6.0,0.6559999999999999,3.5,max_solid_angle,9,SPE
x60data,MLP,0.35600000000000004,4.0,0.35600000000000004,4.0,0.35600000000000004,4.0,0.35600000000000004,4.0,0.35600000000000004,4.0,0.35600000000000004,4.0,0.35600000000000004,4.0,max_solid_angle,9,SPE
x50data,MLP,0.02,7.0,0.748,5.0,0.748,5.0,0.7759999999999999,3.0,0.8039999999999999,1.5,0.8039999999999999,1.5,0.748,5.0,max_solid_angle,9,SPE
x4data,MLP,0.978,7.0,0.99,5.0,0.996,2.5,0.99,5.0,0.996,2.5,0.998,1.0,0.99,5.0,max_solid_angle,9,SPE
x48data,MLP,0.34,7.0,0.8640000000000001,5.0,0.8640000000000001,5.0,0.908,3.0,0.978,1.0,0.9540000000000001,2.0,0.8640000000000001,5.0,max_solid_angle,9,SPE
x45data,MLP,0.4720000000000001,7.0,0.616,2.0,0.616,2.0,0.568,5.5,0.6140000000000001,4.0,0.616,2.0,0.568,5.5,max_solid_angle,9,SPE
x39data,MLP,0.5539999999999999,7.0,1.0,2.5,1.0,2.5,0.968,5.5,0.968,5.5,1.0,2.5,1.0,2.5,max_solid_angle,9,SPE
x38data,MLP,0.4320000000000001,7.0,0.8560000000000001,3.5,0.8560000000000001,3.5,0.8560000000000001,3.5,0.8560000000000001,3.5,0.8560000000000001,3.5,0.8560000000000001,3.5,max_solid_angle,9,SPE
x35data,MLP,0.992,3.5,0.992,3.5,0.984,6.5,0.992,3.5,0.992,3.5,1.0,1.0,0.984,6.5,max_solid_angle,9,SPE
x32data,MLP,0.85,7.0,0.95,6.0,1.0,2.5,0.99,5.0,1.0,2.5,1.0,2.5,1.0,2.5,max_solid_angle,9,SPE
x31data,MLP,0.276,7.0,0.728,2.0,0.6759999999999999,6.0,0.708,5.0,0.7100000000000001,4.0,0.728,2.0,0.728,2.0,max_solid_angle,9,SPE
x30data,MLP,0.596,7.0,0.7999999999999999,6.0,0.8520000000000001,3.5,0.8860000000000001,2.0,0.904,1.0,0.8360000000000001,5.0,0.8520000000000001,3.5,max_solid_angle,9,SPE
x20data,MLP,0.044000000000000004,7.0,0.5499999999999999,3.0,0.4440000000000001,5.0,0.542,4.0,0.5539999999999999,2.0,0.384,6.0,0.6140000000000001,1.0,max_solid_angle,9,SPE
x1data,MLP,0.486,7.0,0.8640000000000001,2.0,0.8620000000000001,3.5,0.8600000000000001,5.5,0.884,1.0,0.8620000000000001,3.5,0.8600000000000001,5.5,max_solid_angle,9,SPE
x18data,MLP,0.042,7.0,0.8779999999999999,1.0,0.638,6.0,0.7659999999999999,5.0,0.79,4.0,0.836,2.5,0.836,2.5,max_solid_angle,9,SPE
appendicitis,MLP,0.4480000000000001,7.0,0.632,4.0,0.5579999999999999,6.0,0.6980000000000001,1.0,0.6920000000000001,2.0,0.5940000000000001,5.0,0.6659999999999999,3.0,max_solid_angle,9,SPE
autoUniv-au1-1000,MLP,0.442,7.0,0.502,4.5,0.4900000000000001,6.0,0.524,2.0,0.502,4.5,0.5379999999999999,1.0,0.51,3.0,max_solid_angle,9,SPE
climate-simulation-craches,MLP,0.08199999999999999,7.0,0.706,1.0,0.262,6.0,0.6679999999999999,2.0,0.53,5.0,0.6500000000000001,4.0,0.6659999999999999,3.0,max_solid_angle,9,SPE
