DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SVM,0.5919999999999999,7.0,0.8320000000000001,5.0,0.8740000000000001,3.0,0.908,2.0,0.912,1.0,0.8300000000000001,6.0,0.8440000000000001,4.0,min_solid_angle,4,SPE
x80data,SVM,0.1,7.0,0.9279999999999999,3.0,0.9259999999999999,6.0,0.9279999999999999,3.0,0.9279999999999999,3.0,0.9279999999999999,3.0,0.9279999999999999,3.0,min_solid_angle,4,SPE
x7data,SVM,0.08,7.0,0.328,1.5,0.146,5.0,0.18600000000000005,4.0,0.12400000000000005,6.0,0.328,1.5,0.24800000000000005,3.0,min_solid_angle,4,SPE
x79data,SVM,0.11,7.0,0.7819999999999999,6.0,0.8299999999999998,2.0,0.826,3.0,0.8059999999999999,4.0,0.7859999999999999,5.0,0.8420000000000001,1.0,min_solid_angle,4,SPE
x78data,SVM,0.136,4.0,0.136,4.0,0.136,4.0,0.136,4.0,0.136,4.0,0.136,4.0,0.136,4.0,min_solid_angle,4,SPE
x76data,SVM,0.154,7.0,0.8879999999999999,3.0,0.8859999999999999,5.0,0.916,1.0,0.884,6.0,0.8879999999999999,3.0,0.8879999999999999,3.0,min_solid_angle,4,SPE
x75data,SVM,0.16,6.5,0.496,1.0,0.304,4.0,0.184,5.0,0.16,6.5,0.4720000000000001,2.5,0.4720000000000001,2.5,min_solid_angle,4,SPE
x74data,SVM,0.16,6.0,0.472,1.5,0.28,4.0,0.16,6.0,0.16,6.0,0.472,1.5,0.424,3.0,min_solid_angle,4,SPE
x73data,SVM,0.23,7.0,0.902,5.5,0.91,4.0,0.94,1.0,0.9279999999999999,2.0,0.902,5.5,0.922,3.0,min_solid_angle,4,SPE
x72data,SVM,0.238,7.0,0.716,4.0,0.7399999999999999,2.0,0.758,1.0,0.7140000000000001,5.5,0.7139999999999999,5.5,0.7219999999999999,3.0,min_solid_angle,4,SPE
x71data,SVM,0.238,4.0,0.238,4.0,0.238,4.0,0.238,4.0,0.238,4.0,0.238,4.0,0.238,4.0,min_solid_angle,4,SPE
x70data,SVM,0.25,4.5,0.25,4.5,0.308,1.0,0.25,4.5,0.25,4.5,0.25,4.5,0.25,4.5,min_solid_angle,4,SPE
x69data,SVM,0.256,4.0,0.256,4.0,0.256,4.0,0.256,4.0,0.256,4.0,0.256,4.0,0.256,4.0,min_solid_angle,4,SPE
x68data,SVM,0.26,4.0,0.26,4.0,0.26,4.0,0.26,4.0,0.26,4.0,0.26,4.0,0.26,4.0,min_solid_angle,4,SPE
x66data,SVM,0.29600000000000004,7.0,0.5619999999999999,3.5,0.5820000000000001,1.0,0.5800000000000001,2.0,0.5439999999999999,6.0,0.5559999999999999,5.0,0.5619999999999999,3.5,min_solid_angle,4,SPE
x65data,SVM,0.33,4.0,0.33,4.0,0.33,4.0,0.33,4.0,0.33,4.0,0.33,4.0,0.33,4.0,min_solid_angle,4,SPE
x64data,SVM,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,min_solid_angle,4,SPE
x63data,SVM,0.35,7.0,0.398,2.5,0.392,4.0,0.398,2.5,0.378,6.0,0.39,5.0,0.402,1.0,min_solid_angle,4,SPE
