DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOSMOTE,RANK_GEOSMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
x81data,SGD,0.6679999999999999,7.0,0.85,4.0,0.914,2.0,0.892,3.0,0.938,1.0,0.8420000000000001,6.0,0.8479999999999999,5.0,min_solid_angle,1,SPE
x80data,SGD,0.378,7.0,0.9059999999999999,2.0,0.606,6.0,0.8779999999999999,3.0,0.91,1.0,0.782,4.0,0.632,5.0,min_solid_angle,1,SPE
x7data,SGD,0.328,7.0,0.6940000000000001,5.0,0.884,3.0,0.7499999999999999,4.0,0.946,1.0,0.682,6.0,0.924,2.0,min_solid_angle,1,SPE
x79data,SGD,0.6619999999999999,7.0,0.8560000000000001,3.0,0.8300000000000001,4.0,0.912,1.0,0.8880000000000001,2.0,0.7759999999999999,6.0,0.79,5.0,min_solid_angle,1,SPE
x78data,SGD,0.2800000000000001,7.0,0.742,2.0,0.8579999999999999,1.0,0.5660000000000001,6.0,0.6,5.0,0.6780000000000002,4.0,0.688,3.0,min_solid_angle,1,SPE
x76data,SGD,0.6659999999999999,7.0,0.8720000000000001,3.0,0.8,5.0,0.8240000000000001,4.0,0.904,2.0,0.7120000000000001,6.0,0.9280000000000002,1.0,min_solid_angle,1,SPE
x75data,SGD,0.8239999999999998,5.0,0.8779999999999999,3.0,0.688,6.0,0.6799999999999999,7.0,0.94,2.0,0.974,1.0,0.8719999999999999,4.0,min_solid_angle,1,SPE
x74data,SGD,0.8,6.5,0.9259999999999999,1.0,0.8079999999999999,4.0,0.8559999999999999,3.0,0.8059999999999999,5.0,0.8,6.5,0.9179999999999999,2.0,min_solid_angle,1,SPE
x73data,SGD,0.782,6.0,0.7779999999999999,7.0,0.8800000000000001,1.0,0.8300000000000001,2.0,0.82,4.0,0.812,5.0,0.8220000000000001,3.0,min_solid_angle,1,SPE
x72data,SGD,0.6980000000000001,5.0,0.728,3.5,0.728,3.5,0.8240000000000001,2.0,0.696,6.0,0.612,7.0,0.858,1.0,min_solid_angle,1,SPE
x71data,SGD,0.53,6.0,0.7939999999999999,2.0,0.7659999999999999,3.0,0.8059999999999999,1.0,0.462,7.0,0.6700000000000002,4.0,0.6620000000000001,5.0,min_solid_angle,1,SPE
x70data,SGD,0.386,7.0,0.568,2.5,0.612,1.0,0.522,4.0,0.414,5.0,0.408,6.0,0.568,2.5,min_solid_angle,1,SPE
x69data,SGD,0.502,3.0,0.41,4.0,0.258,6.0,0.33,5.0,0.256,7.0,0.568,2.0,0.604,1.0,min_solid_angle,1,SPE
x68data,SGD,0.516,4.0,0.53,3.0,0.4859999999999999,6.0,0.5120000000000001,5.0,0.57,1.0,0.46,7.0,0.534,2.0,min_solid_angle,1,SPE
x66data,SGD,0.5880000000000001,5.0,0.544,7.0,0.6759999999999999,1.0,0.5579999999999999,6.0,0.6119999999999999,4.0,0.64,2.0,0.6180000000000001,3.0,min_solid_angle,1,SPE
x65data,SGD,0.33,7.0,0.5820000000000001,3.0,0.6980000000000001,2.0,0.752,1.0,0.5539999999999999,5.0,0.516,6.0,0.5760000000000001,4.0,min_solid_angle,1,SPE
x64data,SGD,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,min_solid_angle,1,SPE
x63data,SGD,0.52,3.0,0.6100000000000001,1.0,0.456,6.0,0.4980000000000001,4.0,0.438,7.0,0.5900000000000001,2.0,0.4960000000000001,5.0,min_solid_angle,1,SPE
x60data,SGD,0.4159999999999999,3.0,0.41200000000000003,6.0,0.41200000000000003,6.0,0.41200000000000003,6.0,0.4159999999999999,3.0,0.4159999999999999,3.0,0.46799999999999997,1.0,min_solid_angle,1,SPE
x50data,SGD,0.21600000000000005,7.0,0.8320000000000001,5.0,0.58,6.0,0.86,2.5,0.86,2.5,0.858,4.0,0.8879999999999999,1.0,min_solid_angle,1,SPE
x4data,SGD,0.6360000000000001,7.0,0.898,2.0,0.8440000000000001,4.0,0.6699999999999999,6.0,0.672,5.0,0.868,3.0,0.906,1.0,min_solid_angle,1,SPE
x48data,SGD,0.25,7.0,0.976,4.0,0.978,3.0,1.0,1.0,0.998,2.0,0.9359999999999999,6.0,0.956,5.0,min_solid_angle,1,SPE
x45data,SGD,0.4720000000000001,6.0,0.61,3.0,0.52,5.0,0.47,7.0,0.6599999999999999,1.5,0.5660000000000001,4.0,0.6599999999999999,1.5,min_solid_angle,1,SPE
x39data,SGD,0.5479999999999999,7.0,1.0,1.0,0.968,4.0,0.7859999999999999,6.0,0.9620000000000001,5.0,0.998,2.0,0.99,3.0,min_solid_angle,1,SPE
x38data,SGD,0.20000000000000004,7.0,0.8059999999999998,4.0,0.8079999999999999,3.0,0.8560000000000001,2.0,0.7619999999999999,6.0,0.8039999999999999,5.0,0.946,1.0,min_solid_angle,1,SPE
x35data,SGD,0.992,4.5,0.992,4.5,0.992,4.5,0.984,7.0,0.992,4.5,1.0,1.5,1.0,1.5,min_solid_angle,1,SPE
x32data,SGD,0.434,7.0,0.924,1.0,0.914,4.0,0.92,3.0,0.904,5.0,0.8059999999999999,6.0,0.922,2.0,min_solid_angle,1,SPE
x31data,SGD,0.204,7.0,0.6120000000000001,3.0,0.52,6.0,0.6020000000000001,5.0,0.7859999999999999,1.0,0.7420000000000001,2.0,0.6060000000000001,4.0,min_solid_angle,1,SPE
